,5th_eps_sys2_4E90_jointA_xdir_pos,16th_eps_sys2_4E90_jointA_xdir_pos,50th_eps_sys2_4E90_jointA_xdir_pos,84th_eps_sys2_4E90_jointA_xdir_pos,95th_eps_sys2_4E90_jointA_xdir_pos,mean_eps_sys2_4E90_jointA_xdir_pos,5th_eps_sys2_4E90_jointA_xdir_neg,16th_eps_sys2_4E90_jointA_xdir_neg,50th_eps_sys2_4E90_jointA_xdir_neg,84th_eps_sys2_4E90_jointA_xdir_neg,95th_eps_sys2_4E90_jointA_xdir_neg,mean_eps_sys2_4E90_jointA_xdir_neg,5th_eps_sys2_4E90_jointA_ydir_pos,16th_eps_sys2_4E90_jointA_ydir_pos,50th_eps_sys2_4E90_jointA_ydir_pos,84th_eps_sys2_4E90_jointA_ydir_pos,95th_eps_sys2_4E90_jointA_ydir_pos,mean_eps_sys2_4E90_jointA_ydir_pos,5th_eps_sys2_4E90_jointA_ydir_neg,16th_eps_sys2_4E90_jointA_ydir_neg,50th_eps_sys2_4E90_jointA_ydir_neg,84th_eps_sys2_4E90_jointA_ydir_neg,95th_eps_sys2_4E90_jointA_ydir_neg,mean_eps_sys2_4E90_jointA_ydir_neg,5th_eps_sys2_4TIP_jointA_xdir_pos,16th_eps_sys2_4TIP_jointA_xdir_pos,50th_eps_sys2_4TIP_jointA_xdir_pos,84th_eps_sys2_4TIP_jointA_xdir_pos,95th_eps_sys2_4TIP_jointA_xdir_pos,mean_eps_sys2_4TIP_jointA_xdir_pos,5th_eps_sys2_4TIP_jointA_xdir_neg,16th_eps_sys2_4TIP_jointA_xdir_neg,50th_eps_sys2_4TIP_jointA_xdir_neg,84th_eps_sys2_4TIP_jointA_xdir_neg,95th_eps_sys2_4TIP_jointA_xdir_neg,mean_eps_sys2_4TIP_jointA_xdir_neg,5th_eps_sys2_4TIP_jointA_ydir_pos,16th_eps_sys2_4TIP_jointA_ydir_pos,50th_eps_sys2_4TIP_jointA_ydir_pos,84th_eps_sys2_4TIP_jointA_ydir_pos,95th_eps_sys2_4TIP_jointA_ydir_pos,mean_eps_sys2_4TIP_jointA_ydir_pos,5th_eps_sys2_4TIP_jointA_ydir_neg,16th_eps_sys2_4TIP_jointA_ydir_neg,50th_eps_sys2_4TIP_jointA_ydir_neg,84th_eps_sys2_4TIP_jointA_ydir_neg,95th_eps_sys2_4TIP_jointA_ydir_neg,mean_eps_sys2_4TIP_jointA_ydir_neg,5th_eps_sys3_4E90_jointB_xdir_pos,16th_eps_sys3_4E90_jointB_xdir_pos,50th_eps_sys3_4E90_jointB_xdir_pos,84th_eps_sys3_4E90_jointB_xdir_pos,95th_eps_sys3_4E90_jointB_xdir_pos,mean_eps_sys3_4E90_jointB_xdir_pos,5th_eps_sys3_4E90_jointB_xdir_neg,16th_eps_sys3_4E90_jointB_xdir_neg,50th_eps_sys3_4E90_jointB_xdir_neg,84th_eps_sys3_4E90_jointB_xdir_neg,95th_eps_sys3_4E90_jointB_xdir_neg,mean_eps_sys3_4E90_jointB_xdir_neg,5th_eps_sys3_4E90_jointA_ydir_pos,16th_eps_sys3_4E90_jointA_ydir_pos,50th_eps_sys3_4E90_jointA_ydir_pos,84th_eps_sys3_4E90_jointA_ydir_pos,95th_eps_sys3_4E90_jointA_ydir_pos,mean_eps_sys3_4E90_jointA_ydir_pos,5th_eps_sys3_4E90_jointA_ydir_neg,16th_eps_sys3_4E90_jointA_ydir_neg,50th_eps_sys3_4E90_jointA_ydir_neg,84th_eps_sys3_4E90_jointA_ydir_neg,95th_eps_sys3_4E90_jointA_ydir_neg,mean_eps_sys3_4E90_jointA_ydir_neg,5th_eps_sys3_4TOP_jointA_xdir_pos,16th_eps_sys3_4TOP_jointA_xdir_pos,50th_eps_sys3_4TOP_jointA_xdir_pos,84th_eps_sys3_4TOP_jointA_xdir_pos,95th_eps_sys3_4TOP_jointA_xdir_pos,mean_eps_sys3_4TOP_jointA_xdir_pos,5th_eps_sys3_4TIP_jointB_xdir_pos,16th_eps_sys3_4TIP_jointB_xdir_pos,50th_eps_sys3_4TIP_jointB_xdir_pos,84th_eps_sys3_4TIP_jointB_xdir_pos,95th_eps_sys3_4TIP_jointB_xdir_pos,mean_eps_sys3_4TIP_jointB_xdir_pos,5th_eps_sys3_4TIP_jointB_xdir_neg,16th_eps_sys3_4TIP_jointB_xdir_neg,50th_eps_sys3_4TIP_jointB_xdir_neg,84th_eps_sys3_4TIP_jointB_xdir_neg,95th_eps_sys3_4TIP_jointB_xdir_neg,mean_eps_sys3_4TIP_jointB_xdir_neg,5th_eps_sys3_4TIP_jointA_ydir_pos,16th_eps_sys3_4TIP_jointA_ydir_pos,50th_eps_sys3_4TIP_jointA_ydir_pos,84th_eps_sys3_4TIP_jointA_ydir_pos,95th_eps_sys3_4TIP_jointA_ydir_pos,mean_eps_sys3_4TIP_jointA_ydir_pos,5th_eps_sys3_4TIP_jointA_ydir_neg,16th_eps_sys3_4TIP_jointA_ydir_neg,50th_eps_sys3_4TIP_jointA_ydir_neg,84th_eps_sys3_4TIP_jointA_ydir_neg,95th_eps_sys3_4TIP_jointA_ydir_neg,mean_eps_sys3_4TIP_jointA_ydir_neg,5th_eps_sys4_4E90_jointA_ydir_pos,16th_eps_sys4_4E90_jointA_ydir_pos,50th_eps_sys4_4E90_jointA_ydir_pos,84th_eps_sys4_4E90_jointA_ydir_pos,95th_eps_sys4_4E90_jointA_ydir_pos,mean_eps_sys4_4E90_jointA_ydir_pos,5th_eps_sys4_4E90_jointA_ydir_neg,16th_eps_sys4_4E90_jointA_ydir_neg,50th_eps_sys4_4E90_jointA_ydir_neg,84th_eps_sys4_4E90_jointA_ydir_neg,95th_eps_sys4_4E90_jointA_ydir_neg,mean_eps_sys4_4E90_jointA_ydir_neg,5th_eps_sys4_4TIP_jointA_ydir_pos,16th_eps_sys4_4TIP_jointA_ydir_pos,50th_eps_sys4_4TIP_jointA_ydir_pos,84th_eps_sys4_4TIP_jointA_ydir_pos,95th_eps_sys4_4TIP_jointA_ydir_pos,mean_eps_sys4_4TIP_jointA_ydir_pos,5th_eps_sys4_4TIP_jointA_ydir_neg,16th_eps_sys4_4TIP_jointA_ydir_neg,50th_eps_sys4_4TIP_jointA_ydir_neg,84th_eps_sys4_4TIP_jointA_ydir_neg,95th_eps_sys4_4TIP_jointA_ydir_neg,mean_eps_sys4_4TIP_jointA_ydir_neg,5th_eps_sys4_4TOP_jointC_ydir_pos,16th_eps_sys4_4TOP_jointC_ydir_pos,50th_eps_sys4_4TOP_jointC_ydir_pos,84th_eps_sys4_4TOP_jointC_ydir_pos,95th_eps_sys4_4TOP_jointC_ydir_pos,mean_eps_sys4_4TOP_jointC_ydir_pos
component_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.343e-06,3.483e-05,3.91e-05,1.978e-05,0.0,0.0,4.813e-06,2.605e-05,2.869e-05,1.461e-05,0.0,0.0,3.517e-05,0.0001842,0.000198,0.0001158,0.0,0.0,2.029e-05,9.309e-05,0.0001025,5.571e-05,0.0,0.0,1.351e-05,6.491e-05,7.262e-05,3.763e-05
component_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.917e-10,1.532e-09,4.957e-10,0.0,0.0,4.547e-10,2.547e-09,4.569e-09,1.706e-09,0.0,0.0,2.719e-08,1.531e-07,2.699e-07,1.156e-07,0.0,0.0,4.558e-08,2.879e-07,5.294e-07,2.193e-07,0.0,0.0,9.828e-10,5.753e-09,1.085e-08,3.786e-09
