,5th_eps_pipe_comp,16th_eps_pipe_comp,50th_eps_pipe_comp,84th_eps_pipe_comp,95th_eps_pipe_comp,mean_eps_pipe_comp
segment_96076,0.0,0.0,0.0,0.00626,0.02436,0.0042125
segment_96077,0.0,0.0,4.945e-05,0.00075925,0.00277,0.0008245
segment_96078,0.0,0.0,1.39875e-08,8.38e-08,1.60725e-07,4.0775e-08
segment_96079,0.0,0.0,0.0,0.0,0.0,0.0
segment_96080,0.0,0.0,0.0,0.0,0.0,0.0
segment_96081,0.0,0.0,0.0,0.0,0.0,0.0
segment_96089,0.0,0.0,0.0,0.0,0.0,0.0
segment_96090,0.0,0.0,0.0,0.0,0.0,0.0
segment_96091,0.0,0.0,0.0,0.0,0.0,0.0
segment_112869,0.0,0.0,0.0,0.0,0.0,0.0
segment_112870,0.0,0.0,0.0,0.0,0.0,0.0
segment_112871,0.0,0.0,5.5075e-05,0.00025925,0.00043925,0.000181375
segment_112872,0.0,0.0,0.0,0.00484,0.0173875,0.00301
segment_112873,0.0,0.0,0.0009935,0.0195425,0.04115,0.00808
segment_112874,0.0,0.0,0.000242325,0.0131425,0.0324,0.0059475
segment_112875,0.0,0.0,0.0,0.0008595,0.007745,0.00129925
segment_112876,0.0,0.0,3.3475e-08,1.9515e-07,3.7225e-07,9.5675e-08
segment_112877,0.0,0.0,0.0,0.0,0.0,0.0
segment_112878,0.0,0.0,0.0,0.0,0.0,0.0
segment_112879,0.0,0.0,0.0,0.0,0.0,0.0
segment_112880,0.0,0.0,0.0,0.0,0.0,0.0
segment_112881,0.0,0.0,0.0,0.0,0.0,0.0
segment_112882,0.0,0.0,4.45e-06,2.25025e-05,3.9e-05,1.25175e-05
segment_112883,0.0,0.0,0.0,0.001451,0.0099275,0.00166475
segment_112884,0.0,0.0,0.000376,0.014675,0.034575,0.00644
segment_112885,0.0,0.0,0.0,0.0023665,0.0122275,0.0020735
segment_112886,0.0,0.0,2.167e-05,0.000107425,0.00019065,6.635e-05
segment_112887,0.0,0.0,0.0,0.0,0.0,0.0
segment_112888,0.0,0.0,0.0,0.0,0.0,0.0
segment_112889,0.0,0.0,0.0,0.0,0.0,0.0
segment_112890,0.0,0.0,0.0,0.0,0.0,0.0
segment_112891,0.0,0.0,0.0,0.0,0.0,0.0
segment_112892,0.0,0.0,5.1975e-05,0.00026075,0.00046575,0.000184875
segment_112893,0.0,0.0,0.0,0.00913,0.025875,0.00458
segment_112894,0.0,0.0,5.315e-05,0.00026525,0.000477,0.000188475
segment_112895,0.0,0.0,0.0,0.0,0.0,0.0
segment_112896,0.0,0.0,0.0,0.0,0.0,0.0
segment_112897,0.0,0.0,0.0,0.0,0.0,0.0
segment_112898,0.0,0.0,0.0,0.0,0.0,0.0
segment_112899,0.0,0.0,3.3125e-06,1.68175e-05,2.975e-05,9.3975e-06
segment_112900,0.0,0.0,0.0,0.0007725,0.00729,0.0012335
segment_112901,0.0,0.0,0.000231175,0.0128575,0.031975,0.0058625
segment_112902,0.0,0.0,0.00253,0.026325,0.048925,0.0104475
segment_112903,0.0,0.0,0.001262,0.02097,0.042925,0.00857
segment_112904,0.0,0.0,0.0,0.0050025,0.0183275,0.0030925
segment_112905,0.0,0.0,2.03325e-05,0.000102425,0.000183075,6.2775e-05
segment_112906,0.0,0.0,0.0,0.0,0.0,0.0
segment_112907,0.0,0.0,0.0,0.0,0.0,0.0
segment_112908,0.0,0.0,0.0,0.0,0.0,0.0
segment_112909,0.0,0.0,0.0,0.0,0.0,0.0
segment_112910,0.0,0.0,0.0,0.0,0.0,0.0
segment_112911,0.0,0.0,0.0,0.0,0.0,0.0
segment_112912,0.0,0.0,0.0,0.0,0.0,0.0
segment_112913,0.0,0.0,4.6225e-08,2.7025e-07,5.1575e-07,1.33175e-07
segment_112914,0.0,0.0,3.0425e-05,0.00047475,0.001562,0.0004935
segment_112915,0.0,0.0,0.0,0.0077075,0.0235025,0.00409
segment_112916,0.0,0.0,0.00105125,0.0200825,0.041825,0.008255
segment_112917,0.0,0.0,0.0025325,0.02685,0.0494,0.0106125
segment_112918,0.0,0.0,0.0041175,0.031975,0.05445,0.0128575
segment_112919,0.0,0.0,0.004605,0.03295,0.05455,0.01339
segment_112920,0.0,0.0,0.004055,0.030325,0.05285,0.012665
segment_112921,0.0,0.0,0.00401,0.0254,0.047425,0.01139
segment_112922,0.0,0.0,0.003115,0.01882,0.03585,0.0086125
segment_112923,0.0,0.0,0.002368,0.0158525,0.031425,0.0072875
segment_112924,0.0,0.0,0.001788,0.0128825,0.027525,0.0060025
segment_112925,0.0,0.0,0.0019,0.0088225,0.01699,0.0042425
segment_112926,0.0,0.0,0.00175025,0.007495,0.0143125,0.003615
segment_112927,0.0,0.0,0.001398,0.0062225,0.0123,0.003065
segment_112928,0.0,0.0,0.0010255,0.0046475,0.009425,0.002334
segment_112929,0.0,0.0,0.00086175,0.003895,0.0080525,0.001962
segment_112930,0.0,0.0,0.000854,0.00343,0.0070825,0.00178375
segment_112931,0.0,0.0,0.00076575,0.0030575,0.0062575,0.00158475
segment_112932,0.0,0.0,0.000632,0.002525,0.0051625,0.00128925
segment_112933,0.0,0.0,0.00054725,0.00208575,0.00413,0.00107875
segment_112934,0.0,0.0,0.00046525,0.00172825,0.003435,0.00090225
segment_112935,0.0,0.0,0.00047,0.00165025,0.0032575,0.000865
segment_112936,0.0,0.0,0.0003705,0.0012805,0.0025925,0.00068475
segment_112937,0.0,0.0,0.0003835,0.001235,0.00242875,0.000663
segment_112938,0.0,0.0,0.0003045,0.00096275,0.0019585,0.00052075
segment_112939,0.0,0.0,0.00035825,0.001151,0.0022935,0.0006215
segment_112940,0.0,0.0,0.00039075,0.001358,0.0027225,0.00072025
segment_112941,0.0,0.0,0.000455,0.00160425,0.0031825,0.00084125
segment_112942,0.0,0.0,0.00044975,0.00168025,0.003355,0.00087775
segment_112943,0.0,0.0,0.000474,0.00184675,0.003735,0.0009565
segment_112944,0.0,0.0,0.0005785,0.0024555,0.0050825,0.0012485
segment_112945,0.0,0.0,0.00064525,0.0027225,0.005675,0.0013905
segment_112946,0.0,0.0,0.00066575,0.0028675,0.0060525,0.0014805
segment_112947,0.0,0.0,0.0008375,0.0035925,0.0074025,0.0018275
segment_112948,0.0,0.0,0.000967,0.0042325,0.008765,0.002144
segment_112949,0.0,0.0,0.00115375,0.0052675,0.0105425,0.00263
segment_112950,0.0,0.0,0.0013785,0.0060475,0.0119125,0.0029825
segment_112951,0.0,0.0,0.0013515,0.0064275,0.012745,0.0031325
segment_112952,0.0,0.0,0.001811,0.00835,0.0161125,0.0040175
segment_112953,0.0,0.0,0.0019415,0.01312,0.0273,0.0061375
segment_112954,0.0,0.0,0.00313,0.013415,0.02393,0.0063
segment_112955,0.0,0.0,0.003435,0.0201425,0.037275,0.00914
segment_112956,0.0,0.0,0.0034625,0.025525,0.0478,0.011135
segment_112957,0.0,0.0,0.0042725,0.029425,0.05105,0.0123975
segment_112958,0.0,0.0,0.0046475,0.03145,0.0533,0.01315
segment_112959,0.0,0.0,0.004125,0.031775,0.053675,0.012815
segment_112960,0.0,0.0,0.0032525,0.030275,0.052175,0.0118875
segment_112961,0.0,0.0,0.001584,0.0225675,0.044575,0.009095
segment_112962,0.0,0.0,7.08e-05,0.011225,0.0293,0.005325
segment_112963,0.0,0.0,0.0,0.00147,0.0098775,0.00165925
segment_112964,0.0,0.0,2.3135e-05,0.0001167,0.00020355,7.2325e-05
segment_112965,0.0,0.0,0.0,0.0,0.0,0.0
segment_112966,0.0,0.0,0.0,0.0,0.0,0.0
segment_112967,0.0,0.0,0.0,0.0,0.0,0.0
segment_112968,0.0,0.0,0.0,0.0,0.0,0.0
segment_112969,0.0,0.0,0.0,0.0,0.0,0.0
segment_112970,0.0,0.0,2.71e-08,1.49075e-07,2.8575e-07,7.4925e-08
segment_112971,0.0,0.0,0.0,0.000501,0.002805,0.00065625
segment_112972,0.0,0.0,0.00034225,0.0142325,0.033875,0.006315
segment_112973,0.0,0.0,0.0028,0.02805,0.050375,0.011035
segment_112974,0.0,0.0,0.0040025,0.031325,0.05355,0.01261
segment_112975,0.0,0.0,0.0046125,0.03195,0.053925,0.0132425
segment_112976,0.0,0.0,0.0041475,0.030025,0.0519,0.012655
segment_112977,0.0,0.0,0.0050875,0.03305,0.05485,0.01372
segment_112978,0.0,0.0,0.004155,0.031975,0.05395,0.01286
segment_112979,0.0,0.0,0.0025625,0.02705,0.049175,0.010685
segment_112980,0.0,0.0,0.000946,0.019065,0.040425,0.0079525
segment_112981,0.0,0.0,0.0,0.0059925,0.02039,0.003475
segment_112982,0.0,0.0,4.7475e-05,0.000383,0.0007365,0.00031625
segment_112983,0.0,0.0,2.91e-08,1.69525e-07,3.23e-07,8.32e-08
segment_112984,0.0,0.0,0.0,0.0,0.0,0.0
segment_112985,0.0,0.0,0.0,0.0,0.0,0.0
segment_112986,0.0,0.0,0.0,0.0,0.0,0.0
segment_112987,0.0,0.0,0.0,0.0,0.0,0.0
segment_112988,0.0,0.0,0.0,0.0,0.0,0.0
segment_112989,0.0,0.0,0.0,0.0,0.0,0.0
segment_112990,0.0,0.0,4.9125e-05,0.00024665,0.00042625,0.00017215
segment_112991,0.0,0.0,0.0,0.00238175,0.012165,0.0020685
segment_112992,0.0,0.0,0.000224575,0.0129,0.03185,0.005825
segment_112993,0.0,0.0,0.00157875,0.02259,0.044625,0.0091175
segment_112994,0.0,0.0,0.003165,0.02985,0.051725,0.011775
segment_112995,0.0,0.0,0.0046725,0.032825,0.054075,0.0133725
segment_112996,0.0,0.0,0.0043125,0.032625,0.054425,0.01313
segment_112997,0.0,0.0,0.0025025,0.026625,0.048975,0.0105125
segment_112998,0.0,0.0,0.000848,0.017915,0.03895,0.00757
segment_112999,0.0,0.0,0.0,0.005035,0.0179725,0.003085
segment_113000,0.0,0.0,2.3255e-05,0.00011255,0.000203375,6.99e-05
segment_113001,0.0,0.0,0.0,0.0,0.0,0.0
segment_113002,0.0,0.0,0.0,0.0,0.0,0.0
segment_113003,0.0,0.0,0.0,0.0,0.0,0.0
segment_113004,0.0,0.0,0.0,0.0,0.0,0.0
segment_113005,0.0,0.0,0.0,0.0,0.0,0.0
segment_113006,0.0,0.0,3.4425e-06,1.721e-05,3.0025e-05,9.6075e-06
segment_113007,0.0,0.0,0.0,0.0005765,0.005205,0.00094775
