LON,LAT
-121.95,37.75
-121.95,37.8
-121.95,37.85
-121.95,37.9
-121.95,37.95
-121.95,38.0
-121.95,38.05
-121.95,38.1
-121.95,38.15
-121.95,38.2
-121.95,38.25
-121.95,38.3
-121.95,38.35
-121.95,38.4
-121.95,38.45
-121.95,38.5
-121.95,38.55
-121.95,38.6
-121.95,38.65
-121.95,38.7
-121.95,38.75
-121.95,38.8
-121.95,38.85
-121.95,38.9
-121.95,38.95
-121.95,39.0
-121.95,39.05
-121.95,39.1
-121.95,39.15
-121.95,39.2
-121.95,39.25
-121.95,39.3
-121.95,39.35
-121.95,39.4
-121.95,39.45
-121.95,39.5
-121.95,39.55
-121.95,39.6
-121.95,39.65
-121.95,39.7
-121.95,39.75
-121.95,39.8
-121.95,39.85
-121.95,39.9
-121.95,39.95
-121.95,40.0
-121.95,40.05
-121.95,40.1
-121.95,40.15
-121.95,40.2
-121.95,40.25
-121.95,40.3
-121.95,40.35
-121.95,40.4
-121.95,40.45
-121.95,40.5
-121.95,40.55
-121.95,40.6
-121.95,40.65
-121.95,40.7
-121.95,40.75
-121.95,40.8
-121.95,40.85
-121.95,40.9
-121.95,40.95
-121.95,41.0
-121.95,41.05
-121.95,41.1
-121.95,41.15
-121.95,41.2
-121.95,41.25
-121.95,41.3
-121.95,41.35
-121.95,41.4
-121.95,41.45
-121.95,41.5
-121.95,41.55
-121.95,41.6
-121.95,41.65
-121.95,41.7
-121.95,41.75
-121.95,41.8
-121.95,41.85
-121.95,41.9
-121.95,41.95
-121.95,42.0
-121.95,42.05
-121.95,36.2
-121.9,36.25
-121.9,36.2
-121.9,36.3
-121.9,36.35
-121.9,36.4
-121.9,36.45
-121.9,36.5
-121.9,36.55
-121.9,36.6
-121.9,36.65
-121.9,36.7
-121.9,36.75
-121.9,36.8
-121.9,36.85
-121.9,36.9
-121.9,36.95
-121.9,37.0
-121.9,37.05
-121.9,37.1
-121.9,37.15
-121.9,37.2
-121.9,37.25
-121.9,37.3
-121.9,37.35
-121.9,37.4
-121.9,37.45
-121.9,37.5
-121.9,37.55
-121.9,37.6
-121.9,37.65
-121.9,37.7
-121.9,37.75
-121.9,37.8
-121.9,37.85
-121.9,37.9
-121.9,37.95
-121.9,38.0
-121.9,38.05
-121.9,38.1
-121.9,38.15
-121.9,38.2
-121.9,38.25
-121.9,38.3
-121.9,38.35
-121.9,38.4
-121.9,38.45
-121.9,38.5
-121.9,38.55
-121.9,38.6
-121.9,38.65
-121.9,38.7
-121.9,38.75
-121.9,38.8
-121.9,38.85
-121.9,38.9
-121.9,38.95
-121.9,39.0
-121.9,39.05
-121.9,39.1
-121.9,39.15
-121.9,39.2
-121.9,39.25
-121.9,39.3
-121.9,39.35
-121.9,39.4
-121.9,39.45
-121.9,39.5
-121.9,39.55
-121.9,39.6
-121.9,39.65
-121.9,39.7
-121.9,39.75
-121.9,39.8
-121.9,39.85
-121.9,39.9
-121.9,39.95
-121.9,40.0
-121.9,40.05
-121.9,40.1
-121.9,40.15
-121.9,40.2
-121.9,40.25
-121.9,40.3
-121.9,40.35
-121.9,40.4
-121.9,40.45
-121.9,40.5
-121.9,40.55
-121.9,40.6
-121.9,40.65
-121.9,40.7
-121.9,40.75
-121.9,40.8
-121.9,40.85
-121.9,40.9
-121.9,40.95
-121.9,41.0
-121.9,41.05
-121.9,41.1
-121.9,41.15
-121.9,41.2
-121.9,41.25
-121.9,41.3
-121.9,41.35
-121.9,41.4
-121.9,41.45
-121.9,41.5
-121.9,41.55
-121.9,41.6
-121.9,41.65
-121.9,41.7
-121.9,41.75
-121.9,41.8
-121.9,41.85
-121.9,41.9
-121.9,41.95
-121.9,42.0
-121.9,42.05
-121.9,36.15
-121.85,36.2
-121.85,36.15
-121.85,36.25
-121.85,36.3
-121.85,36.35
-121.85,36.4
-121.85,36.45
-121.85,36.5
-121.85,36.55
-121.85,36.6
-121.85,36.65
-121.85,36.7
-121.85,36.75
-121.85,36.8
-121.85,36.85
-121.85,36.9
-121.85,36.95
-121.85,37.0
-121.85,37.05
-121.85,37.1
-121.85,37.15
-121.85,37.2
-121.85,37.25
-121.85,37.3
-121.85,37.35
-121.85,37.4
-121.85,37.45
-121.85,37.5
-121.85,37.55
-121.85,37.6
-121.85,37.65
-121.85,37.7
-121.85,37.75
-121.85,37.8
-121.85,37.85
-121.85,37.9
-121.85,37.95
-121.85,38.0
-121.85,38.05
-121.85,38.1
-121.85,38.15
-121.85,38.2
-121.85,38.25
-121.85,38.3
-121.85,38.35
-121.85,38.4
-121.85,38.45
-121.85,38.5
-121.85,38.55
-121.85,38.6
-121.85,38.65
-121.85,38.7
-121.85,38.75
-121.85,38.8
-121.85,38.85
-121.85,38.9
-121.85,38.95
-121.85,39.0
-121.85,39.05
-121.85,39.1
-121.85,39.15
-121.85,39.2
-121.85,39.25
-121.85,39.3
-121.85,39.35
-121.85,39.4
-121.85,39.45
-121.85,39.5
-121.85,39.55
-121.85,39.6
-121.85,39.65
-121.85,39.7
-121.85,39.75
-121.85,39.8
-121.85,39.85
-121.85,39.9
-121.85,39.95
-121.85,40.0
-121.85,40.05
-121.85,40.1
-121.85,40.15
-121.85,40.2
-121.85,40.25
-121.85,40.3
-121.85,40.35
-121.85,40.4
-121.85,40.45
-121.85,40.5
-121.85,40.55
-121.85,40.6
-121.85,40.65
-121.85,40.7
-121.85,40.75
-121.85,40.8
-121.85,40.85
-121.85,40.9
-121.85,40.95
-121.85,41.0
-121.85,41.05
-121.85,41.1
-121.85,41.15
-121.85,41.2
-121.85,41.25
-121.85,41.3
-121.85,41.35
-121.85,41.4
-121.85,41.45
-121.85,41.5
-121.85,41.55
-121.85,41.6
-121.85,41.65
-121.85,41.7
-121.85,41.75
-121.85,41.8
-121.85,41.85
-121.85,41.9
-121.85,41.95
-121.85,42.0
-121.85,42.05
-121.8,36.2
-121.8,36.15
-121.8,36.25
-121.8,36.3
-121.8,36.35
-121.8,36.4
-121.8,36.45
-121.8,36.5
-121.8,36.55
-121.8,36.6
-121.8,36.65
-121.8,36.7
-121.8,36.75
-121.8,36.8
-121.8,36.85
-121.8,36.9
-121.8,36.95
-121.8,37.0
-121.8,37.05
-121.8,37.1
-121.8,37.15
-121.8,37.2
-121.8,37.25
-121.8,37.3
-121.8,37.35
-121.8,37.4
-121.8,37.45
-121.8,37.5
-121.8,37.55
-121.8,37.6
-121.8,37.65
-121.8,37.7
-121.8,37.75
-121.8,37.8
-121.8,37.85
-121.8,37.9
-121.8,37.95
-121.8,38.0
-121.8,38.05
-121.8,38.1
-121.8,38.15
-121.8,38.2
-121.8,38.25
-121.8,38.3
-121.8,38.35
-121.8,38.4
-121.8,38.45
-121.8,38.5
-121.8,38.55
-121.8,38.6
-121.8,38.65
-121.8,38.7
-121.8,38.75
-121.8,38.8
-121.8,38.85
-121.8,38.9
-121.8,38.95
-121.8,39.0
-121.8,39.05
-121.8,39.1
-121.8,39.15
-121.8,39.2
-121.8,39.25
-121.8,39.3
-121.8,39.35
-121.8,39.4
-121.8,39.45
-121.8,39.5
-121.8,39.55
-121.8,39.6
-121.8,39.65
-121.8,39.7
-121.8,39.75
-121.8,39.8
-121.8,39.85
-121.8,39.9
-121.8,39.95
-121.8,40.0
-121.8,40.05
-121.8,40.1
-121.8,40.15
-121.8,40.2
-121.8,40.25
-121.8,40.3
-121.8,40.35
-121.8,40.4
-121.8,40.45
-121.8,40.5
-121.8,40.55
-121.8,40.6
-121.8,40.65
-121.8,40.7
-121.8,40.75
-121.8,40.8
-121.8,40.85
-121.8,40.9
-121.8,40.95
-121.8,41.0
-121.8,41.05
-121.8,41.1
-121.8,41.15
-121.8,41.2
-121.8,41.25
-121.8,41.3
-121.8,41.35
-121.8,41.4
-121.8,41.45
-121.8,41.5
-121.8,41.55
-121.8,41.6
-121.8,41.65
-121.8,41.7
-121.8,41.75
-121.8,41.8
-121.8,41.85
-121.8,41.9
-121.8,41.95
-121.8,42.0
-121.8,42.05
-121.8,36.1
-121.75,36.15
-121.75,36.1
-121.75,36.2
-121.75,36.25
-121.75,36.3
-121.75,36.35
-121.75,36.4
-121.75,36.45
-121.75,36.5
-121.75,36.55
-121.75,36.6
-121.75,36.65
-121.75,36.7
-121.75,36.75
-121.75,36.8
-121.75,36.85
-121.75,36.9
-121.75,36.95
-121.75,37.0
-121.75,37.05
-121.75,37.1
-121.75,37.15
-121.75,37.2
-121.75,37.25
-121.75,37.3
-121.75,37.35
-121.75,37.4
-121.75,37.45
-121.75,37.5
-121.75,37.55
-121.75,37.6
-121.75,37.65
-121.75,37.7
-121.75,37.75
-121.75,37.8
-121.75,37.85
-121.75,37.9
-121.75,37.95
-121.75,38.0
-121.75,38.05
-121.75,38.1
-121.75,38.15
-121.75,38.2
-121.75,38.25
-121.75,38.3
-121.75,38.35
-121.75,38.4
-121.75,38.45
-121.75,38.5
-121.75,38.55
-121.75,38.6
-121.75,38.65
-121.75,38.7
-121.75,38.75
-121.75,38.8
-121.75,38.85
-121.75,38.9
-121.75,38.95
-121.75,39.0
-121.75,39.05
-121.75,39.1
-121.75,39.15
-121.75,39.2
-121.75,39.25
-121.75,39.3
-121.75,39.35
-121.75,39.4
-121.75,39.45
-121.75,39.5
-121.75,39.55
-121.75,39.6
-121.75,39.65
-121.75,39.7
-121.75,39.75
-121.75,39.8
-121.75,39.85
-121.75,39.9
-121.75,39.95
-121.75,40.0
-121.75,40.05
-121.75,40.1
-121.75,40.15
-121.75,40.2
-121.75,40.25
-121.75,40.3
-121.75,40.35
-121.75,40.4
-121.75,40.45
-121.75,40.5
-121.75,40.55
-121.75,40.6
-121.75,40.65
-121.75,40.7
-121.75,40.75
-121.75,40.8
-121.75,40.85
-121.75,40.9
-121.75,40.95
-121.75,41.0
-121.75,41.05
-121.75,41.1
-121.75,41.15
-121.75,41.2
-121.75,41.25
-121.75,41.3
-121.75,41.35
-121.75,41.4
-121.75,41.45
-121.75,41.5
-121.75,41.55
-121.75,41.6
-121.75,41.65
-121.75,41.7
-121.75,41.75
-121.75,41.8
-121.75,41.85
-121.75,41.9
-121.75,41.95
-121.75,42.0
-121.75,42.05
-121.75,36.05
-121.7,36.1
-121.7,36.05
-121.7,36.15
-121.7,36.2
-121.7,36.25
-121.7,36.3
-121.7,36.35
-121.7,36.4
-121.7,36.45
-121.7,36.5
-121.7,36.55
-121.7,36.6
-121.7,36.65
-121.7,36.7
-121.7,36.75
-121.7,36.8
-121.7,36.85
-121.7,36.9
-121.7,36.95
-121.7,37.0
-121.7,37.05
-121.7,37.1
-121.7,37.15
-121.7,37.2
-121.7,37.25
-121.7,37.3
-121.7,37.35
-121.7,37.4
-121.7,37.45
-121.7,37.5
-121.7,37.55
-121.7,37.6
-121.7,37.65
-121.7,37.7
-121.7,37.75
-121.7,37.8
-121.7,37.85
-121.7,37.9
-121.7,37.95
-121.7,38.0
-121.7,38.05
-121.7,38.1
-121.7,38.15
-121.7,38.2
-121.7,38.25
-121.7,38.3
-121.7,38.35
-121.7,38.4
-121.7,38.45
-121.7,38.5
-121.7,38.55
-121.7,38.6
-121.7,38.65
-121.7,38.7
-121.7,38.75
-121.7,38.8
-121.7,38.85
-121.7,38.9
-121.7,38.95
-121.7,39.0
-121.7,39.05
-121.7,39.1
-121.7,39.15
-121.7,39.2
-121.7,39.25
-121.7,39.3
-121.7,39.35
-121.7,39.4
-121.7,39.45
-121.7,39.5
-121.7,39.55
-121.7,39.6
-121.7,39.65
-121.7,39.7
-121.7,39.75
-121.7,39.8
-121.7,39.85
-121.7,39.9
-121.7,39.95
-121.7,40.0
-121.7,40.05
-121.7,40.1
-121.7,40.15
-121.7,40.2
-121.7,40.25
-121.7,40.3
-121.7,40.35
-121.7,40.4
-121.7,40.45
-121.7,40.5
-121.7,40.55
-121.7,40.6
-121.7,40.65
-121.7,40.7
-121.7,40.75
-121.7,40.8
-121.7,40.85
-121.7,40.9
-121.7,40.95
-121.7,41.0
-121.7,41.05
-121.7,41.1
-121.7,41.15
-121.7,41.2
-121.7,41.25
-121.7,41.3
-121.7,41.35
-121.7,41.4
-121.7,41.45
-121.7,41.5
-121.7,41.55
-121.7,41.6
-121.7,41.65
-121.7,41.7
-121.7,41.75
-121.7,41.8
-121.7,41.85
-121.7,41.9
-121.7,41.95
-121.7,42.0
-121.7,42.05
-121.7,36.0
-121.65,36.05
-121.65,36.0
-121.65,36.1
-121.65,36.15
-121.65,36.2
-121.65,36.25
-121.65,36.3
-121.65,36.35
-121.65,36.4
-121.65,36.45
-121.65,36.5
-121.65,36.55
-121.65,36.6
-121.65,36.65
-121.65,36.7
-121.65,36.75
-121.65,36.8
-121.65,36.85
-121.65,36.9
-121.65,36.95
-121.65,37.0
-121.65,37.05
-121.65,37.1
-121.65,37.15
-121.65,37.2
-121.65,37.25
-121.65,37.3
-121.65,37.35
-121.65,37.4
-121.65,37.45
-121.65,37.5
-121.65,37.55
-121.65,37.6
-121.65,37.65
-121.65,37.7
-121.65,37.75
-121.65,37.8
-121.65,37.85
-121.65,37.9
-121.65,37.95
-121.65,38.0
-121.65,38.05
-121.65,38.1
-121.65,38.15
-121.65,38.2
-121.65,38.25
-121.65,38.3
-121.65,38.35
-121.65,38.4
-121.65,38.45
-121.65,38.5
-121.65,38.55
-121.65,38.6
-121.65,38.65
-121.65,38.7
-121.65,38.75
-121.65,38.8
-121.65,38.85
-121.65,38.9
-121.65,38.95
-121.65,39.0
-121.65,39.05
-121.65,39.1
-121.65,39.15
-121.65,39.2
-121.65,39.25
-121.65,39.3
-121.65,39.35
-121.65,39.4
-121.65,39.45
-121.65,39.5
-121.65,39.55
-121.65,39.6
-121.65,39.65
-121.65,39.7
-121.65,39.75
-121.65,39.8
-121.65,39.85
-121.65,39.9
-121.65,39.95
-121.65,40.0
-121.65,40.05
-121.65,40.1
-121.65,40.15
-121.65,40.2
-121.65,40.25
-121.65,40.3
-121.65,40.35
-121.65,40.4
-121.65,40.45
-121.65,40.5
-121.65,40.55
-121.65,40.6
-121.65,40.65
-121.65,40.7
-121.65,40.75
-121.65,40.8
-121.65,40.85
-121.65,40.9
-121.65,40.95
-121.65,41.0
-121.65,41.05
-121.65,41.1
-121.65,41.15
-121.65,41.2
-121.65,41.25
-121.65,41.3
-121.65,41.35
-121.65,41.4
-121.65,41.45
-121.65,41.5
-121.65,41.55
-121.65,41.6
-121.65,41.65
-121.65,41.7
-121.65,41.75
-121.65,41.8
-121.65,41.85
-121.65,41.9
-121.65,41.95
-121.65,42.0
-121.65,42.05
-121.65,35.95
-121.6,36.0
-121.6,35.95
-121.6,36.05
-121.6,36.1
-121.6,36.15
-121.6,36.2
-121.6,36.25
-121.6,36.3
-121.6,36.35
-121.6,36.4
-121.6,36.45
-121.6,36.5
-121.6,36.55
-121.6,36.6
-121.6,36.65
-121.6,36.7
-121.6,36.75
-121.6,36.8
-121.6,36.85
-121.6,36.9
-121.6,36.95
-121.6,37.0
-121.6,37.05
-121.6,37.1
-121.6,37.15
-121.6,37.2
-121.6,37.25
-121.6,37.3
-121.6,37.35
-121.6,37.4
-121.6,37.45
-121.6,37.5
-121.6,37.55
-121.6,37.6
-121.6,37.65
-121.6,37.7
-121.6,37.75
-121.6,37.8
-121.6,37.85
-121.6,37.9
-121.6,37.95
-121.6,38.0
-121.6,38.05
-121.6,38.1
-121.6,38.15
-121.6,38.2
-121.6,38.25
-121.6,38.3
-121.6,38.35
-121.6,38.4
-121.6,38.45
-121.6,38.5
-121.6,38.55
-121.6,38.6
-121.6,38.65
-121.6,38.7
-121.6,38.75
-121.6,38.8
-121.6,38.85
-121.6,38.9
-121.6,38.95
-121.6,39.0
-121.6,39.05
-121.6,39.1
-121.6,39.15
-121.6,39.2
-121.6,39.25
-121.6,39.3
-121.6,39.35
-121.6,39.4
-121.6,39.45
-121.6,39.5
-121.6,39.55
-121.6,39.6
-121.6,39.65
-121.6,39.7
-121.6,39.75
-121.6,39.8
-121.6,39.85
-121.6,39.9
-121.6,39.95
-121.6,40.0
-121.6,40.05
-121.6,40.1
-121.6,40.15
-121.6,40.2
-121.6,40.25
-121.6,40.3
-121.6,40.35
-121.6,40.4
-121.6,40.45
-121.6,40.5
-121.6,40.55
-121.6,40.6
-121.6,40.65
-121.6,40.7
-121.6,40.75
-121.6,40.8
-121.6,40.85
-121.6,40.9
-121.6,40.95
-121.6,41.0
-121.6,41.05
-121.6,41.1
-121.6,41.15
-121.6,41.2
-121.6,41.25
-121.6,41.3
-121.6,41.35
-121.6,41.4
-121.6,41.45
-121.6,41.5
-121.6,41.55
-121.6,41.6
-121.6,41.65
-121.6,41.7
-121.6,41.75
-121.6,41.8
-121.6,41.85
-121.6,41.9
-121.6,41.95
-121.6,42.0
-121.6,35.9
-121.55,35.95
-121.55,35.9
-121.55,36.0
-121.55,36.05
-121.55,36.1
-121.55,36.15
-121.55,36.2
-121.55,36.25
-121.55,36.3
-121.55,36.35
-121.55,36.4
-121.55,36.45
-121.55,36.5
-121.55,36.55
-121.55,36.6
-121.55,36.65
-121.55,36.7
-121.55,36.75
-121.55,36.8
-121.55,36.85
-121.55,36.9
-121.55,36.95
-121.55,37.0
-121.55,37.05
-121.55,37.1
-121.55,37.15
-121.55,37.2
-121.55,37.25
-121.55,37.3
-121.55,37.35
-121.55,37.4
-121.55,37.45
-121.55,37.5
-121.55,37.55
-121.55,37.6
-121.55,37.65
-121.55,37.7
-121.55,37.75
-121.55,37.8
-121.55,37.85
-121.55,37.9
-121.55,37.95
-121.55,38.0
-121.55,38.05
-121.55,38.1
-121.55,38.15
-121.55,38.2
-121.55,38.25
-121.55,38.3
-121.55,38.35
-121.55,38.4
-121.55,38.45
-121.55,38.5
-121.55,38.55
-121.55,38.6
-121.55,38.65
-121.55,38.7
-121.55,38.75
-121.55,38.8
-121.55,38.85
-121.55,38.9
-121.55,38.95
-121.55,39.0
-121.55,39.05
-121.55,39.1
-121.55,39.15
-121.55,39.2
-121.55,39.25
-121.55,39.3
-121.55,39.35
-121.55,39.4
-121.55,39.45
-121.55,39.5
-121.55,39.55
-121.55,39.6
-121.55,39.65
-121.55,39.7
-121.55,39.75
-121.55,39.8
-121.55,39.85
-121.55,39.9
-121.55,39.95
-121.55,40.0
-121.55,40.05
-121.55,40.1
-121.55,40.15
-121.55,40.2
-121.55,40.25
-121.55,40.3
-121.55,40.35
-121.55,40.4
-121.55,40.45
-121.55,40.5
-121.55,40.55
-121.55,40.6
-121.55,40.65
-121.55,40.7
-121.55,40.75
-121.55,40.8
-121.55,40.85
-121.55,40.9
-121.55,40.95
-121.55,41.0
-121.55,41.05
-121.55,41.1
-121.55,41.15
-121.55,41.2
-121.55,41.25
-121.55,41.3
-121.55,41.35
-121.55,41.4
-121.55,41.45
-121.55,41.5
-121.55,41.55
-121.55,41.6
-121.55,41.65
-121.55,41.7
-121.55,41.75
-121.55,41.8
-121.55,41.85
-121.55,41.9
-121.55,41.95
-121.55,42.0
-121.55,35.8
-121.55,35.85
-121.5,35.85
-121.5,35.8
-121.5,35.9
-121.5,35.95
-121.5,36.0
-121.5,36.05
-121.5,36.1
-121.5,36.15
-121.5,36.2
-121.5,36.25
-121.5,36.3
-121.5,36.35
-121.5,36.4
-121.5,36.45
-121.5,36.5
-121.5,36.55
-121.5,36.6
-121.5,36.65
-121.5,36.7
-121.5,36.75
-121.5,36.8
-121.5,36.85
-121.5,36.9
-121.5,36.95
-121.5,37.0
-121.5,37.05
-121.5,37.1
-121.5,37.15
-121.5,37.2
-121.5,37.25
-121.5,37.3
-121.5,37.35
-121.5,37.4
-121.5,37.45
-121.5,37.5
-121.5,37.55
-121.5,37.6
-121.5,37.65
-121.5,37.7
-121.5,37.75
-121.5,37.8
-121.5,37.85
-121.5,37.9
-121.5,37.95
-121.5,38.0
-121.5,38.05
-121.5,38.1
-121.5,38.15
-121.5,38.2
-121.5,38.25
-121.5,38.3
-121.5,38.35
-121.5,38.4
-121.5,38.45
-121.5,38.5
-121.5,38.55
-121.5,38.6
-121.5,38.65
-121.5,38.7
-121.5,38.75
-121.5,38.8
-121.5,38.85
-121.5,38.9
-121.5,38.95
-121.5,39.0
-121.5,39.05
-121.5,39.1
-121.5,39.15
-121.5,39.2
-121.5,39.25
-121.5,39.3
-121.5,39.35
-121.5,39.4
-121.5,39.45
-121.5,39.5
-121.5,39.55
-121.5,39.6
-121.5,39.65
-121.5,39.7
-121.5,39.75
-121.5,39.8
-121.5,39.85
-121.5,39.9
-121.5,39.95
-121.5,40.0
-121.5,40.05
-121.5,40.1
-121.5,40.15
-121.5,40.2
-121.5,40.25
-121.5,40.3
-121.5,40.35
-121.5,40.4
-121.5,40.45
-121.5,40.5
-121.5,40.55
-121.5,40.6
-121.5,40.65
-121.5,40.7
-121.5,40.75
-121.5,40.8
-121.5,40.85
-121.5,40.9
-121.5,40.95
-121.5,41.0
-121.5,41.05
-121.5,41.1
-121.5,41.15
-121.5,41.2
-121.5,41.25
-121.5,41.3
-121.5,41.35
-121.5,41.4
-121.5,41.45
-121.5,41.5
-121.5,41.55
-121.5,41.6
-121.5,41.65
-121.5,41.7
-121.5,41.75
-121.5,41.8
-121.5,41.85
-121.5,41.9
-121.5,41.95
-121.5,42.0
-121.45,35.85
-121.45,35.8
-121.45,35.9
-121.45,35.95
-121.45,36.0
-121.45,36.05
-121.45,36.1
-121.45,36.15
-121.45,36.2
-121.45,36.25
-121.45,36.3
-121.45,36.35
-121.45,36.4
-121.45,36.45
-121.45,36.5
-121.45,36.55
-121.45,36.6
-121.45,36.65
-121.45,36.7
-121.45,36.75
-121.45,36.8
-121.45,36.85
-121.45,36.9
-121.45,36.95
-121.45,37.0
-121.45,37.05
-121.45,37.1
-121.45,37.15
-121.45,37.2
-121.45,37.25
-121.45,37.3
-121.45,37.35
-121.45,37.4
-121.45,37.45
-121.45,37.5
-121.45,37.55
-121.45,37.6
-121.45,37.65
-121.45,37.7
-121.45,37.75
-121.45,37.8
-121.45,37.85
-121.45,37.9
-121.45,37.95
-121.45,38.0
-121.45,38.05
-121.45,38.1
-121.45,38.15
-121.45,38.2
-121.45,38.25
-121.45,38.3
-121.45,38.35
-121.45,38.4
-121.45,38.45
-121.45,38.5
-121.45,38.55
-121.45,38.6
-121.45,38.65
-121.45,38.7
-121.45,38.75
-121.45,38.8
-121.45,38.85
-121.45,38.9
-121.45,38.95
-121.45,39.0
-121.45,39.05
-121.45,39.1
-121.45,39.15
-121.45,39.2
-121.45,39.25
-121.45,39.3
-121.45,39.35
-121.45,39.4
-121.45,39.45
-121.45,39.5
-121.45,39.55
-121.45,39.6
-121.45,39.65
-121.45,39.7
-121.45,39.75
-121.45,39.8
-121.45,39.85
-121.45,39.9
-121.45,39.95
-121.45,40.0
-121.45,40.05
-121.45,40.1
-121.45,40.15
-121.45,40.2
-121.45,40.25
-121.45,40.3
-121.45,40.35
-121.45,40.4
-121.45,40.45
-121.45,40.5
-121.45,40.55
-121.45,40.6
-121.45,40.65
-121.45,40.7
-121.45,40.75
-121.45,40.8
-121.45,40.85
-121.45,40.9
-121.45,40.95
-121.45,41.0
-121.45,41.05
-121.45,41.1
-121.45,41.15
-121.45,41.2
-121.45,41.25
-121.45,41.3
-121.45,41.35
-121.45,41.4
-121.45,41.45
-121.45,41.5
-121.45,41.55
-121.45,41.6
-121.45,41.65
-121.45,41.7
-121.45,41.75
-121.45,41.8
-121.45,41.85
-121.45,41.9
-121.45,41.95
-121.45,42.0
-121.45,35.75
-121.4,35.8
-121.4,35.75
-121.4,35.85
-121.4,35.9
-121.4,35.95
-121.4,36.0
-121.4,36.05
-121.4,36.1
-121.4,36.15
-121.4,36.2
-121.4,36.25
-121.4,36.3
-121.4,36.35
-121.4,36.4
-121.4,36.45
-121.4,36.5
-121.4,36.55
-121.4,36.6
-121.4,36.65
-121.4,36.7
-121.4,36.75
-121.4,36.8
-121.4,36.85
-121.4,36.9
-121.4,36.95
-121.4,37.0
-121.4,37.05
-121.4,37.1
-121.4,37.15
-121.4,37.2
-121.4,37.25
-121.4,37.3
-121.4,37.35
-121.4,37.4
-121.4,37.45
-121.4,37.5
-121.4,37.55
-121.4,37.6
-121.4,37.65
-121.4,37.7
-121.4,37.75
-121.4,37.8
-121.4,37.85
-121.4,37.9
-121.4,37.95
-121.4,38.0
-121.4,38.05
-121.4,38.1
-121.4,38.15
-121.4,38.2
-121.4,38.25
-121.4,38.3
-121.4,38.35
-121.4,38.4
-121.4,38.45
-121.4,38.5
-121.4,38.55
-121.4,38.6
-121.4,38.65
-121.4,38.7
-121.4,38.75
-121.4,38.8
-121.4,38.85
-121.4,38.9
-121.4,38.95
-121.4,39.0
-121.4,39.05
-121.4,39.1
-121.4,39.15
-121.4,39.2
-121.4,39.25
-121.4,39.3
-121.4,39.35
-121.4,39.4
-121.4,39.45
-121.4,39.5
-121.4,39.55
-121.4,39.6
-121.4,39.65
-121.4,39.7
-121.4,39.75
-121.4,39.8
-121.4,39.85
-121.4,39.9
-121.4,39.95
-121.4,40.0
-121.4,40.05
-121.4,40.1
-121.4,40.15
-121.4,40.2
-121.4,40.25
-121.4,40.3
-121.4,40.35
-121.4,40.4
-121.4,40.45
-121.4,40.5
-121.4,40.55
-121.4,40.6
-121.4,40.65
-121.4,40.7
-121.4,40.75
-121.4,40.8
-121.4,40.85
-121.4,40.9
-121.4,40.95
-121.4,41.0
-121.4,41.05
-121.4,41.1
-121.4,41.15
-121.4,41.2
-121.4,41.25
-121.4,41.3
-121.4,41.35
-121.4,41.4
-121.4,41.45
-121.4,41.5
-121.4,41.55
-121.4,41.6
-121.4,41.65
-121.4,41.7
-121.4,41.75
-121.4,41.8
-121.4,41.85
-121.4,41.9
-121.4,41.95
-121.4,42.0
-121.4,35.65
-121.4,35.7
-121.35,35.7
-121.35,35.65
-121.35,35.75
-121.35,35.8
-121.35,35.85
-121.35,35.9
-121.35,35.95
-121.35,36.0
-121.35,36.05
-121.35,36.1
-121.35,36.15
-121.35,36.2
-121.35,36.25
-121.35,36.3
-121.35,36.35
-121.35,36.4
-121.35,36.45
-121.35,36.5
-121.35,36.55
-121.35,36.6
-121.35,36.65
-121.35,36.7
-121.35,36.75
-121.35,36.8
-121.35,36.85
-121.35,36.9
-121.35,36.95
-121.35,37.0
-121.35,37.05
-121.35,37.1
-121.35,37.15
-121.35,37.2
-121.35,37.25
-121.35,37.3
-121.35,37.35
-121.35,37.4
-121.35,37.45
-121.35,37.5
-121.35,37.55
-121.35,37.6
-121.35,37.65
-121.35,37.7
-121.35,37.75
-121.35,37.8
-121.35,37.85
-121.35,37.9
-121.35,37.95
-121.35,38.0
-121.35,38.05
-121.35,38.1
-121.35,38.15
-121.35,38.2
-121.35,38.25
-121.35,38.3
-121.35,38.35
-121.35,38.4
-121.35,38.45
-121.35,38.5
-121.35,38.55
-121.35,38.6
-121.35,38.65
-121.35,38.7
-121.35,38.75
-121.35,38.8
-121.35,38.85
-121.35,38.9
-121.35,38.95
-121.35,39.0
-121.35,39.05
-121.35,39.1
-121.35,39.15
-121.35,39.2
-121.35,39.25
-121.35,39.3
-121.35,39.35
-121.35,39.4
-121.35,39.45
-121.35,39.5
-121.35,39.55
-121.35,39.6
-121.35,39.65
-121.35,39.7
-121.35,39.75
-121.35,39.8
-121.35,39.85
-121.35,39.9
-121.35,39.95
-121.35,40.0
-121.35,40.05
-121.35,40.1
-121.35,40.15
-121.35,40.2
-121.35,40.25
-121.35,40.3
-121.35,40.35
-121.35,40.4
-121.35,40.45
-121.35,40.5
-121.35,40.55
-121.35,40.6
-121.35,40.65
-121.35,40.7
-121.35,40.75
-121.35,40.8
-121.35,40.85
-121.35,40.9
-121.35,40.95
-121.35,41.0
-121.35,41.05
-121.35,41.1
-121.35,41.15
-121.35,41.2
-121.35,41.25
-121.35,41.3
-121.35,41.35
