6386701.34	1985253.92	-2883.00
6386701.28	1985253.74	-2908.00
6386701.25	1985253.58	-2933.00
6386701.20	1985253.45	-2958.00
6386701.12	1985253.33	-2983.00
6386701.02	1985253.22	-3008.00
6386700.89	1985253.15	-3033.00
6386700.71	1985253.10	-3058.00
6386700.47	1985253.09	-3083.00
6386700.17	1985253.14	-3108.00
6386699.83	1985253.28	-3133.00
6386699.47	1985253.47	-3158.00
6386699.06	1985253.68	-3183.00
6386698.62	1985253.91	-3208.00
6386698.15	1985254.15	-3233.00
6386697.67	1985254.40	-3258.00
6386697.22	1985254.66	-3283.00
6386696.79	1985254.94	-3308.00
6386696.39	1985255.22	-3333.00
6386696.02	1985255.51	-3358.00
6386695.67	1985255.78	-3383.00
6386695.36	1985256.05	-3408.00
6386695.07	1985256.30	-3433.00
6386694.81	1985256.56	-3458.00
6386694.57	1985256.85	-3483.00
6386694.36	1985257.16	-3508.00
6386694.18	1985257.49	-3533.00
6386694.05	1985257.87	-3558.00
6386694.00	1985258.30	-3583.00
6386694.03	1985258.81	-3608.00
6386694.15	1985259.42	-3633.00
6386694.32	1985260.08	-3658.00
6386694.49	1985260.76	-3683.00
6386694.69	1985261.46	-3708.00
6386694.91	1985262.21	-3733.00
6386695.12	1985262.94	-3758.00
6386695.28	1985263.63	-3783.00
6386695.42	1985264.29	-3808.00
6386695.57	1985264.95	-3833.00
6386695.72	1985265.62	-3858.00
6386695.87	1985266.33	-3883.00
6386695.95	1985267.12	-3908.00
6386695.84	1985268.04	-3933.00
6386695.65	1985269.03	-3958.00
6386695.49	1985270.07	-3983.00
6386695.24	1985271.30	-4008.00
6386694.72	1985272.81	-4033.00
6386694.03	1985274.48	-4058.00
6386693.34	1985276.18	-4083.00
6386692.67	1985277.92	-4108.00
6386692.03	1985279.69	-4133.00
6386691.40	1985281.50	-4158.00
6386690.71	1985283.34	-4182.00
6386690.02	1985285.16	-4207.00
6386689.35	1985286.93	-4232.00
6386688.69	1985288.69	-4257.00
6386688.01	1985290.47	-4282.00
6386687.33	1985292.23	-4307.00
6386686.66	1985293.92	-4332.00
6386685.97	1985295.56	-4357.00
6386685.24	1985297.18	-4382.00
6386684.47	1985298.78	-4407.00
6386683.69	1985300.37	-4432.00
6386682.88	1985301.99	-4457.00
6386682.03	1985303.68	-4482.00
6386681.15	1985305.36	-4507.00
6386680.28	1985307.00	-4532.00
6386679.41	1985308.59	-4556.00
6386678.56	1985310.14	-4581.00
6386677.72	1985311.65	-4606.00
6386676.87	1985313.12	-4631.00
6386676.03	1985314.57	-4656.00
6386675.21	1985315.97	-4681.00
6386674.42	1985317.32	-4706.00
6386673.69	1985318.58	-4731.00
6386672.96	1985319.79	-4756.00
6386672.16	1985320.99	-4781.00
6386671.36	1985322.18	-4806.00
6386670.60	1985323.37	-4831.00
6386669.85	1985324.57	-4856.00
6386669.07	1985325.80	-4881.00
6386668.28	1985327.05	-4906.00
6386667.51	1985328.32	-4931.00
6386666.76	1985329.61	-4956.00
6386666.03	1985330.92	-4981.00
6386665.33	1985332.26	-5006.00
6386664.68	1985333.63	-5031.00
6386664.06	1985335.01	-5055.00
6386663.47	1985336.39	-5080.00
6386662.89	1985337.78	-5105.00
6386662.30	1985339.21	-5130.00
6386661.69	1985340.71	-5155.00
6386661.08	1985342.30	-5180.00
6386660.42	1985343.98	-5205.00
6386659.72	1985345.74	-5230.00
6386658.96	1985347.59	-5255.00
6386658.14	1985349.57	-5280.00
6386657.31	1985351.61	-5305.00
6386656.49	1985353.66	-5330.00
6386655.67	1985355.70	-5355.00
6386654.84	1985357.74	-5380.00
6386654.01	1985359.76	-5404.00
6386653.19	1985361.72	-5429.00
6386652.37	1985363.67	-5454.00
6386651.52	1985365.62	-5479.00
