6385888.08	1986029.17	-2884.00
6385888.64	1986029.11	-2909.00
6385889.19	1986029.07	-2934.00
6385889.73	1986029.08	-2959.00
6385890.26	1986029.15	-2984.00
6385890.80	1986029.25	-3009.00
6385891.33	1986029.33	-3034.00
6385891.87	1986029.43	-3058.00
6385892.45	1986029.56	-3083.00
6385893.03	1986029.71	-3108.00
6385893.61	1986029.87	-3133.00
6385894.19	1986030.05	-3158.00
6385894.79	1986030.26	-3183.00
6385895.40	1986030.48	-3208.00
6385895.99	1986030.66	-3233.00
6385896.59	1986030.82	-3258.00
6385897.20	1986030.96	-3283.00
6385897.83	1986031.10	-3308.00
6385898.47	1986031.28	-3333.00
6385899.11	1986031.49	-3358.00
6385899.73	1986031.71	-3383.00
6385900.34	1986031.97	-3408.00
6385900.93	1986032.24	-3433.00
6385901.51	1986032.52	-3458.00
6385902.08	1986032.80	-3483.00
6385902.64	1986033.09	-3508.00
6385903.20	1986033.38	-3533.00
6385903.75	1986033.66	-3558.00
6385904.25	1986033.91	-3583.00
6385904.74	1986034.16	-3608.00
6385905.26	1986034.43	-3633.00
6385905.79	1986034.70	-3658.00
6385906.28	1986034.98	-3683.00
6385906.76	1986035.26	-3708.00
6385907.24	1986035.54	-3733.00
6385907.72	1986035.82	-3758.00
6385908.22	1986036.10	-3783.00
6385908.72	1986036.36	-3808.00
6385909.20	1986036.59	-3833.00
6385909.65	1986036.81	-3858.00
6385910.07	1986037.01	-3883.00
6385910.46	1986037.19	-3908.00
6385910.86	1986037.39	-3933.00
6385911.25	1986037.60	-3958.00
6385911.64	1986037.81	-3983.00
6385912.03	1986038.04	-4008.00
6385912.39	1986038.27	-4033.00
6385912.74	1986038.52	-4058.00
6385913.07	1986038.77	-4083.00
6385913.37	1986039.02	-4108.00
6385913.66	1986039.28	-4133.00
6385913.91	1986039.54	-4158.00
6385914.13	1986039.81	-4183.00
6385914.32	1986040.08	-4208.00
6385914.47	1986040.35	-4233.00
6385914.60	1986040.61	-4258.00
6385914.72	1986040.84	-4283.00
6385914.83	1986041.03	-4308.00
6385914.92	1986041.20	-4333.00
6385914.96	1986041.36	-4358.00
6385914.93	1986041.50	-4383.00
6385914.85	1986041.61	-4408.00
6385914.74	1986041.66	-4433.00
6385914.61	1986041.70	-4458.00
6385914.44	1986041.76	-4483.00
6385914.25	1986041.85	-4508.00
6385914.03	1986041.98	-4533.00
6385913.79	1986042.11	-4558.00
6385913.54	1986042.20	-4583.00
6385913.28	1986042.26	-4608.00
6385913.02	1986042.28	-4633.00
6385912.74	1986042.27	-4658.00
6385912.45	1986042.25	-4683.00
6385912.14	1986042.22	-4708.00
6385911.81	1986042.18	-4733.00
6385911.47	1986042.14	-4758.00
6385911.14	1986042.12	-4783.00
6385910.81	1986042.13	-4808.00
6385910.49	1986042.16	-4833.00
6385910.15	1986042.19	-4858.00
6385909.77	1986042.20	-4883.00
6385909.35	1986042.18	-4908.00
6385908.91	1986042.12	-4933.00
6385908.46	1986042.06	-4958.00
6385908.00	1986042.06	-4983.00
6385907.54	1986042.04	-5008.00
6385907.06	1986041.95	-5033.00
