event_id,magnitude,annual_rate,dip,rake,dip_dir,z_tor,z_bor,fault_trace
161.0,6.75,0.000436,20.0,74.6,354.5,5.0,12.3,"[[-119.263, 34.026, 5.0], [-119.361, 34.001, 5.0], [-119.366, 34.0, 5.0], [-119.466, 33.988, 5.0], [-119.472, 33.988, 5.0], [-119.525, 33.987, 5.0]]"
162.0,6.75,0.000436,20.0,74.6,354.5,5.0,12.3,"[[-119.525, 33.987, 5.0], [-119.577, 33.974, 5.0], [-119.633, 33.961, 5.0], [-119.677, 33.944, 5.0], [-119.68, 33.943, 5.0], [-119.757, 33.943, 5.0], [-119.783, 33.944, 5.0], [-119.815, 33.946, 5.0]]"
163.0,7.25,0.00019,20.0,74.6,354.5,5.0,12.3,"[[-119.263, 34.026, 5.0], [-119.361, 34.001, 5.0], [-119.366, 34.0, 5.0], [-119.466, 33.988, 5.0], [-119.472, 33.988, 5.0], [-119.525, 33.987, 5.0], [-119.577, 33.974, 5.0], [-119.633, 33.961, 5.0], [-119.677, 33.944, 5.0], [-119.68, 33.943, 5.0], [-119.757, 33.943, 5.0], [-119.783, 33.944, 5.0], [-119.815, 33.946, 5.0]]"
164.0,6.75,6.48e-05,21.0,73.2,203.7,4.8,12.5,"[[-120.007, 34.288, 4.8], [-119.959, 34.293, 4.8], [-119.896, 34.28, 4.8], [-119.859, 34.272, 4.8], [-119.8, 34.235, 4.8], [-119.781, 34.223, 4.8], [-119.744, 34.193, 4.8]]"
165.0,6.75,6.48e-05,21.0,73.2,203.7,4.8,12.5,"[[-119.744, 34.193, 4.8], [-119.708, 34.186, 4.8], [-119.691, 34.183, 4.8], [-119.599, 34.162, 4.8], [-119.585, 34.158, 4.8], [-119.542, 34.132, 4.8], [-119.502, 34.117, 4.8], [-119.455, 34.1, 4.8]]"
166.0,7.25,0.000127,21.0,73.2,203.7,4.8,12.5,"[[-120.007, 34.288, 4.8], [-119.959, 34.293, 4.8], [-119.896, 34.28, 4.8], [-119.859, 34.272, 4.8], [-119.8, 34.235, 4.8], [-119.781, 34.223, 4.8], [-119.744, 34.193, 4.8], [-119.708, 34.186, 4.8], [-119.691, 34.183, 4.8], [-119.599, 34.162, 4.8], [-119.585, 34.158, 4.8], [-119.542, 34.132, 4.8], [-119.502, 34.117, 4.8], [-119.455, 34.1, 4.8]]"
167.0,6.15,0.00132,50.0,14.7,235.6,0.0,9.0,"[[-117.745, 34.031, 0.0], [-117.723, 33.992, 0.0], [-117.708, 33.965, 0.0], [-117.696, 33.954, 0.0]]"
168.0,6.15,0.00132,50.0,14.7,235.6,0.0,9.0,"[[-117.696, 33.954, 0.0], [-117.662, 33.921, 0.0], [-117.648, 33.907, 0.0], [-117.629, 33.887, 0.0]]"
169.0,6.65,0.000483,50.0,14.7,235.6,0.0,9.0,"[[-117.745, 34.031, 0.0], [-117.723, 33.992, 0.0], [-117.708, 33.965, 0.0], [-117.696, 33.954, 0.0], [-117.662, 33.921, 0.0], [-117.648, 33.907, 0.0], [-117.629, 33.887, 0.0]]"
170.0,6.45,0.000423,65.0,15.8,234.4,0.0,13.4,"[[-117.745, 34.033, 0.0], [-117.712, 33.975, 0.0], [-117.71, 33.972, 0.0], [-117.665, 33.924, 0.0], [-117.629, 33.886, 0.0], [-117.616, 33.873, 0.0]]"
171.0,6.95,0.000315,65.0,15.8,234.4,0.0,13.4,"[[-117.745, 34.033, 0.0], [-117.712, 33.975, 0.0], [-117.71, 33.972, 0.0], [-117.665, 33.924, 0.0], [-117.629, 33.886, 0.0], [-117.616, 33.873, 0.0]]"
172.0,6.65,3.42e-05,50.0,71.7,333.8,0.0,14.0,"[[-117.846, 34.24, 0.0], [-117.884, 34.222, 0.0], [-117.927, 34.218, 0.0], [-117.928, 34.218, 0.0]]"
175.0,6.45,0.000195,90.0,23.4,186.3,0.0,15.5,"[[-117.473, 34.308, 0.0], [-117.405, 34.29, 0.0], [-117.388, 34.286, 0.0], [-117.345, 34.294, 0.0], [-117.339, 34.29, 0.0], [-117.317, 34.277, 0.0], [-117.273, 34.275, 0.0], [-117.258, 34.274, 0.0]]"
176.0,6.95,4.97e-05,90.0,23.4,186.3,0.0,15.5,"[[-117.473, 34.308, 0.0], [-117.405, 34.29, 0.0], [-117.388, 34.286, 0.0], [-117.345, 34.294, 0.0], [-117.339, 34.29, 0.0], [-117.317, 34.277, 0.0], [-117.273, 34.275, 0.0], [-117.258, 34.274, 0.0]]"
