ID,LON_BEGIN,LAT_BEGIN,LON_END,LAT_END,LON_MID,LAT_MID,LENGTH_KM,NAME,TYPE,DIAMETER,DATE,WALLTHICK,ADHESION,AREA,DEPTH,SMYS,N_RAMBERG,R_RAMBERG,SOIL,PHI,SHEARSTREN,INTERFACE,GWT,PRESSURE,OBJ_ID,SUB_SEGMENT_ID,n_crossings_with_segment,def_poly_index_crossed,crossing_algo_index,freeface_dist_m,freeface_height_m,lh_ratio,which_half,l_anchor,crossing_lon,crossing_lat,prob_crossing,psi_dip,beta_crossing,event_id,slip_dir,pgdef_m,sigma,sigma_mu,dist_type,amu,bmu,ls_cond
3,-118.50203025383112,34.28496026781163,-118.5020335060447,34.28426970974109,-118.5020318799,34.2846149888,0.076787,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,3,1,20,173,521745.36285771476,2.5,208698.14514308592,upper,184.1,-118.50203155375314,34.28468426708964,1,45,15.3,1129.0,162.4,1.2156,0.6,0.25,lognormal,0.753561055518528,-0.72646644890371,ground_slope
3,-118.50203025383112,34.28496026781163,-118.5020335060447,34.28426970974109,-118.5020318799,34.2846149888,0.076787,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,3,1,21,182,521745.36285771476,2.5,208698.14514308592,upper,184.1,-118.50203155375314,34.28468426708964,1,45,15.3,1130.0,162.4,0.862,0.6,0.25,lognormal,2.15013012534003,-1.926245066323854,ground_slope
3,-118.50203025383112,34.28496026781163,-118.5020335060447,34.28426970974109,-118.5020318799,34.2846149888,0.076787,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,3,1,22,191,521745.36285771476,2.5,208698.14514308592,upper,184.1,-118.50203155375314,34.28468426708964,1,45,15.3,1131.0,162.4,0.7246,0.6,0.25,lognormal,3.761745015246547,-2.895595205285468,ground_slope
3,-118.50203025383112,34.28496026781163,-118.5020335060447,34.28426970974109,-118.5020318799,34.2846149888,0.076787,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,3,1,6,58,521745.36285771476,2.5,208698.14514308592,upper,184.1,-118.50203155375314,34.28468426708964,1,45,15.3,439.0,162.4,0.6782,0.6,0.25,lognormal,4.354957609152324,-3.138377261949841,ground_slope
3,-118.50203025383112,34.28496026781163,-118.5020335060447,34.28426970974109,-118.5020318799,34.2846149888,0.076787,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,3,1,27,234,521745.36285771476,2.5,208698.14514308592,upper,184.1,-118.50203155375314,34.28468426708964,1,45,15.3,1237.0,162.4,0.3403,0.6,0.25,lognormal,7.486594303745529,-3.33054209581915,ground_slope
3,-118.50203025383112,34.28496026781163,-118.5020335060447,34.28426970974109,-118.5020318799,34.2846149888,0.076787,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,3,1,23,200,521745.36285771476,2.5,208698.14514308592,upper,184.1,-118.50203155375314,34.28468426708964,1,45,15.3,1132.0,162.4,1.1634,0.6,0.25,lognormal,0.853766488079212,-0.848512394496444,ground_slope
3,-118.50203025383112,34.28496026781163,-118.5020335060447,34.28426970974109,-118.5020318799,34.2846149888,0.076787,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,3,1,24,209,521745.36285771476,2.5,208698.14514308592,upper,184.1,-118.50203155375314,34.28468426708964,1,45,15.3,1133.0,162.4,1.1252,0.6,0.25,lognormal,0.592250172464813,-0.549474151851098,ground_slope
3,-118.50203025383112,34.28496026781163,-118.5020335060447,34.28426970974109,-118.5020318799,34.2846149888,0.076787,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,3,1,26,225,521745.36285771476,2.5,208698.14514308592,upper,184.1,-118.50203155375314,34.28468426708964,1,45,15.3,1162.0,162.4,0.9924,0.6,0.25,lognormal,1.156009178579889,-1.144472182782271,ground_slope
4,-118.5020335060447,34.28426970974109,-118.5020335060447,34.28381353056396,-118.502033506,34.2840416202,0.050725,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,4,1,12,106,521792.71330749785,2.5,208717.08532299913,upper,167.0,-118.50203350607518,34.28412716812241,1,45,13.6,724.0,163.9,0.2321,0.6,0.25,lognormal,14.337925848536232,-3.717804415541025,ground_slope
4,-118.5020335060447,34.28426970974109,-118.5020335060447,34.28381353056396,-118.502033506,34.2840416202,0.050725,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,4,1,25,215,521792.71330749785,2.5,208717.08532299913,upper,167.0,-118.50203350607518,34.28412716812241,1,45,13.1,1161.0,164.4,0.2181,0.6,0.25,lognormal,14.784550651718588,-3.71541700371757,ground_slope
5,-118.5020335060447,34.28381353056396,-118.5020335060447,34.28335735138684,-118.502033506,34.283585441,0.050725,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,5,1,18,152,521841.88076179987,2.5,208736.75230471994,upper,134.9,-118.50203350607933,34.28355013716046,1,45,11.5,1121.0,166.0,0.2018,0.6,0.25,lognormal,16.340312476571025,-4.15314857584435,ground_slope
5,-118.5020335060447,34.28381353056396,-118.5020335060447,34.28335735138684,-118.502033506,34.283585441,0.050725,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,5,1,9,79,521845.7467945763,2.5,208738.2987178305,upper,132.4,-118.50203350607575,34.28350476686768,1,45,11.3,716.0,166.2,0.1642,0.6,0.25,lognormal,20.281190297627692,-4.457899341009895,ground_slope
7,-118.50214678685631,34.283204052668616,-118.50215082752726,34.282518775090104,-118.5021488072,34.2828614139,0.0762,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,7,1,15,127,521909.3921883151,2.5,208763.75687532604,upper,84.9,-118.5021498943855,34.28267704191091,1,45,6.3,1012.0,171.4,0.1018,0.6,0.25,lognormal,6.32072510042531,-3.825798050001486,ground_slope
7,-118.50214678685631,34.283204052668616,-118.50215082752726,34.282518775090104,-118.5021488072,34.2828614139,0.0762,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,7,1,14,117,521875.69748038246,2.5,208750.27899215298,upper,107.0,-118.50214755338578,34.283074062319045,1,45,9.9,1011.0,167.8,0.1311,0.6,0.25,lognormal,61.87061824057068,-4.385161647507877,ground_slope
7,-118.50214678685631,34.283204052668616,-118.50215082752726,34.282518775090104,-118.5021488072,34.2828614139,0.0762,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,7,1,1,9,521875.21988833736,2.5,208750.08795533495,upper,107.3,-118.50214752020175,34.28307968985612,1,45,11.5,13.0,166.2,0.1791,0.6,0.25,lognormal,18.73493887639971,-4.403102656626637,ground_slope
7,-118.50214678685631,34.283204052668616,-118.50215082752726,34.282518775090104,-118.5021488072,34.2828614139,0.0762,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,7,1,5,46,521909.3921883151,2.5,208763.75687532604,upper,84.9,-118.5021498943855,34.28267704191091,1,45,8.1,438.0,169.6,0.1167,0.6,0.25,lognormal,5.042117760409114,-3.642482878962503,ground_slope
8,-118.50215082752726,34.282518775090104,-118.5021548681982,34.28183349751159,-118.5021528479,34.2821761363,0.0762,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,8,1,0,5,521958.14258205437,2.5,208783.25703282174,upper,53.0,-118.50215328122594,34.28210265436072,1,45,1.8,9.0,179.5,0.0692,0.6,0.25,lognormal,24.451081337957916,-4.755174937761126,ground_slope
8,-118.50215082752726,34.282518775090104,-118.5021548681982,34.28183349751159,-118.5021528479,34.2821761363,0.0762,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,8,1,7,64,521958.14258205437,2.5,208783.25703282174,upper,53.0,-118.50215328122594,34.28210265436072,1,45,3.8,620.0,173.9,0.1039,0.6,0.25,lognormal,8.465144659101451,-3.976739709100052,ground_slope
8,-118.50215082752726,34.282518775090104,-118.5021548681982,34.28183349751159,-118.5021528479,34.2821761363,0.0762,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,8,1,13,113,521958.14258205437,2.5,208783.25703282174,upper,53.0,-118.50215328122594,34.28210265436072,1,45,1.8,958.0,179.5,0.0602,0.6,0.25,lognormal,41.96758767786641,-4.983271413461339,ground_slope
13,-118.5020026570848,34.2829264588273,-118.50201493598688,34.2820326233869,-118.5020087965,34.2824795411,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,2,1,0,2,521970.1126977623,2.5,208788.04507910492,upper,96.4,-118.50201458020773,34.28205852350359,1,45,1.4,9.0,179.5,0.0692,0.6,0.25,lognormal,24.451081337957916,-4.755174937761126,ground_slope
13,-118.5020026570848,34.2829264588273,-118.50201493598688,34.2820326233869,-118.5020087965,34.2824795411,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,2,1,15,124,521917.23417303356,2.5,208766.89366921343,upper,26.8,-118.5020059744484,34.28268498300337,1,45,6.7,1012.0,171.4,0.1018,0.6,0.25,lognormal,6.32072510042531,-3.825798050001486,ground_slope
13,-118.5020026570848,34.2829264588273,-118.50201493598688,34.2820326233869,-118.5020087965,34.2824795411,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,2,1,5,43,521917.23417303356,2.5,208766.89366921343,upper,26.8,-118.5020059744484,34.28268498300337,1,45,8.5,438.0,169.6,0.1167,0.6,0.25,lognormal,5.042117760409114,-3.642482878962503,ground_slope
13,-118.5020026570848,34.2829264588273,-118.50201493598688,34.2820326233869,-118.5020087965,34.2824795411,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,2,1,7,61,521970.1126977623,2.5,208788.04507910492,upper,96.4,-118.50201458020773,34.28205852350359,1,45,4.2,620.0,173.9,0.1039,0.6,0.25,lognormal,8.465144659101451,-3.976739709100052,ground_slope
