SourceIndex,Longitude,Latitude,Depth
254048,-117.2,33.1,0
254049,-117.1,33.1,0
254050,-117,33.1,0
254051,-116.9,33.1,0
254052,-116.8,33.1,0
254053,-116.7,33.1,0
254054,-116.6,33.1,0
254055,-116.5,33.1,0
254056,-116.4,33.1,0
254057,-116.3,33.1,0
254058,-116.2,33.1,0
254059,-116.1,33.1,0
254060,-116,33.1,0
254061,-115.9,33.1,0
254062,-115.8,33.1,0
254063,-115.7,33.1,0
254064,-115.6,33.1,0
254065,-115.5,33.1,0
254066,-115.4,33.1,0
254067,-115.3,33.1,0
254068,-115.2,33.1,0
254069,-115.1,33.1,0
254070,-115,33.1,0
254071,-114.9,33.1,0
254072,-114.8,33.1,0
254073,-114.7,33.1,0
254074,-114.6,33.1,0
254075,-114.5,33.1,0
254076,-114.4,33.1,0
254077,-114.3,33.1,0
254078,-114.2,33.1,0
254079,-114.1,33.1,0
254080,-114,33.1,0
254081,-113.9,33.1,0
254082,-113.8,33.1,0
254083,-113.7,33.1,0
254084,-113.6,33.1,0
254085,-113.5,33.1,0
254086,-119.5,33.2,0
254087,-119.4,33.2,0
254088,-119.3,33.2,0
254089,-119.2,33.2,0
254090,-119.1,33.2,0
254091,-119,33.2,0
254092,-118.9,33.2,0
254093,-118.8,33.2,0
254094,-118.7,33.2,0
254095,-118.6,33.2,0
254096,-118.5,33.2,0
254097,-118.4,33.2,0
254098,-118.3,33.2,0
254099,-118.2,33.2,0
254100,-118.1,33.2,0
254101,-118,33.2,0
254102,-117.9,33.2,0
254103,-117.8,33.2,0
254104,-117.7,33.2,0
254105,-117.6,33.2,0
254106,-117.5,33.2,0
254107,-117.4,33.2,0
254108,-117.3,33.2,0
254109,-117.2,33.2,0
254110,-117.1,33.2,0
254111,-117,33.2,0
254112,-116.9,33.2,0
254113,-116.8,33.2,0
254114,-116.7,33.2,0
254115,-116.6,33.2,0
254116,-116.5,33.2,0
254117,-116.4,33.2,0
254118,-116.3,33.2,0
