ID,LON_BEGIN,LAT_BEGIN,LON_END,LAT_END,LON_MID,LAT_MID,LENGTH_KM,NAME,TYPE,DIAMETER,DATE,WALLTHICK,ADHESION,AREA,DEPTH,SMYS,N_RAMBERG,R_RAMBERG,SOIL,PHI,SHEARSTREN,INTERFACE,GWT,PRESSURE,OBJ_ID,SUB_SEGMENT_ID,n_crossings_with_segment,def_poly_index_crossed,crossing_algo_index,which_half,l_anchor,crossing_lon,crossing_lat,prob_crossing,psi_dip,beta_crossing,event_id,slip_dir,pgdef_m,sigma,sigma_mu,dist_type,amu,bmu
8,-118.50215082752726,34.282518775090104,-118.5021548681982,34.28183349751159,-118.5021528479,34.2821761363,0.0762,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,8,1,2,20,lower,23.1,-118.50215371638073,34.2820288522055,1,75,22.1,720.0,155.6,0.0591,0.6,0.25,lognormal,0.812103504159212,-3.122236305250718
9,-118.5021548681982,34.28183349751159,-118.50215890886912,34.28114821993308,-118.5021568885,34.2814908587,0.0762,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,9,1,2,17,lower,23.1,-118.50215616565366,34.28161346862132,1,75,157.9,720.0,155.6,0.0591,0.6,0.25,lognormal,0.812103504159212,-3.122236305250718
9,-118.5021548681982,34.28183349751159,-118.50215890886912,34.28114821993308,-118.5021568885,34.2814908587,0.0762,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,9,1,6,54,lower,23.1,-118.50215616565366,34.28161346862132,1,75,157.9,1133.0,155.6,0.0562,0.6,0.25,lognormal,0.784871618569706,-3.25646060466853
9,-118.5021548681982,34.28183349751159,-118.50215890886912,34.28114821993308,-118.5021568885,34.2814908587,0.0762,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,9,1,11,99,lower,23.1,-118.50215616565366,34.28161346862132,1,75,157.9,1261.0,155.6,0.0551,0.6,0.25,lognormal,0.893691044814047,-3.282048648061606
9,-118.5021548681982,34.28183349751159,-118.50215890886912,34.28114821993308,-118.5021568885,34.2814908587,0.0762,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,9,1,4,38,lower,11.2,-118.50215597139133,34.2816464133676,1,75,154.3,1014.0,152.0,0.0522,0.6,0.25,lognormal,1.876847760837996,-3.468706727091402
9,-118.5021548681982,34.28183349751159,-118.50215890886912,34.28114821993308,-118.5021568885,34.2814908587,0.0762,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,9,1,5,46,lower,23.1,-118.50215616565366,34.28161346862132,1,75,157.9,1015.0,155.6,0.0589,0.6,0.25,lognormal,0.626749169750363,-3.133650591694666
9,-118.5021548681982,34.28183349751159,-118.50215890886912,34.28114821993308,-118.5021568885,34.2814908587,0.0762,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,9,1,8,70,lower,23.1,-118.50215616565366,34.28161346862132,1,75,157.9,1135.0,155.6,0.054,0.6,0.25,lognormal,0.968557215753192,-3.305305892689861
9,-118.5021548681982,34.28183349751159,-118.50215890886912,34.28114821993308,-118.5021568885,34.2814908587,0.0762,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,9,1,7,62,lower,23.1,-118.50215616565366,34.28161346862132,1,75,157.9,1134.0,155.6,0.0567,0.6,0.25,lognormal,1.017177000120264,-3.252168325839142
9,-118.5021548681982,34.28183349751159,-118.50215890886912,34.28114821993308,-118.5021568885,34.2814908587,0.0762,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,9,1,1,9,lower,23.1,-118.50215616565366,34.28161346862132,1,75,157.9,658.0,155.6,0.058,0.6,0.25,lognormal,1.165304228117897,-3.201962194938105
9,-118.5021548681982,34.28183349751159,-118.50215890886912,34.28114821993308,-118.5021568885,34.2814908587,0.0762,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,9,1,0,1,lower,11.2,-118.50215597139133,34.2816464133676,1,75,154.3,14.0,152.0,0.0539,0.6,0.25,lognormal,1.455020408926785,-3.400525011501101
9,-118.5021548681982,34.28183349751159,-118.50215890886912,34.28114821993308,-118.5021568885,34.2814908587,0.0762,Line 3003,Gas Transmission,762,1958,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,1,9,1,9,78,lower,23.1,-118.50215616565366,34.28161346862132,1,75,157.9,1136.0,155.6,0.0567,0.6,0.25,lognormal,1.017177000120264,-3.252168325839142
13,-118.5020026570848,34.2829264588273,-118.50201493598688,34.2820326233869,-118.5020087965,34.2824795411,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,2,1,3,30,upper,24.2,-118.50200564592431,34.28270889708018,1,75,13.8,721.0,164.3,0.0555,0.6,0.25,lognormal,0.291203335398346,-3.066848168466828
13,-118.5020026570848,34.2829264588273,-118.50201493598688,34.2820326233869,-118.5020087965,34.2824795411,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,2,1,10,91,upper,24.2,-118.50200564592431,34.28270889708018,1,75,13.8,1137.0,164.3,0.0557,0.6,0.25,lognormal,0.262738786208643,-3.062066984678145
