LON,LAT
-119.69,34.5
-119.69,34.51
-119.69,34.52
-119.69,34.53
-119.69,34.54
-119.69,34.55
-119.69,34.56
-119.69,34.57
-119.68,34.29
-119.68,34.28
-119.68,34.3
-119.68,34.31
-119.68,34.32
-119.68,34.33
-119.68,34.34
-119.68,34.35
-119.68,34.36
-119.68,34.37
-119.68,34.38
-119.68,34.39
-119.68,34.4
-119.68,34.41
-119.68,34.42
-119.68,34.43
-119.68,34.44
-119.68,34.45
-119.68,34.46
-119.68,34.47
-119.68,34.48
-119.68,34.49
-119.68,34.5
-119.68,34.51
-119.68,34.52
-119.68,34.53
-119.68,34.54
-119.68,34.55
-119.68,34.56
-119.68,34.57
-119.69,34.58
-119.68,34.58
-119.68,34.27
-119.67,34.28
-119.67,34.27
-119.67,34.29
-119.67,34.3
-119.67,34.31
-119.67,34.32
-119.67,34.33
-119.67,34.34
-119.67,34.35
-119.67,34.36
-119.67,34.37
-119.67,34.38
-119.67,34.39
-119.67,34.4
-119.67,34.41
-119.67,34.42
-119.67,34.43
-119.67,34.44
-119.67,34.45
-119.67,34.46
-119.67,34.47
-119.67,34.48
-119.67,34.49
-119.67,34.5
-119.67,34.51
-119.67,34.52
-119.67,34.53
-119.67,34.54
-119.67,34.55
-119.67,34.56
-119.67,34.57
-119.67,34.58
-119.66,34.28
-119.66,34.27
-119.66,34.29
-119.66,34.3
-119.66,34.31
-119.66,34.32
-119.66,34.33
-119.66,34.34
-119.66,34.35
-119.66,34.36
-119.66,34.37
-119.66,34.38
-119.66,34.39
-119.66,34.4
-119.66,34.41
-119.66,34.42
-119.66,34.43
-119.66,34.44
-119.66,34.45
-119.66,34.46
-119.66,34.47
-119.66,34.48
-119.66,34.49
-119.66,34.5
-119.66,34.51
-119.66,34.52
-119.66,34.53
-119.66,34.54
-119.66,34.55
-119.66,34.56
-119.66,34.57
-119.66,34.58
-119.67,34.59
-119.66,34.59
-119.66,34.26
-119.65,34.27
-119.65,34.26
-119.65,34.28
-119.65,34.29
-119.65,34.3
-119.65,34.31
-119.65,34.32
-119.65,34.33
-119.65,34.34
-119.65,34.35
-119.65,34.36
-119.65,34.37
-119.65,34.38
-119.65,34.39
-119.65,34.4
-119.65,34.41
-119.65,34.42
-119.65,34.43
-119.65,34.44
-119.65,34.45
-119.65,34.46
-119.65,34.47
-119.65,34.48
-119.65,34.49
-119.65,34.5
-119.65,34.51
-119.65,34.52
-119.65,34.53
-119.65,34.54
-119.65,34.55
-119.65,34.56
-119.65,34.57
-119.65,34.58
-119.65,34.59
-119.64,34.27
-119.64,34.26
-119.64,34.28
-119.64,34.29
-119.64,34.3
-119.64,34.31
-119.64,34.32
-119.64,34.33
-119.64,34.34
-119.64,34.35
-119.64,34.36
-119.64,34.37
-119.64,34.38
-119.64,34.39
-119.64,34.4
-119.64,34.41
-119.64,34.42
-119.64,34.43
-119.64,34.44
-119.64,34.45
-119.64,34.46
-119.64,34.47
-119.64,34.48
-119.64,34.49
-119.64,34.5
-119.64,34.51
-119.64,34.52
-119.64,34.53
-119.64,34.54
-119.64,34.55
-119.64,34.56
-119.64,34.57
-119.64,34.58
-119.64,34.59
-119.64,34.25
-119.63,34.26
-119.63,34.25
-119.63,34.27
-119.63,34.28
-119.63,34.29
-119.63,34.3
-119.63,34.31
-119.63,34.32
-119.63,34.33
-119.63,34.34
-119.63,34.35
-119.63,34.36
-119.63,34.37
-119.63,34.38
-119.63,34.39
-119.63,34.4
-119.63,34.41
-119.63,34.42
-119.63,34.43
-119.63,34.44
-119.63,34.45
-119.63,34.46
-119.63,34.47
-119.63,34.48
-119.63,34.49
-119.63,34.5
-119.63,34.51
-119.63,34.52
-119.63,34.53
-119.63,34.54
-119.63,34.55
-119.63,34.56
-119.63,34.57
-119.63,34.58
-119.63,34.59
-119.64,34.6
-119.63,34.6
-119.62,34.26
-119.62,34.25
-119.62,34.27
-119.62,34.28
-119.62,34.29
-119.62,34.3
-119.62,34.31
-119.62,34.32
-119.62,34.33
-119.62,34.34
-119.62,34.35
-119.62,34.36
-119.62,34.37
-119.62,34.38
-119.62,34.39
-119.62,34.4
-119.62,34.41
-119.62,34.42
-119.62,34.43
-119.62,34.44
-119.62,34.45
-119.62,34.46
-119.62,34.47
-119.62,34.48
-119.62,34.49
-119.62,34.5
-119.62,34.51
