LON,LAT,vs30,z1p0,z2p5,vs30source,vs30_ref,z1p0_ref,z2p5_ref
-118.63,34.03,378.9429193,0,0,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.04,468.4,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.05,468.4,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.06,468.4,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.07,468.4,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.08,518.9,0.35,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.09,468.4,0.35,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.1,468.4,0.15,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.11,351.9,0.15,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.12,518.9,0.1,1.75,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.13,385.1,0.1,1.75,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.14,351.9,0.1,2.05,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.15,385.1,0.1,2.25,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.16,293.5,0.1,2.4,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.17,293.5,0.25,2.55,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.18,293.5,0.25,2.6,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.19,293.5,0.1,2.65,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.2,351.9,0.1,2.55,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.21,293.5,0.25,2.5,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.22,351.9,0.15,2.5,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.23,351.9,0.05,2.6,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.24,351.9,0.05,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.25,502.5,0.05,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.26,502.5,0.05,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.27,502.5,0.05,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.28,502.5,0.05,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.29,502.5,0.05,5.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.3,502.5,0.05,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.31,385.1,0.35,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.32,385.1,0.35,0.4,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.33,444,0.35,1.15,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.34,468.4,0.5,1.75,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.35,468.4,0.75,3.4,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.36,468.4,0.35,3.95,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.37,468.4,0.35,3.1,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.38,385.1,0.35,3.2,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.39,351.9,0.35,3.6,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.4,385.1,0.15,4.1,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.41,444,0.3,4.3,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.42,293.5,0.4,4.4,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.43,444,0.4,3.9,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.44,444,0.35,4,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.45,351.9,0.35,3.45,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.46,444,0.15,3.05,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.47,444,0.15,5.1,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.48,444,0.15,4.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.49,351.9,0.35,1.55,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.5,351.9,0.35,1.5,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.51,385.1,0.35,1.5,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.52,385.1,0.35,1.5,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.53,385.1,0.35,1.55,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.54,385.1,0.35,1.55,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.55,468.4,0.35,1.55,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.56,354,0.35,1.55,Inferred,CGS/Wills Site Classification Map (2006),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.57,385.1,0.35,1.55,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.58,468.4,0.15,1.55,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.59,468.4,0.15,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.6,468.4,0.15,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.61,468.4,0.15,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.62,385.1,0.15,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.63,468.4,0.05,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.64,710.1,0.05,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.65,710.1,0.05,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.66,710.1,0.05,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.67,710.1,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.68,710.1,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.69,710.1,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.7,710.1,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,34.71,710.1,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.63,33.72,180,0,0.75,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.73,180,0,0.85,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.72,180,0,0.8,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.74,180,0,0.9,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.75,180,0,0.95,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.76,180,0,0.95,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.77,180,0,1,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.78,180,0,1,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.79,180,0,1.05,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.8,180,0,1.05,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.81,180,0,1.1,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.82,180,0,1.1,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.83,180,0,1.1,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.84,180,0,1.1,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.85,180,0,1.15,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.86,180,0,1.15,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.87,180,0,1.2,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.88,180,0,1.2,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.89,180,0,1.2,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.9,180,0,1.2,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.91,180,0,1.2,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.92,180,0,1.2,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.93,180,0,1.2,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.94,180,0,1.2,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.95,180,0,1.1,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.96,180,0,1,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.97,180,0,0.85,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.98,180,0,0.8,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,33.99,180,0,0.7,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34,180,0,0.65,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.01,180,0,0.55,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.02,180,0,0,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.03,389.9033875,0,0,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.04,468.4,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.05,468.4,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.06,468.4,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.07,518.9,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.08,518.9,0.35,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.09,468.4,0.35,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.1,518.9,0.15,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.11,468.4,0.1,1.05,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.12,385.1,0.1,1.6,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.13,385.1,0.1,1.75,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.14,385.1,0.1,1.95,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.15,351.9,0.1,2.15,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.16,351.9,0.25,2.3,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.17,293.5,0.25,2.5,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.18,293.5,0.25,2.6,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.19,293.5,0.25,2.6,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.2,293.5,0.25,2.6,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.21,293.5,0.25,2.6,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.22,293.5,0.1,2.5,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.23,351.9,0.25,2.55,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.24,502.5,0.05,2.75,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.25,351.9,0.05,2.9,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.26,351.9,0.05,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.27,502.5,0.05,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.28,386.6,0.05,0.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.29,502.5,0.05,5.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-118.62,34.3,468.4,0.35,6.1,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
