SourceIndex,Longitude,Latitude,Depth
356104,-114.4,33.6,0
356105,-114.3,33.6,0
356106,-114.2,33.6,0
356107,-114.1,33.6,0
356108,-114,33.6,0
356109,-113.9,33.6,0
356110,-113.8,33.6,0
356111,-113.7,33.6,0
356112,-113.6,33.6,0
356113,-113.5,33.6,0
356114,-113.4,33.6,0
356115,-121,33.7,0
356116,-120.9,33.7,0
356117,-120.8,33.7,0
356118,-120.7,33.7,0
356119,-120.6,33.7,0
356120,-120.5,33.7,0
356121,-120.4,33.7,0
356122,-120.3,33.7,0
356123,-120.2,33.7,0
356124,-120.1,33.7,0
356125,-120,33.7,0
356126,-119.9,33.7,0
356127,-119.8,33.7,0
356128,-119.7,33.7,0
356129,-119.6,33.7,0
356130,-119.5,33.7,0
356131,-119.4,33.7,0
356132,-119.3,33.7,0
356133,-119.2,33.7,0
356134,-119.1,33.7,0
356135,-119,33.7,0
356136,-118.9,33.7,0
356137,-118.8,33.7,0
356138,-118.7,33.7,0
356139,-118.6,33.7,0
356140,-118.5,33.7,0
356141,-118.4,33.7,0
356142,-118.3,33.7,0
356143,-118.2,33.7,0
356144,-118.1,33.7,0
356145,-118,33.7,0
356146,-117.9,33.7,0
356147,-117.8,33.7,0
356148,-117.7,33.7,0
356149,-117.6,33.7,0
356150,-117.5,33.7,0
356151,-117.4,33.7,0
356152,-117.3,33.7,0
356153,-117.2,33.7,0
356154,-117.1,33.7,0
356155,-117,33.7,0
356156,-116.9,33.7,0
356157,-116.8,33.7,0
356158,-116.7,33.7,0
356159,-116.6,33.7,0
356160,-116.5,33.7,0
356161,-116.4,33.7,0
356162,-116.3,33.7,0
356163,-116.2,33.7,0
356164,-116.1,33.7,0
356165,-116,33.7,0
356166,-115.9,33.7,0
356167,-115.8,33.7,0
356168,-115.7,33.7,0
356169,-115.6,33.7,0
356170,-115.5,33.7,0
356171,-115.4,33.7,0
356172,-115.3,33.7,0
356173,-115.2,33.7,0
356174,-115.1,33.7,0
356175,-115,33.7,0
356176,-114.9,33.7,0
356177,-114.8,33.7,0
356178,-114.7,33.7,0
356179,-114.6,33.7,0
356180,-114.5,33.7,0
356181,-114.4,33.7,0
356182,-114.3,33.7,0
356183,-114.2,33.7,0
356184,-114.1,33.7,0
356185,-114,33.7,0
356186,-113.9,33.7,0
356187,-113.8,33.7,0
356188,-113.7,33.7,0
356189,-113.6,33.7,0
356190,-113.5,33.7,0
356191,-113.4,33.7,0
356192,-113.3,33.7,0
356193,-121.1,33.8,0
356194,-121,33.8,0
356195,-120.9,33.8,0
356196,-120.8,33.8,0
356197,-120.7,33.8,0
356198,-120.6,33.8,0
356199,-120.5,33.8,0
356200,-120.4,33.8,0
356201,-120.3,33.8,0
356202,-120.2,33.8,0
356203,-120.1,33.8,0
356204,-120,33.8,0
356205,-119.9,33.8,0
356206,-119.8,33.8,0
356207,-119.7,33.8,0
356208,-119.6,33.8,0
356209,-119.5,33.8,0
356210,-119.4,33.8,0
356211,-119.3,33.8,0
356212,-119.2,33.8,0
356213,-119.1,33.8,0
356214,-119,33.8,0
356215,-118.9,33.8,0
356216,-118.8,33.8,0
356217,-118.7,33.8,0
356218,-118.6,33.8,0
356219,-118.5,33.8,0
356220,-118.4,33.8,0
356221,-118.3,33.8,0
356222,-118.2,33.8,0
356223,-118.1,33.8,0
356224,-118,33.8,0
356225,-117.9,33.8,0
356226,-117.8,33.8,0
356227,-117.7,33.8,0
356228,-117.6,33.8,0
356229,-117.5,33.8,0
356230,-117.4,33.8,0
356231,-117.3,33.8,0
356232,-117.2,33.8,0
356233,-117.1,33.8,0
356234,-117,33.8,0
356235,-116.9,33.8,0
356236,-116.8,33.8,0
356237,-116.7,33.8,0
356238,-116.6,33.8,0
356239,-116.5,33.8,0
356240,-116.4,33.8,0
356241,-116.3,33.8,0
356242,-116.2,33.8,0
356243,-116.1,33.8,0
356244,-116,33.8,0
356245,-115.9,33.8,0
356246,-115.8,33.8,0
356247,-115.7,33.8,0
356248,-115.6,33.8,0
356249,-115.5,33.8,0
356250,-115.4,33.8,0
356251,-115.3,33.8,0
356252,-115.2,33.8,0
356253,-115.1,33.8,0
356254,-115,33.8,0
356255,-114.9,33.8,0
356256,-114.8,33.8,0
356257,-114.7,33.8,0
356258,-114.6,33.8,0
356259,-114.5,33.8,0
356260,-114.4,33.8,0
356261,-114.3,33.8,0
356262,-114.2,33.8,0
356263,-114.1,33.8,0
356264,-114,33.8,0
356265,-113.9,33.8,0
356266,-113.8,33.8,0
356267,-113.7,33.8,0
356268,-113.6,33.8,0
356269,-113.5,33.8,0
356270,-113.4,33.8,0
356271,-113.3,33.8,0
356272,-121.2,33.9,0
356273,-121.1,33.9,0
356274,-121,33.9,0
356275,-120.9,33.9,0
356276,-120.8,33.9,0
356277,-120.7,33.9,0
356278,-120.6,33.9,0
356279,-120.5,33.9,0
356280,-120.4,33.9,0
356281,-120.3,33.9,0
356282,-120.2,33.9,0
356283,-120.1,33.9,0
356284,-120,33.9,0
356285,-119.9,33.9,0
356286,-119.8,33.9,0
356287,-119.7,33.9,0
356288,-119.6,33.9,0
356289,-119.5,33.9,0
356290,-119.4,33.9,0
356291,-119.3,33.9,0
356292,-119.2,33.9,0
356293,-119.1,33.9,0
356294,-119,33.9,0
356295,-118.9,33.9,0
356296,-118.8,33.9,0
356297,-118.7,33.9,0
356298,-118.6,33.9,0
356299,-118.5,33.9,0
356300,-118.4,33.9,0
356301,-118.3,33.9,0
356302,-118.2,33.9,0
356303,-118.1,33.9,0
356304,-118,33.9,0
356305,-117.9,33.9,0
356306,-117.8,33.9,0
356307,-117.7,33.9,0
356308,-117.6,33.9,0
356309,-117.5,33.9,0
356310,-117.4,33.9,0
356311,-117.3,33.9,0
356312,-117.2,33.9,0
356313,-117.1,33.9,0
356314,-117,33.9,0
356315,-116.9,33.9,0
356316,-116.8,33.9,0
356317,-116.7,33.9,0
356318,-116.6,33.9,0
356319,-116.5,33.9,0
356320,-116.4,33.9,0
356321,-116.3,33.9,0
356322,-116.2,33.9,0
356323,-116.1,33.9,0
356324,-116,33.9,0
356325,-115.9,33.9,0
356326,-115.8,33.9,0
356327,-115.7,33.9,0
356328,-115.6,33.9,0
356329,-115.5,33.9,0
356330,-115.4,33.9,0
356331,-115.3,33.9,0
356332,-115.2,33.9,0
356333,-115.1,33.9,0
356334,-115,33.9,0
356335,-114.9,33.9,0
356336,-114.8,33.9,0
356337,-114.7,33.9,0
356338,-114.6,33.9,0
356339,-114.5,33.9,0
356340,-114.4,33.9,0
356341,-114.3,33.9,0
356342,-114.2,33.9,0
356343,-114.1,33.9,0
356344,-114,33.9,0
356345,-113.9,33.9,0
356346,-113.8,33.9,0
356347,-113.7,33.9,0
356348,-113.6,33.9,0
356349,-113.5,33.9,0
356350,-113.4,33.9,0
356351,-113.3,33.9,0
356352,-121.3,34,0
356353,-121.2,34,0
356354,-121.1,34,0
356355,-121,34,0
356356,-120.9,34,0
356357,-120.8,34,0
356358,-120.7,34,0
356359,-120.6,34,0
356360,-120.5,34,0
356361,-120.4,34,0
356362,-120.3,34,0
356363,-120.2,34,0
356364,-120.1,34,0
356365,-120,34,0
356366,-119.9,34,0
356367,-119.8,34,0
356368,-119.7,34,0
356369,-119.6,34,0
356370,-119.5,34,0
356371,-119.4,34,0
356372,-119.3,34,0
356373,-119.2,34,0
356374,-119.1,34,0
356375,-119,34,0
356376,-118.9,34,0
356377,-118.8,34,0
356378,-118.7,34,0
356379,-118.6,34,0
356380,-118.5,34,0
356381,-118.4,34,0
356382,-118.3,34,0
356383,-118.2,34,0
356384,-118.1,34,0
356385,-118,34,0
356386,-117.9,34,0
356387,-117.8,34,0
356388,-117.7,34,0
356389,-117.6,34,0
356390,-117.5,34,0
356391,-117.4,34,0
356392,-117.3,34,0
356393,-117.2,34,0
356394,-117.1,34,0
356395,-117,34,0
356396,-116.9,34,0
356397,-116.8,34,0
356398,-116.7,34,0
356399,-116.6,34,0
356400,-116.5,34,0
356401,-116.4,34,0
356402,-116.3,34,0
356403,-116.2,34,0
356404,-116.1,34,0
356405,-116,34,0
356406,-115.9,34,0
356407,-115.8,34,0
356408,-115.7,34,0
356409,-115.6,34,0
356410,-115.5,34,0
356411,-115.4,34,0
356412,-115.3,34,0
356413,-115.2,34,0
356414,-115.1,34,0
356415,-115,34,0
356416,-114.9,34,0
356417,-114.8,34,0
356418,-114.7,34,0
356419,-114.6,34,0
356420,-114.5,34,0
356421,-114.4,34,0
356422,-114.3,34,0
356423,-114.2,34,0
356424,-114.1,34,0
356425,-114,34,0
356426,-113.9,34,0
356427,-113.8,34,0
356428,-113.7,34,0
356429,-113.6,34,0
356430,-113.5,34,0
356431,-113.4,34,0
356432,-113.3,34,0
356433,-113.2,34,0
356434,-121.4,34.1,0
356435,-121.3,34.1,0
356436,-121.2,34.1,0
356437,-121.1,34.1,0
356438,-121,34.1,0
356439,-120.9,34.1,0
356440,-120.8,34.1,0
356441,-120.7,34.1,0
356442,-120.6,34.1,0
356443,-120.5,34.1,0
356444,-120.4,34.1,0
356445,-120.3,34.1,0
356446,-120.2,34.1,0
356447,-120.1,34.1,0
356448,-120,34.1,0
356449,-119.9,34.1,0
356450,-119.8,34.1,0
356451,-119.7,34.1,0
356452,-119.6,34.1,0
356453,-119.5,34.1,0
356454,-119.4,34.1,0
356455,-119.3,34.1,0
356456,-119.2,34.1,0
356457,-119.1,34.1,0
356458,-119,34.1,0
356459,-118.9,34.1,0
356460,-118.8,34.1,0
356461,-118.7,34.1,0
356462,-118.6,34.1,0
356463,-118.5,34.1,0
356464,-118.4,34.1,0
356465,-118.3,34.1,0
356466,-118.2,34.1,0
356467,-118.1,34.1,0
356468,-118,34.1,0
356469,-117.9,34.1,0
356470,-117.8,34.1,0
356471,-117.7,34.1,0
356472,-117.6,34.1,0
356473,-117.5,34.1,0
356474,-117.4,34.1,0
356475,-117.3,34.1,0
356476,-117.2,34.1,0
356477,-117.1,34.1,0
356478,-117,34.1,0
356479,-116.9,34.1,0
356480,-116.8,34.1,0
356481,-116.7,34.1,0
356482,-116.6,34.1,0
356483,-116.5,34.1,0
356484,-116.4,34.1,0
356485,-116.3,34.1,0
356486,-116.2,34.1,0
356487,-116.1,34.1,0
356488,-116,34.1,0
356489,-115.9,34.1,0
356490,-115.8,34.1,0
356491,-115.7,34.1,0
356492,-115.6,34.1,0
356493,-115.5,34.1,0
356494,-115.4,34.1,0
356495,-115.3,34.1,0
356496,-115.2,34.1,0
356497,-115.1,34.1,0
356498,-115,34.1,0
356499,-114.9,34.1,0
356500,-114.8,34.1,0
356501,-114.7,34.1,0
356502,-114.6,34.1,0
356503,-114.5,34.1,0
356504,-114.4,34.1,0
356505,-114.3,34.1,0
356506,-114.2,34.1,0
356507,-114.1,34.1,0
356508,-114,34.1,0
356509,-113.9,34.1,0
356510,-113.8,34.1,0
356511,-113.7,34.1,0
356512,-113.6,34.1,0
356513,-113.5,34.1,0
356514,-113.4,34.1,0
356515,-113.3,34.1,0
356516,-113.2,34.1,0
356517,-121.6,34.2,0
356518,-121.5,34.2,0
356519,-121.4,34.2,0
356520,-121.3,34.2,0
356521,-121.2,34.2,0
356522,-121.1,34.2,0
356523,-121,34.2,0
356524,-120.9,34.2,0
356525,-120.8,34.2,0
356526,-120.7,34.2,0
356527,-120.6,34.2,0
356528,-120.5,34.2,0
356529,-120.4,34.2,0
356530,-120.3,34.2,0
356531,-120.2,34.2,0
356532,-120.1,34.2,0
356533,-120,34.2,0
356534,-119.9,34.2,0
356535,-119.8,34.2,0
356536,-119.7,34.2,0
356537,-119.6,34.2,0
356538,-119.5,34.2,0
356539,-119.4,34.2,0
356540,-119.3,34.2,0
356541,-119.2,34.2,0
356542,-119.1,34.2,0
356543,-119,34.2,0
356544,-118.9,34.2,0
356545,-118.8,34.2,0
356546,-118.7,34.2,0
356547,-118.6,34.2,0
356548,-118.5,34.2,0
356549,-118.4,34.2,0
356550,-118.3,34.2,0
356551,-118.2,34.2,0
356552,-118.1,34.2,0
356553,-118,34.2,0
356554,-117.9,34.2,0
356555,-117.8,34.2,0
356556,-117.7,34.2,0
356557,-117.6,34.2,0
356558,-117.5,34.2,0
356559,-117.4,34.2,0
356560,-117.3,34.2,0
356561,-117.2,34.2,0
356562,-117.1,34.2,0
356563,-117,34.2,0
356564,-116.9,34.2,0
356565,-116.8,34.2,0
356566,-116.7,34.2,0
356567,-116.6,34.2,0
356568,-116.5,34.2,0
356569,-116.4,34.2,0
356570,-116.3,34.2,0
356571,-116.2,34.2,0
356572,-116.1,34.2,0
356573,-116,34.2,0
356574,-115.9,34.2,0
356575,-115.8,34.2,0
356576,-115.7,34.2,0
356577,-115.6,34.2,0
356578,-115.5,34.2,0
356579,-115.4,34.2,0
356580,-115.3,34.2,0
356581,-115.2,34.2,0
356582,-115.1,34.2,0
356583,-115,34.2,0
356584,-114.9,34.2,0
356585,-114.8,34.2,0
356586,-114.7,34.2,0
356587,-114.6,34.2,0
356588,-114.5,34.2,0
356589,-114.4,34.2,0
356590,-114.3,34.2,0
356591,-114.2,34.2,0
356592,-114.1,34.2,0
356593,-114,34.2,0
356594,-113.9,34.2,0
356595,-113.8,34.2,0
356596,-113.7,34.2,0
356597,-113.6,34.2,0
356598,-113.5,34.2,0
356599,-113.4,34.2,0
356600,-113.3,34.2,0
356601,-113.2,34.2,0
356602,-121.6,34.3,0
356603,-121.5,34.3,0
356604,-121.4,34.3,0
356605,-121.3,34.3,0
356606,-121.2,34.3,0
356607,-121.1,34.3,0
356608,-121,34.3,0
356609,-120.9,34.3,0
356610,-120.8,34.3,0
356611,-120.7,34.3,0
356612,-120.6,34.3,0
356613,-120.5,34.3,0
356614,-120.4,34.3,0
356615,-120.3,34.3,0
356616,-120.2,34.3,0
356617,-120.1,34.3,0
356618,-120,34.3,0
356619,-119.9,34.3,0
356620,-119.8,34.3,0
356621,-119.7,34.3,0
356622,-119.6,34.3,0
356623,-119.5,34.3,0
356624,-119.4,34.3,0
356625,-119.3,34.3,0
356626,-119.2,34.3,0
356627,-119.1,34.3,0
356628,-119,34.3,0
356629,-118.9,34.3,0
356630,-118.8,34.3,0
356631,-118.7,34.3,0
356632,-118.6,34.3,0
356633,-118.5,34.3,0
356634,-118.4,34.3,0
356635,-118.3,34.3,0
356636,-118.2,34.3,0
356637,-118.1,34.3,0
356638,-118,34.3,0
356639,-117.9,34.3,0
356640,-117.8,34.3,0
356641,-117.7,34.3,0
356642,-117.6,34.3,0
356643,-117.5,34.3,0
356644,-117.4,34.3,0
356645,-117.3,34.3,0
356646,-117.2,34.3,0
356647,-117.1,34.3,0
356648,-117,34.3,0
356649,-116.9,34.3,0
356650,-116.8,34.3,0
356651,-116.7,34.3,0
356652,-116.6,34.3,0
356653,-116.5,34.3,0
356654,-116.4,34.3,0
356655,-116.3,34.3,0
356656,-116.2,34.3,0
356657,-116.1,34.3,0
356658,-116,34.3,0
356659,-115.9,34.3,0
356660,-115.8,34.3,0
356661,-115.7,34.3,0
356662,-115.6,34.3,0
356663,-115.5,34.3,0
356664,-115.4,34.3,0
356665,-115.3,34.3,0
356666,-115.2,34.3,0
356667,-115.1,34.3,0
356668,-115,34.3,0
356669,-114.9,34.3,0
356670,-114.8,34.3,0
356671,-114.7,34.3,0
356672,-114.6,34.3,0
356673,-114.5,34.3,0
356674,-114.4,34.3,0
356675,-114.3,34.3,0
356676,-114.2,34.3,0
356677,-114.1,34.3,0
356678,-114,34.3,0
356679,-113.9,34.3,0
356680,-113.8,34.3,0
356681,-113.7,34.3,0
356682,-113.6,34.3,0
356683,-113.5,34.3,0
356684,-113.4,34.3,0
356685,-113.3,34.3,0
356686,-113.2,34.3,0
356687,-121.7,34.4,0
356688,-121.6,34.4,0
356689,-121.5,34.4,0
356690,-121.4,34.4,0
356691,-121.3,34.4,0
356692,-121.2,34.4,0
356693,-121.1,34.4,0
356694,-121,34.4,0
356695,-120.9,34.4,0
356696,-120.8,34.4,0
356697,-120.7,34.4,0
356698,-120.6,34.4,0
356699,-120.5,34.4,0
356700,-120.4,34.4,0
356701,-120.3,34.4,0
356702,-120.2,34.4,0
356703,-120.1,34.4,0
356704,-120,34.4,0
356705,-119.9,34.4,0
356706,-119.8,34.4,0
356707,-119.7,34.4,0
356708,-119.6,34.4,0
356709,-119.5,34.4,0
356710,-119.4,34.4,0
356711,-119.3,34.4,0
356712,-119.2,34.4,0
356713,-119.1,34.4,0
356714,-119,34.4,0
356715,-118.9,34.4,0
356716,-118.8,34.4,0
356717,-118.7,34.4,0
356718,-118.6,34.4,0
356719,-118.5,34.4,0
356720,-118.4,34.4,0
356721,-118.3,34.4,0
356722,-118.2,34.4,0
356723,-118.1,34.4,0
356724,-118,34.4,0
356725,-117.9,34.4,0
356726,-117.8,34.4,0
356727,-117.7,34.4,0
356728,-117.6,34.4,0
356729,-117.5,34.4,0
356730,-117.4,34.4,0
356731,-117.3,34.4,0
356732,-117.2,34.4,0
356733,-117.1,34.4,0
356734,-117,34.4,0
356735,-116.9,34.4,0
356736,-116.8,34.4,0
356737,-116.7,34.4,0
356738,-116.6,34.4,0
356739,-116.5,34.4,0
356740,-116.4,34.4,0
356741,-116.3,34.4,0
356742,-116.2,34.4,0
356743,-116.1,34.4,0
356744,-116,34.4,0
356745,-115.9,34.4,0
356746,-115.8,34.4,0
356747,-115.7,34.4,0
356748,-115.6,34.4,0
356749,-115.5,34.4,0
356750,-115.4,34.4,0
356751,-115.3,34.4,0
356752,-115.2,34.4,0
356753,-115.1,34.4,0
356754,-115,34.4,0
356755,-114.9,34.4,0
356756,-114.8,34.4,0
356757,-114.7,34.4,0
356758,-114.6,34.4,0
356759,-114.5,34.4,0
356760,-114.4,34.4,0
356761,-114.3,34.4,0
356762,-114.2,34.4,0
356763,-114.1,34.4,0
356764,-114,34.4,0
356765,-113.9,34.4,0
356766,-113.8,34.4,0
356767,-113.7,34.4,0
356768,-113.6,34.4,0
356769,-113.5,34.4,0
356770,-113.4,34.4,0
356771,-113.3,34.4,0
356772,-113.2,34.4,0
356773,-121.7,34.5,0
356774,-121.6,34.5,0
356775,-121.5,34.5,0
356776,-121.4,34.5,0
356777,-121.3,34.5,0
356778,-121.2,34.5,0
356779,-121.1,34.5,0
356780,-121,34.5,0
356781,-120.9,34.5,0
356782,-120.8,34.5,0
356783,-120.7,34.5,0
356784,-120.6,34.5,0
356785,-120.5,34.5,0
356786,-120.4,34.5,0
356787,-120.3,34.5,0
356788,-120.2,34.5,0
356789,-120.1,34.5,0
356790,-120,34.5,0
356791,-119.9,34.5,0
356792,-119.8,34.5,0
356793,-119.7,34.5,0
356794,-119.6,34.5,0
356795,-119.5,34.5,0
356796,-119.4,34.5,0
356797,-119.3,34.5,0
356798,-119.2,34.5,0
356799,-119.1,34.5,0
356800,-119,34.5,0
356801,-118.9,34.5,0
356802,-118.8,34.5,0
356803,-118.7,34.5,0
356804,-118.6,34.5,0
356805,-118.5,34.5,0
356806,-118.4,34.5,0
356807,-118.3,34.5,0
356808,-118.2,34.5,0
356809,-118.1,34.5,0
356810,-118,34.5,0
356811,-117.9,34.5,0
356812,-117.8,34.5,0
356813,-117.7,34.5,0
356814,-117.6,34.5,0
356815,-117.5,34.5,0
356816,-117.4,34.5,0
356817,-117.3,34.5,0
356818,-117.2,34.5,0
356819,-117.1,34.5,0
356820,-117,34.5,0
356821,-116.9,34.5,0
356822,-116.8,34.5,0
356823,-116.7,34.5,0
356824,-116.6,34.5,0
356825,-116.5,34.5,0
356826,-116.4,34.5,0
356827,-116.3,34.5,0
356828,-116.2,34.5,0
356829,-116.1,34.5,0
356830,-116,34.5,0
356831,-115.9,34.5,0
356832,-115.8,34.5,0
356833,-115.7,34.5,0
356834,-115.6,34.5,0
356835,-115.5,34.5,0
356836,-115.4,34.5,0
356837,-115.3,34.5,0
356838,-115.2,34.5,0
356839,-115.1,34.5,0
356840,-115,34.5,0
356841,-114.9,34.5,0
356842,-114.8,34.5,0
356843,-114.7,34.5,0
356844,-114.6,34.5,0
356845,-114.5,34.5,0
356846,-114.4,34.5,0
356847,-114.3,34.5,0
356848,-114.2,34.5,0
356849,-114.1,34.5,0
356850,-114,34.5,0
356851,-113.9,34.5,0
356852,-113.8,34.5,0
356853,-113.7,34.5,0
356854,-113.6,34.5,0
356855,-113.5,34.5,0
356856,-113.4,34.5,0
356857,-113.3,34.5,0
356858,-121.8,34.6,0
356859,-121.7,34.6,0
356860,-121.6,34.6,0
356861,-121.5,34.6,0
356862,-121.4,34.6,0
356863,-121.3,34.6,0
356864,-121.2,34.6,0
356865,-121.1,34.6,0
356866,-121,34.6,0
356867,-120.9,34.6,0
356868,-120.8,34.6,0
356869,-120.7,34.6,0
356870,-120.6,34.6,0
356871,-120.5,34.6,0
356872,-120.4,34.6,0
356873,-120.3,34.6,0
356874,-120.2,34.6,0
356875,-120.1,34.6,0
356876,-120,34.6,0
356877,-119.9,34.6,0
356878,-119.8,34.6,0
356879,-119.7,34.6,0
356880,-119.6,34.6,0
356881,-119.5,34.6,0
356882,-119.4,34.6,0
356883,-119.3,34.6,0
356884,-119.2,34.6,0
356885,-119.1,34.6,0
356886,-119,34.6,0
356887,-118.9,34.6,0
356888,-118.8,34.6,0
356889,-118.7,34.6,0
356890,-118.6,34.6,0
356891,-118.5,34.6,0
356892,-118.4,34.6,0
356893,-118.3,34.6,0
356894,-118.2,34.6,0
356895,-118.1,34.6,0
356896,-118,34.6,0
356897,-117.9,34.6,0
356898,-117.8,34.6,0
356899,-117.7,34.6,0
356900,-117.6,34.6,0
356901,-117.5,34.6,0
356902,-117.4,34.6,0
356903,-117.3,34.6,0
356904,-117.2,34.6,0
356905,-117.1,34.6,0
356906,-117,34.6,0
356907,-116.9,34.6,0
356908,-116.8,34.6,0
356909,-116.7,34.6,0
356910,-116.6,34.6,0
356911,-116.5,34.6,0
356912,-116.4,34.6,0
356913,-116.3,34.6,0
356914,-116.2,34.6,0
356915,-116.1,34.6,0
356916,-116,34.6,0
356917,-115.9,34.6,0
356918,-115.8,34.6,0
356919,-115.7,34.6,0
356920,-115.6,34.6,0
356921,-115.5,34.6,0
356922,-115.4,34.6,0
356923,-115.3,34.6,0
356924,-115.2,34.6,0
356925,-115.1,34.6,0
356926,-115,34.6,0
356927,-114.9,34.6,0
356928,-114.8,34.6,0
356929,-114.7,34.6,0
356930,-114.6,34.6,0
356931,-114.5,34.6,0
356932,-114.4,34.6,0
356933,-114.3,34.6,0
356934,-114.2,34.6,0
356935,-114.1,34.6,0
356936,-114,34.6,0
356937,-113.9,34.6,0
356938,-113.8,34.6,0
356939,-113.7,34.6,0
356940,-113.6,34.6,0
356941,-113.5,34.6,0
356942,-113.4,34.6,0
356943,-113.3,34.6,0
356944,-121.9,34.7,0
356945,-121.8,34.7,0
356946,-121.7,34.7,0
356947,-121.6,34.7,0
356948,-121.5,34.7,0
356949,-121.4,34.7,0
356950,-121.3,34.7,0
356951,-121.2,34.7,0
356952,-121.1,34.7,0
356953,-121,34.7,0
356954,-120.9,34.7,0
356955,-120.8,34.7,0
356956,-120.7,34.7,0
356957,-120.6,34.7,0
356958,-120.5,34.7,0
356959,-120.4,34.7,0
356960,-120.3,34.7,0
356961,-120.2,34.7,0
356962,-120.1,34.7,0
356963,-120,34.7,0
356964,-119.9,34.7,0
356965,-119.8,34.7,0
356966,-119.7,34.7,0
356967,-119.6,34.7,0
356968,-119.5,34.7,0
356969,-119.4,34.7,0
356970,-119.3,34.7,0
356971,-119.2,34.7,0
356972,-119.1,34.7,0
356973,-119,34.7,0
356974,-118.9,34.7,0
356975,-118.8,34.7,0
356976,-118.7,34.7,0
356977,-118.6,34.7,0
356978,-118.5,34.7,0
356979,-118.4,34.7,0
356980,-118.3,34.7,0
356981,-118.2,34.7,0
356982,-118.1,34.7,0
356983,-118,34.7,0
356984,-117.9,34.7,0
356985,-117.8,34.7,0
356986,-117.7,34.7,0
356987,-117.6,34.7,0
356988,-117.5,34.7,0
356989,-117.4,34.7,0
356990,-117.3,34.7,0
356991,-117.2,34.7,0
356992,-117.1,34.7,0
356993,-117,34.7,0
356994,-116.9,34.7,0
356995,-116.8,34.7,0
356996,-116.7,34.7,0
356997,-116.6,34.7,0
356998,-116.5,34.7,0
356999,-116.4,34.7,0
357000,-116.3,34.7,0
357001,-116.2,34.7,0
357002,-116.1,34.7,0
357003,-116,34.7,0
357004,-115.9,34.7,0
357005,-115.8,34.7,0
357006,-115.7,34.7,0
357007,-115.6,34.7,0
357008,-115.5,34.7,0
357009,-115.4,34.7,0
357010,-115.3,34.7,0
357011,-115.2,34.7,0
357012,-115.1,34.7,0
357013,-115,34.7,0
357014,-114.9,34.7,0
357015,-114.8,34.7,0
357016,-114.7,34.7,0
357017,-114.6,34.7,0
357018,-114.5,34.7,0
357019,-114.4,34.7,0
357020,-114.3,34.7,0
357021,-114.2,34.7,0
357022,-114.1,34.7,0
357023,-114,34.7,0
357024,-113.9,34.7,0
357025,-113.8,34.7,0
357026,-113.7,34.7,0
357027,-113.6,34.7,0
357028,-113.5,34.7,0
357029,-113.4,34.7,0
357030,-121.9,34.8,0
357031,-121.8,34.8,0
357032,-121.7,34.8,0
357033,-121.6,34.8,0
357034,-121.5,34.8,0
357035,-121.4,34.8,0
357036,-121.3,34.8,0
357037,-121.2,34.8,0
357038,-121.1,34.8,0
357039,-121,34.8,0
357040,-120.9,34.8,0
357041,-120.8,34.8,0
357042,-120.7,34.8,0
357043,-120.6,34.8,0
357044,-120.5,34.8,0
357045,-120.4,34.8,0
357046,-120.3,34.8,0
357047,-120.2,34.8,0
357048,-120.1,34.8,0
357049,-120,34.8,0
357050,-119.9,34.8,0
357051,-119.8,34.8,0
357052,-119.7,34.8,0
357053,-119.6,34.8,0
357054,-119.5,34.8,0
357055,-119.4,34.8,0
357056,-119.3,34.8,0
357057,-119.2,34.8,0
357058,-119.1,34.8,0
357059,-119,34.8,0
357060,-118.9,34.8,0
357061,-118.8,34.8,0
357062,-118.7,34.8,0
357063,-118.6,34.8,0
357064,-118.5,34.8,0
357065,-118.4,34.8,0
357066,-118.3,34.8,0
357067,-118.2,34.8,0
357068,-118.1,34.8,0
357069,-118,34.8,0
357070,-117.9,34.8,0
357071,-117.8,34.8,0
357072,-117.7,34.8,0
357073,-117.6,34.8,0
357074,-117.5,34.8,0
357075,-117.4,34.8,0
357076,-117.3,34.8,0
357077,-117.2,34.8,0
357078,-117.1,34.8,0
357079,-117,34.8,0
357080,-116.9,34.8,0
357081,-116.8,34.8,0
357082,-116.7,34.8,0
357083,-116.6,34.8,0
357084,-116.5,34.8,0
357085,-116.4,34.8,0
357086,-116.3,34.8,0
357087,-116.2,34.8,0
357088,-116.1,34.8,0
357089,-116,34.8,0
357090,-115.9,34.8,0
357091,-115.8,34.8,0
357092,-115.7,34.8,0
357093,-115.6,34.8,0
357094,-115.5,34.8,0
357095,-115.4,34.8,0
357096,-115.3,34.8,0
357097,-115.2,34.8,0
357098,-115.1,34.8,0
357099,-115,34.8,0
357100,-114.9,34.8,0
357101,-114.8,34.8,0
357102,-114.7,34.8,0
357103,-114.6,34.8,0
357104,-114.5,34.8,0
357105,-114.4,34.8,0
357106,-114.3,34.8,0
357107,-114.2,34.8,0
357108,-114.1,34.8,0
357109,-114,34.8,0
357110,-113.9,34.8,0
357111,-113.8,34.8,0
357112,-113.7,34.8,0
357113,-113.6,34.8,0
357114,-113.5,34.8,0
357115,-122,34.9,0
357116,-121.9,34.9,0
357117,-121.8,34.9,0
357118,-121.7,34.9,0
357119,-121.6,34.9,0
357120,-121.5,34.9,0
357121,-121.4,34.9,0
357122,-121.3,34.9,0
357123,-121.2,34.9,0
357124,-121.1,34.9,0
357125,-121,34.9,0
357126,-120.9,34.9,0
357127,-120.8,34.9,0
