LON,LAT
-122.69,38.12
-122.69,38.13
-122.69,38.14
-122.69,38.15
-122.69,38.16
-122.69,38.17
-122.69,38.18
-122.69,38.19
-122.69,38.2
-122.69,38.21
-122.69,38.22
-122.69,38.23
-122.69,38.24
-122.69,38.25
-122.69,38.26
-122.69,38.27
-122.69,38.28
-122.69,38.29
-122.69,38.3
-122.69,38.31
-122.69,38.32
-122.69,38.33
-122.69,38.34
-122.69,38.35
-122.69,38.36
-122.69,38.37
-122.69,38.38
-122.69,38.39
-122.69,38.4
-122.69,38.41
-122.69,38.42
-122.69,38.43
-122.69,38.44
-122.69,38.45
-122.69,38.46
-122.69,38.47
-122.69,38.48
-122.69,38.49
-122.69,38.5
-122.69,38.51
-122.69,38.52
-122.69,38.53
-122.69,38.54
-122.69,38.55
-122.69,38.56
-122.69,38.57
-122.69,38.58
-122.69,38.59
-122.69,38.6
-122.69,38.61
-122.69,38.62
-122.69,38.63
-122.69,38.64
-122.69,38.65
-122.69,38.66
-122.69,38.67
-122.69,38.68
-122.69,38.69
-122.69,38.7
-122.69,38.71
-122.69,38.72
-122.69,38.73
-122.69,38.74
-122.69,37.99
-122.68,38.0
-122.68,37.99
-122.68,38.01
-122.68,38.02
-122.68,38.03
-122.68,38.04
-122.68,38.05
-122.68,38.06
-122.68,38.07
-122.68,38.08
-122.68,38.09
-122.68,38.1
-122.68,38.11
-122.68,38.12
-122.68,38.13
-122.68,38.14
-122.68,38.15
-122.68,38.16
-122.68,38.17
-122.68,38.18
-122.68,38.19
-122.68,38.2
-122.68,38.21
-122.68,38.22
-122.68,38.23
-122.68,38.24
-122.68,38.25
-122.68,38.26
-122.68,38.27
-122.68,38.28
-122.68,38.29
-122.68,38.3
-122.68,38.31
-122.68,38.32
-122.68,38.33
-122.68,38.34
-122.68,38.35
-122.68,38.36
-122.68,38.37
-122.68,38.38
-122.68,38.39
-122.68,38.4
-122.68,38.41
-122.68,38.42
-122.68,38.43
-122.68,38.44
-122.68,38.45
-122.68,38.46
-122.68,38.47
-122.68,38.48
-122.68,38.49
-122.68,38.5
-122.68,38.51
-122.68,38.52
-122.68,38.53
-122.68,38.54
-122.68,38.55
-122.68,38.56
-122.68,38.57
-122.68,38.58
-122.68,38.59
-122.68,38.6
-122.68,38.61
-122.68,38.62
-122.68,38.63
-122.68,38.64
-122.68,38.65
-122.68,38.66
-122.68,38.67
-122.68,38.68
-122.68,38.69
-122.68,38.7
-122.68,38.71
-122.68,38.72
-122.68,38.73
-122.68,38.74
-122.68,37.97
-122.68,37.98
-122.67,37.98
-122.67,37.97
-122.67,37.99
-122.67,38.0
-122.67,38.01
-122.67,38.02
-122.67,38.03
-122.67,38.04
-122.67,38.05
-122.67,38.06
-122.67,38.07
-122.67,38.08
-122.67,38.09
-122.67,38.1
-122.67,38.11
-122.67,38.12
-122.67,38.13
-122.67,38.14
-122.67,38.15
-122.67,38.16
-122.67,38.17
-122.67,38.18
-122.67,38.19
-122.67,38.2
-122.67,38.21
-122.67,38.22
-122.67,38.23
-122.67,38.24
-122.67,38.25
-122.67,38.26
-122.67,38.27
-122.67,38.28
-122.67,38.29
-122.67,38.3
-122.67,38.31
-122.67,38.32
-122.67,38.33
-122.67,38.34
-122.67,38.35
-122.67,38.36
-122.67,38.37
-122.67,38.38
-122.67,38.39
-122.67,38.4
-122.67,38.41
-122.67,38.42
-122.67,38.43
-122.67,38.44
-122.67,38.45
-122.67,38.46
-122.67,38.47
-122.67,38.48
-122.67,38.49
-122.67,38.5
-122.67,38.51
-122.67,38.52
-122.67,38.53
-122.67,38.54
-122.67,38.55
-122.67,38.56
-122.67,38.57
-122.67,38.58
-122.67,38.59
-122.67,38.6
-122.67,38.61
-122.67,38.62
-122.67,38.63
-122.67,38.64
-122.67,38.65
-122.67,38.66
-122.67,38.67
-122.67,38.68
-122.67,38.69
-122.67,38.7
-122.67,38.71
-122.67,38.72
-122.67,38.73
-122.67,37.96
-122.66,37.97
-122.66,37.96
-122.66,37.98
-122.66,37.99
-122.66,38.0
-122.66,38.01
-122.66,38.02
-122.66,38.03
-122.66,38.04
-122.66,38.05
-122.66,38.06
-122.66,38.07
-122.66,38.08
-122.66,38.09
-122.66,38.1
-122.66,38.11
-122.66,38.12
-122.66,38.13
-122.66,38.14
-122.66,38.15
-122.66,38.16
-122.66,38.17
-122.66,38.18
-122.66,38.19
-122.66,38.2
-122.66,38.21
-122.66,38.22
-122.66,38.23
-122.66,38.24
-122.66,38.25
-122.66,38.26
-122.66,38.27
-122.66,38.28
-122.66,38.29
-122.66,38.3
-122.66,38.31
-122.66,38.32
-122.66,38.33
-122.66,38.34
-122.66,38.35
-122.66,38.36
-122.66,38.37
-122.66,38.38
-122.66,38.39
-122.66,38.4
-122.66,38.41
-122.66,38.42
-122.66,38.43
-122.66,38.44
-122.66,38.45
-122.66,38.46
-122.66,38.47
-122.66,38.48
-122.66,38.49
-122.66,38.5
-122.66,38.51
-122.66,38.52
-122.66,38.53
-122.66,38.54
-122.66,38.55
-122.66,38.56
-122.66,38.57
-122.66,38.58
-122.66,38.59
-122.66,38.6
-122.66,38.61
-122.66,38.62
-122.66,38.63
-122.66,38.64
-122.66,38.65
-122.66,38.66
-122.66,38.67
-122.66,38.68
-122.66,38.69
-122.66,38.7
-122.66,38.71
-122.66,38.72
-122.66,38.73
-122.66,37.95
-122.65,37.96
-122.65,37.95
-122.65,37.97
-122.65,37.98
-122.65,37.99
-122.65,38.0
-122.65,38.01
-122.65,38.02
-122.65,38.03
-122.65,38.04
-122.65,38.05
-122.65,38.06
-122.65,38.07
-122.65,38.08
-122.65,38.09
-122.65,38.1
-122.65,38.11
-122.65,38.12
-122.65,38.13
-122.65,38.14
-122.65,38.15
-122.65,38.16
-122.65,38.17
-122.65,38.18
-122.65,38.19
-122.65,38.2
-122.65,38.21
-122.65,38.22
-122.65,38.23
-122.65,38.24
-122.65,38.25
-122.65,38.26
-122.65,38.27
-122.65,38.28
-122.65,38.29
-122.65,38.3
-122.65,38.31
-122.65,38.32
-122.65,38.33
-122.65,38.34
-122.65,38.35
-122.65,38.36
-122.65,38.37
-122.65,38.38
-122.65,38.39
-122.65,38.4
-122.65,38.41
-122.65,38.42
-122.65,38.43
-122.65,38.44
-122.65,38.45
-122.65,38.46
-122.65,38.47
-122.65,38.48
-122.65,38.49
-122.65,38.5
-122.65,38.51
-122.65,38.52
-122.65,38.53
-122.65,38.54
-122.65,38.55
-122.65,38.56
-122.65,38.57
-122.65,38.58
-122.65,38.59
-122.65,38.6
-122.65,38.61
-122.65,38.62
-122.65,38.63
-122.65,38.64
-122.65,38.65
-122.65,38.66
-122.65,38.67
-122.65,38.68
-122.65,38.69
-122.65,38.7
-122.65,38.71
-122.65,38.72
-122.65,38.73
-122.65,37.93
-122.65,37.94
-122.64,37.94
-122.64,37.93
-122.64,37.95
-122.64,37.96
-122.64,37.97
-122.64,37.98
-122.64,37.99
-122.64,38.0
-122.64,38.01
-122.64,38.02
-122.64,38.03
-122.64,38.04
-122.64,38.05
-122.64,38.06
-122.64,38.07
-122.64,38.08
-122.64,38.09
-122.64,38.1
-122.64,38.11
-122.64,38.12
-122.64,38.13
-122.64,38.14
-122.64,38.15
-122.64,38.16
-122.64,38.17
-122.64,38.18
-122.64,38.19
-122.64,38.2
-122.64,38.21
-122.64,38.22
-122.64,38.23
-122.64,38.24
-122.64,38.25
-122.64,38.26
-122.64,38.27
-122.64,38.28
-122.64,38.29
-122.64,38.3
-122.64,38.31
-122.64,38.32
-122.64,38.33
-122.64,38.34
-122.64,38.35
-122.64,38.36
-122.64,38.37
-122.64,38.38
-122.64,38.39
-122.64,38.4
-122.64,38.41
-122.64,38.42
-122.64,38.43
-122.64,38.44
-122.64,38.45
-122.64,38.46
-122.64,38.47
-122.64,38.48
-122.64,38.49
-122.64,38.5
-122.64,38.51
-122.64,38.52
-122.64,38.53
-122.64,38.54
-122.64,38.55
-122.64,38.56
-122.64,38.57
-122.64,38.58
-122.64,38.59
-122.64,38.6
-122.64,38.61
-122.64,38.62
-122.64,38.63
-122.64,38.64
-122.64,38.65
-122.64,38.66
-122.64,38.67
-122.64,38.68
-122.64,38.69
-122.64,38.7
-122.64,38.71
-122.64,38.72
-122.64,38.73
-122.64,37.92
-122.63,37.93
-122.63,37.92
-122.63,37.94
-122.63,37.95
-122.63,37.96
-122.63,37.97
-122.63,37.98
-122.63,37.99
-122.63,38.0
-122.63,38.01
-122.63,38.02
-122.63,38.03
-122.63,38.04
-122.63,38.05
-122.63,38.06
-122.63,38.07
-122.63,38.08
-122.63,38.09
-122.63,38.1
-122.63,38.11
-122.63,38.12
-122.63,38.13
-122.63,38.14
-122.63,38.15
-122.63,38.16
-122.63,38.17
-122.63,38.18
-122.63,38.19
-122.63,38.2
-122.63,38.21
-122.63,38.22
-122.63,38.23
-122.63,38.24
-122.63,38.25
-122.63,38.26
-122.63,38.27
-122.63,38.28
-122.63,38.29
-122.63,38.3
-122.63,38.31
-122.63,38.32
-122.63,38.33
-122.63,38.34
-122.63,38.35
-122.63,38.36
-122.63,38.37
-122.63,38.38
-122.63,38.39
-122.63,38.4
-122.63,38.41
-122.63,38.42
-122.63,38.43
-122.63,38.44
-122.63,38.45
-122.63,38.46
-122.63,38.47
-122.63,38.48
-122.63,38.49
-122.63,38.5
-122.63,38.51
-122.63,38.52
-122.63,38.53
-122.63,38.54
-122.63,38.55
-122.63,38.56
-122.63,38.57
-122.63,38.58
-122.63,38.59
-122.63,38.6
-122.63,38.61
-122.63,38.62
-122.63,38.63
-122.63,38.64
-122.63,38.65
-122.63,38.66
-122.63,38.67
-122.63,38.68
-122.63,38.69
-122.63,38.7
-122.63,38.71
-122.63,38.72
-122.63,38.73
-122.63,37.91
-122.62,37.92
-122.62,37.91
-122.62,37.93
-122.62,37.94
-122.62,37.95
-122.62,37.96
-122.62,37.97
-122.62,37.98
-122.62,37.99
-122.62,38.0
-122.62,38.01
-122.62,38.02
-122.62,38.03
-122.62,38.04
-122.62,38.05
-122.62,38.06
-122.62,38.07
-122.62,38.08
-122.62,38.09
-122.62,38.1
-122.62,38.11
-122.62,38.12
-122.62,38.13
-122.62,38.14
-122.62,38.15
-122.62,38.16
-122.62,38.17
-122.62,38.18
-122.62,38.19
-122.62,38.2
-122.62,38.21
-122.62,38.22
-122.62,38.23
-122.62,38.24
-122.62,38.25
-122.62,38.26
-122.62,38.27
-122.62,38.28
-122.62,38.29
-122.62,38.3
-122.62,38.31
-122.62,38.32
-122.62,38.33
-122.62,38.34
-122.62,38.35
-122.62,38.36
-122.62,38.37
-122.62,38.38
-122.62,38.39
-122.62,38.4
-122.62,38.41
-122.62,38.42
-122.62,38.43
-122.62,38.44
-122.62,38.45
-122.62,38.46
-122.62,38.47
-122.62,38.48
-122.62,38.49
-122.62,38.5
-122.62,38.51
-122.62,38.52
-122.62,38.53
-122.62,38.54
-122.62,38.55
-122.62,38.56
-122.62,38.57
-122.62,38.58
-122.62,38.59
-122.62,38.6
-122.62,38.61
-122.62,38.62
-122.62,38.63
-122.62,38.64
-122.62,38.65
-122.62,38.66
-122.62,38.67
-122.62,38.68
-122.62,38.69
-122.62,38.7
-122.62,38.71
-122.62,38.72
-122.62,37.89
-122.62,37.9
-122.61,37.9
-122.61,37.89
-122.61,37.91
-122.61,37.92
-122.61,37.93
-122.61,37.94
-122.61,37.95
-122.61,37.96
-122.61,37.97
-122.61,37.98
-122.61,37.99
-122.61,38.0
-122.61,38.01
-122.61,38.02
-122.61,38.03
-122.61,38.04
-122.61,38.05
-122.61,38.06
-122.61,38.07
-122.61,38.08
-122.61,38.09
-122.61,38.1
-122.61,38.11
-122.61,38.12
-122.61,38.13
-122.61,38.14
-122.61,38.15
-122.61,38.16
-122.61,38.17
-122.61,38.18
-122.61,38.19
-122.61,38.2
-122.61,38.21
-122.61,38.22
-122.61,38.23
-122.61,38.24
-122.61,38.25
-122.61,38.26
-122.61,38.27
-122.61,38.28
-122.61,38.29
-122.61,38.3
-122.61,38.31
-122.61,38.32
-122.61,38.33
-122.61,38.34
-122.61,38.35
-122.61,38.36
-122.61,38.37
-122.61,38.38
-122.61,38.39
-122.61,38.4
-122.61,38.41
-122.61,38.42
-122.61,38.43
-122.61,38.44
-122.61,38.45
-122.61,38.46
-122.61,38.47
-122.61,38.48
-122.61,38.49
-122.61,38.5
-122.61,38.51
-122.61,38.52
-122.61,38.53
-122.61,38.54
-122.61,38.55
-122.61,38.56
-122.61,38.57
-122.61,38.58
-122.61,38.59
-122.61,38.6
-122.61,38.61
-122.61,38.62
-122.61,38.63
-122.61,38.64
-122.61,38.65
-122.61,38.66
-122.61,38.67
-122.61,38.68
-122.61,38.69
-122.61,38.7
-122.61,38.71
-122.61,38.72
-122.61,37.88
-122.6,37.89
-122.6,37.88
-122.6,37.9
-122.6,37.91
-122.6,37.92
-122.6,37.93
-122.6,37.94
-122.6,37.95
-122.6,37.96
-122.6,37.97
-122.6,37.98
-122.6,37.99
-122.6,38.0
-122.6,38.01
-122.6,38.02
-122.6,38.03
-122.6,38.04
-122.6,38.05
-122.6,38.06
-122.6,38.07
-122.6,38.08
-122.6,38.09
-122.6,38.1
-122.6,38.11
-122.6,38.12
-122.6,38.13
-122.6,38.14
-122.6,38.15
-122.6,38.16
-122.6,38.17
-122.6,38.18
-122.6,38.19
-122.6,38.2
-122.6,38.21
-122.6,38.22
-122.6,38.23
-122.6,38.24
-122.6,38.25
-122.6,38.26
-122.6,38.27
-122.6,38.28
-122.6,38.29
-122.6,38.3
-122.6,38.31
-122.6,38.32
-122.6,38.33
-122.6,38.34
-122.6,38.35
-122.6,38.36
-122.6,38.37
-122.6,38.38
-122.6,38.39
-122.6,38.4
-122.6,38.41
-122.6,38.42
-122.6,38.43
-122.6,38.44
-122.6,38.45
-122.6,38.46
-122.6,38.47
-122.6,38.48
-122.6,38.49
-122.6,38.5
-122.6,38.51
-122.6,38.52
-122.6,38.53
-122.6,38.54
-122.6,38.55
-122.6,38.56
-122.6,38.57
-122.6,38.58
-122.6,38.59
-122.6,38.6
-122.6,38.61
-122.6,38.62
-122.6,38.63
-122.6,38.64
-122.6,38.65
-122.6,38.66
-122.6,38.67
-122.6,38.68
-122.6,38.69
-122.6,38.7
-122.6,38.71
-122.6,38.72
-122.6,37.87
-122.59,37.88
-122.59,37.87
-122.59,37.89
-122.59,37.9
-122.59,37.91
-122.59,37.92
-122.59,37.93
-122.59,37.94
-122.59,37.95
-122.59,37.96
-122.59,37.97
-122.59,37.98
-122.59,37.99
-122.59,38.0
-122.59,38.01
-122.59,38.02
-122.59,38.03
-122.59,38.04
-122.59,38.05
-122.59,38.06
-122.59,38.07
-122.59,38.08
-122.59,38.09
-122.59,38.1
-122.59,38.11
-122.59,38.12
-122.59,38.13
-122.59,38.14
-122.59,38.15
-122.59,38.16
-122.59,38.17
-122.59,38.18
-122.59,38.19
-122.59,38.2
-122.59,38.21
-122.59,38.22
-122.59,38.23
-122.59,38.24
-122.59,38.25
-122.59,38.26
-122.59,38.27
-122.59,38.28
-122.59,38.29
-122.59,38.3
-122.59,38.31
-122.59,38.32
-122.59,38.33
-122.59,38.34
-122.59,38.35
-122.59,38.36
-122.59,38.37
-122.59,38.38
-122.59,38.39
-122.59,38.4
-122.59,38.41
-122.59,38.42
-122.59,38.43
-122.59,38.44
-122.59,38.45
-122.59,38.46
-122.59,38.47
-122.59,38.48
-122.59,38.49
-122.59,38.5
-122.59,38.51
-122.59,38.52
-122.59,38.53
-122.59,38.54
-122.59,38.55
-122.59,38.56
-122.59,38.57
-122.59,38.58
-122.59,38.59
-122.59,38.6
-122.59,38.61
-122.59,38.62
-122.59,38.63
-122.59,38.64
-122.59,38.65
-122.59,38.66
-122.59,38.67
-122.59,38.68
-122.59,38.69
-122.59,38.7
-122.59,38.71
-122.59,38.72
-122.59,37.86
-122.58,37.87
-122.58,37.86
-122.58,37.88
-122.58,37.89
-122.58,37.9
-122.58,37.91
-122.58,37.92
-122.58,37.93
-122.58,37.94
-122.58,37.95
-122.58,37.96
-122.58,37.97
-122.58,37.98
-122.58,37.99
-122.58,38.0
-122.58,38.01
-122.58,38.02
-122.58,38.03
-122.58,38.04
-122.58,38.05
-122.58,38.06
-122.58,38.07
-122.58,38.08
-122.58,38.09
-122.58,38.1
-122.58,38.11
-122.58,38.12
-122.58,38.13
-122.58,38.14
-122.58,38.15
-122.58,38.16
-122.58,38.17
-122.58,38.18
-122.58,38.19
-122.58,38.2
-122.58,38.21
-122.58,38.22
-122.58,38.23
-122.58,38.24
-122.58,38.25
-122.58,38.26
-122.58,38.27
-122.58,38.28
-122.58,38.29
-122.58,38.3
-122.58,38.31
-122.58,38.32
-122.58,38.33
-122.58,38.34
-122.58,38.35
-122.58,38.36
-122.58,38.37
-122.58,38.38
-122.58,38.39
-122.58,38.4
-122.58,38.41
-122.58,38.42
-122.58,38.43
-122.58,38.44
-122.58,38.45
-122.58,38.46
-122.58,38.47
-122.58,38.48
-122.58,38.49
-122.58,38.5
-122.58,38.51
-122.58,38.52
-122.58,38.53
-122.58,38.54
-122.58,38.55
-122.58,38.56
-122.58,38.57
-122.58,38.58
-122.58,38.59
-122.58,38.6
-122.58,38.61
-122.58,38.62
-122.58,38.63
-122.58,38.64
-122.58,38.65
-122.58,38.66
-122.58,38.67
-122.58,38.68
-122.58,38.69
-122.58,38.7
-122.58,38.71
-122.58,37.84
-122.58,37.85
-122.57,37.85
-122.57,37.84
-122.57,37.86
-122.57,37.87
-122.57,37.88
-122.57,37.89
-122.57,37.9
-122.57,37.91
-122.57,37.92
-122.57,37.93
-122.57,37.94
-122.57,37.95
-122.57,37.96
-122.57,37.97
-122.57,37.98
-122.57,37.99
-122.57,38.0
-122.57,38.01
-122.57,38.02
-122.57,38.03
-122.57,38.04
-122.57,38.05
-122.57,38.06
-122.57,38.07
-122.57,38.08
-122.57,38.09
-122.57,38.1
-122.57,38.11
-122.57,38.12
-122.57,38.13
-122.57,38.14
-122.57,38.15
-122.57,38.16
-122.57,38.17
-122.57,38.18
-122.57,38.19
-122.57,38.2
-122.57,38.21
-122.57,38.22
-122.57,38.23
-122.57,38.24
-122.57,38.25
-122.57,38.26
-122.57,38.27
-122.57,38.28
-122.57,38.29
-122.57,38.3
-122.57,38.31
-122.57,38.32
-122.57,38.33
-122.57,38.34
-122.57,38.35
-122.57,38.36
-122.57,38.37
-122.57,38.38
-122.57,38.39
-122.57,38.4
-122.57,38.41
-122.57,38.42
-122.57,38.43
-122.57,38.44
-122.57,38.45
-122.57,38.46
-122.57,38.47
-122.57,38.48
-122.57,38.49
-122.57,38.5
-122.57,38.51
-122.57,38.52
-122.57,38.53
-122.57,38.54
-122.57,38.55
-122.57,38.56
-122.57,38.57
-122.57,38.58
-122.57,38.59
-122.57,38.6
-122.57,38.61
-122.57,38.62
-122.57,38.63
-122.57,38.64
-122.57,38.65
-122.57,38.66
-122.57,38.67
-122.57,38.68
-122.57,38.69
-122.57,38.7
-122.57,38.71
-122.57,37.83
-122.56,37.84
-122.56,37.83
-122.56,37.85
-122.56,37.86
-122.56,37.87
-122.56,37.88
-122.56,37.89
-122.56,37.9
-122.56,37.91
-122.56,37.92
-122.56,37.93
-122.56,37.94
-122.56,37.95
-122.56,37.96
-122.56,37.97
-122.56,37.98
-122.56,37.99
-122.56,38.0
-122.56,38.01
-122.56,38.02
-122.56,38.03
-122.56,38.04
-122.56,38.05
-122.56,38.06
-122.56,38.07
-122.56,38.08
-122.56,38.09
-122.56,38.1
-122.56,38.11
-122.56,38.12
-122.56,38.13
-122.56,38.14
-122.56,38.15
-122.56,38.16
-122.56,38.17
-122.56,38.18
-122.56,38.19
-122.56,38.2
-122.56,38.21
-122.56,38.22
-122.56,38.23
-122.56,38.24
-122.56,38.25
-122.56,38.26
-122.56,38.27
-122.56,38.28
-122.56,38.29
-122.56,38.3
-122.56,38.31
-122.56,38.32
-122.56,38.33
-122.56,38.34
-122.56,38.35
-122.56,38.36
-122.56,38.37
-122.56,38.38
-122.56,38.39
-122.56,38.4
-122.56,38.41
-122.56,38.42
-122.56,38.43
-122.56,38.44
-122.56,38.45
-122.56,38.46
-122.56,38.47
-122.56,38.48
-122.56,38.49
-122.56,38.5
-122.56,38.51
-122.56,38.52
-122.56,38.53
-122.56,38.54
-122.56,38.55
-122.56,38.56
-122.56,38.57
-122.56,38.58
-122.56,38.59
-122.56,38.6
-122.56,38.61
-122.56,38.62
-122.56,38.63
-122.56,38.64
-122.56,38.65
-122.56,38.66
-122.56,38.67
-122.56,38.68
-122.56,38.69
-122.56,38.7
-122.56,38.71
-122.56,37.82
-122.55,37.83
-122.55,37.82
-122.55,37.84
-122.55,37.85
-122.55,37.86
-122.55,37.87
-122.55,37.88
-122.55,37.89
-122.55,37.9
-122.55,37.91
-122.55,37.92
-122.55,37.93
-122.55,37.94
-122.55,37.95
-122.55,37.96
-122.55,37.97
-122.55,37.98
-122.55,37.99
-122.55,38.0
-122.55,38.01
-122.55,38.02
-122.55,38.03
-122.55,38.04
-122.55,38.05
-122.55,38.06
-122.55,38.07
-122.55,38.08
-122.55,38.09
-122.55,38.1
-122.55,38.11
-122.55,38.12
-122.55,38.13
-122.55,38.14
-122.55,38.15
-122.55,38.16
-122.55,38.17
-122.55,38.18
-122.55,38.19
-122.55,38.2
-122.55,38.21
-122.55,38.22
-122.55,38.23
-122.55,38.24
-122.55,38.25
-122.55,38.26
-122.55,38.27
-122.55,38.28
-122.55,38.29
-122.55,38.3
-122.55,38.31
-122.55,38.32
-122.55,38.33
-122.55,38.34
-122.55,38.35
-122.55,38.36
-122.55,38.37
-122.55,38.38
-122.55,38.39
-122.55,38.4
-122.55,38.41
-122.55,38.42
-122.55,38.43
-122.55,38.44
-122.55,38.45
-122.55,38.46
-122.55,38.47
-122.55,38.48
-122.55,38.49
-122.55,38.5
-122.55,38.51
-122.55,38.52
-122.55,38.53
-122.55,38.54
-122.55,38.55
-122.55,38.56
-122.55,38.57
-122.55,38.58
-122.55,38.59
-122.55,38.6
-122.55,38.61
-122.55,38.62
-122.55,38.63
-122.55,38.64
-122.55,38.65
-122.55,38.66
-122.55,38.67
-122.55,38.68
-122.55,38.69
-122.55,38.7
-122.55,38.71
-122.55,37.8
-122.55,37.81
-122.54,37.81
-122.54,37.8
-122.54,37.82
-122.54,37.83
-122.54,37.84
-122.54,37.85
-122.54,37.86
-122.54,37.87
-122.54,37.88
-122.54,37.89
-122.54,37.9
-122.54,37.91
-122.54,37.92
-122.54,37.93
-122.54,37.94
-122.54,37.95
-122.54,37.96
-122.54,37.97
-122.54,37.98
-122.54,37.99
-122.54,38.0
-122.54,38.01
-122.54,38.02
-122.54,38.03
-122.54,38.04
-122.54,38.05
-122.54,38.06
-122.54,38.07
-122.54,38.08
-122.54,38.09
-122.54,38.1
-122.54,38.11
-122.54,38.12
-122.54,38.13
-122.54,38.14
-122.54,38.15
-122.54,38.16
-122.54,38.17
-122.54,38.18
-122.54,38.19
-122.54,38.2
-122.54,38.21
-122.54,38.22
-122.54,38.23
-122.54,38.24
-122.54,38.25
-122.54,38.26
-122.54,38.27
-122.54,38.28
-122.54,38.29
-122.54,38.3
-122.54,38.31
-122.54,38.32
-122.54,38.33
-122.54,38.34
-122.54,38.35
-122.54,38.36
-122.54,38.37
-122.54,38.38
-122.54,38.39
-122.54,38.4
-122.54,38.41
-122.54,38.42
-122.54,38.43
-122.54,38.44
-122.54,38.45
-122.54,38.46
-122.54,38.47
-122.54,38.48
-122.54,38.49
-122.54,38.5
-122.54,38.51
-122.54,38.52
-122.54,38.53
-122.54,38.54
-122.54,38.55
-122.54,38.56
-122.54,38.57
-122.54,38.58
-122.54,38.59
-122.54,38.6
-122.54,38.61
-122.54,38.62
-122.54,38.63
-122.54,38.64
-122.54,38.65
-122.54,38.66
-122.54,38.67
-122.54,38.68
-122.54,38.69
-122.54,38.7
-122.54,37.79
-122.53,37.8
-122.53,37.79
-122.53,37.81
-122.53,37.82
-122.53,37.83
-122.53,37.84
-122.53,37.85
-122.53,37.86
-122.53,37.87
-122.53,37.88
-122.53,37.89
-122.53,37.9
-122.53,37.91
-122.53,37.92
-122.53,37.93
-122.53,37.94
-122.53,37.95
-122.53,37.96
-122.53,37.97
-122.53,37.98
-122.53,37.99
-122.53,38.0
-122.53,38.01
-122.53,38.02
-122.53,38.03
-122.53,38.04
-122.53,38.05
-122.53,38.06
-122.53,38.07
-122.53,38.08
-122.53,38.09
-122.53,38.1
-122.53,38.11
-122.53,38.12
-122.53,38.13
-122.53,38.14
-122.53,38.15
-122.53,38.16
-122.53,38.17
-122.53,38.18
-122.53,38.19
-122.53,38.2
-122.53,38.21
-122.53,38.22
-122.53,38.23
-122.53,38.24
-122.53,38.25
-122.53,38.26
-122.53,38.27
-122.53,38.28
-122.53,38.29
-122.53,38.3
-122.53,38.31
-122.53,38.32
-122.53,38.33
-122.53,38.34
-122.53,38.35
-122.53,38.36
-122.53,38.37
-122.53,38.38
-122.53,38.39
-122.53,38.4
-122.53,38.41
-122.53,38.42
-122.53,38.43
-122.53,38.44
-122.53,38.45
-122.53,38.46
-122.53,38.47
-122.53,38.48
-122.53,38.49
-122.53,38.5
-122.53,38.51
-122.53,38.52
-122.53,38.53
-122.53,38.54
-122.53,38.55
-122.53,38.56
-122.53,38.57
-122.53,38.58
-122.53,38.59
-122.53,38.6
-122.53,38.61
-122.53,38.62
-122.53,38.63
-122.53,38.64
-122.53,38.65
-122.53,38.66
-122.53,38.67
-122.53,38.68
-122.53,38.69
-122.53,38.7
-122.53,37.78
-122.52,37.79
-122.52,37.78
-122.52,37.8
-122.52,37.81
-122.52,37.82
-122.52,37.83
-122.52,37.84
-122.52,37.85
-122.52,37.86
-122.52,37.87
-122.52,37.88
-122.52,37.89
-122.52,37.9
-122.52,37.91
-122.52,37.92
-122.52,37.93
-122.52,37.94
-122.52,37.95
-122.52,37.96
-122.52,37.97
-122.52,37.98
-122.52,37.99
-122.52,38.0
-122.52,38.01
-122.52,38.02
-122.52,38.03
-122.52,38.04
-122.52,38.05
-122.52,38.06
-122.52,38.07
-122.52,38.08
-122.52,38.09
-122.52,38.1
-122.52,38.11
-122.52,38.12
-122.52,38.13
-122.52,38.14
-122.52,38.15
-122.52,38.16
-122.52,38.17
-122.52,38.18
-122.52,38.19
-122.52,38.2
-122.52,38.21
-122.52,38.22
-122.52,38.23
-122.52,38.24
-122.52,38.25
-122.52,38.26
-122.52,38.27
-122.52,38.28
-122.52,38.29
-122.52,38.3
-122.52,38.31
-122.52,38.32
-122.52,38.33
-122.52,38.34
-122.52,38.35
-122.52,38.36
-122.52,38.37
-122.52,38.38
-122.52,38.39
-122.52,38.4
-122.52,38.41
-122.52,38.42
-122.52,38.43
-122.52,38.44
-122.52,38.45
-122.52,38.46
-122.52,38.47
-122.52,38.48
-122.52,38.49
-122.52,38.5
-122.52,38.51
-122.52,38.52
-122.52,38.53
-122.52,38.54
-122.52,38.55
-122.52,38.56
-122.52,38.57
-122.52,38.58
-122.52,38.59
-122.52,38.6
-122.52,38.61
-122.52,38.62
-122.52,38.63
-122.52,38.64
-122.52,38.65
-122.52,38.66
-122.52,38.67
-122.52,38.68
-122.52,38.69
-122.52,38.7
-122.52,37.76
-122.52,37.77
-122.51,37.77
-122.51,37.76
-122.51,37.78
-122.51,37.79
-122.51,37.8
-122.51,37.81
-122.51,37.82
-122.51,37.83
-122.51,37.84
-122.51,37.85
-122.51,37.86
-122.51,37.87
-122.51,37.88
-122.51,37.89
-122.51,37.9
-122.51,37.91
-122.51,37.92
-122.51,37.93
-122.51,37.94
-122.51,37.95
-122.51,37.96
-122.51,37.97
-122.51,37.98
-122.51,37.99
-122.51,38.0
-122.51,38.01
-122.51,38.02
-122.51,38.03
