site_id,lon,lat,vs30,z1p0,z2p5,vs30_source
308,-121.35,38.4,386.6,0.606,1.607179443,0.0
309,-121.35,38.4,386.6,0.606,1.607179443,0.0
310,-121.35,38.4,386.6,0.606,1.607179443,0.0
311,-121.35,38.4,386.6,0.606,1.607179443,0.0
312,-121.35,38.4,386.6,0.606,1.607179443,0.0
313,-121.35,38.4,386.6,0.606,1.607179443,0.0
314,-121.35,38.4,386.6,0.606,1.607179443,0.0
315,-121.35,38.4,386.6,0.606,1.607179443,0.0
316,-121.35,38.4,386.6,0.606,1.607179443,0.0
317,-121.35,38.4,386.6,0.606,1.607179443,0.0
318,-121.35,38.4,386.6,0.606,1.607179443,0.0
319,-121.35,38.4,386.6,0.606,1.607179443,0.0
320,-121.35,38.4,386.6,0.606,1.607179443,0.0
321,-121.35,38.4,386.6,0.606,1.607179443,0.0
322,-121.35,38.4,386.6,0.606,1.607179443,0.0
323,-121.35,38.4,386.6,0.606,1.607179443,0.0
324,-121.35,38.4,386.6,0.606,1.607179443,0.0
325,-121.35,38.4,386.6,0.606,1.607179443,0.0
326,-121.35,38.4,386.6,0.606,1.607179443,0.0
327,-121.35,38.4,386.6,0.606,1.607179443,0.0
328,-121.35,38.4,386.6,0.606,1.607179443,0.0
329,-121.35,38.4,386.6,0.606,1.607179443,0.0
330,-121.35,38.4,386.6,0.606,1.607179443,0.0
331,-121.35,38.4,386.6,0.606,1.607179443,0.0
332,-121.35,38.4,386.6,0.606,1.607179443,0.0
333,-121.35,38.4,386.6,0.606,1.607179443,0.0
334,-121.35,38.4,386.6,0.606,1.607179443,0.0
335,-121.35,38.4,386.6,0.606,1.607179443,0.0
336,-121.35,38.4,386.6,0.606,1.607179443,0.0
337,-121.35,38.4,386.6,0.606,1.607179443,0.0
338,-121.35,38.4,386.6,0.606,1.607179443,0.0
339,-121.35,38.4,386.6,0.606,1.607179443,0.0
340,-121.35,38.4,386.6,0.606,1.607179443,0.0
341,-121.35,38.4,386.6,0.606,1.607179443,0.0
342,-121.35,38.4,386.6,0.606,1.607179443,0.0
343,-121.35,38.4,386.6,0.606,1.607179443,0.0
344,-121.35,38.4,386.6,0.606,1.607179443,0.0
345,-122.0,38.55,468.4,0.58,3.42,0.0
346,-122.0,38.55,468.4,0.58,3.42,0.0
347,-122.0,38.55,468.4,0.58,3.42,0.0
348,-122.0,38.55,468.4,0.58,3.42,0.0
349,-122.0,38.55,468.4,0.58,3.42,0.0
350,-122.0,38.55,468.4,0.58,3.42,0.0
351,-122.0,38.55,468.4,0.58,3.42,0.0
352,-122.0,38.55,468.4,0.58,3.42,0.0
353,-122.0,38.55,468.4,0.58,3.42,0.0
354,-122.0,38.55,468.4,0.58,3.42,0.0
355,-122.0,38.55,468.4,0.58,3.42,0.0
356,-122.0,38.55,468.4,0.58,3.42,0.0
357,-122.0,38.55,468.4,0.58,3.42,0.0
358,-122.0,38.55,468.4,0.58,3.42,0.0
359,-122.0,38.55,468.4,0.58,3.42,0.0
360,-121.97,37.52,228.2,0.482400024,0.855,0.0
361,-122.23,38.04,468.4,0.6,3.304,0.0
362,-122.23,38.04,468.4,0.6,3.304,0.0
363,-122.24,38.04,468.4,0.58,3.312,0.0
364,-122.24,38.04,468.4,0.58,3.312,0.0
365,-122.24,38.04,468.4,0.58,3.312,0.0
366,-122.24,38.04,468.4,0.58,3.312,0.0
367,-122.24,38.04,468.4,0.58,3.312,0.0
368,-122.24,38.04,468.4,0.58,3.312,0.0
369,-122.24,38.04,468.4,0.58,3.312,0.0
370,-122.24,38.04,468.4,0.58,3.312,0.0
371,-122.24,38.04,468.4,0.58,3.312,0.0
372,-122.24,38.04,468.4,0.58,3.312,0.0
373,-122.24,38.04,468.4,0.58,3.312,0.0
374,-122.24,38.04,468.4,0.58,3.312,0.0
375,-122.24,38.04,468.4,0.58,3.312,0.0
376,-122.24,38.04,468.4,0.58,3.312,0.0
377,-122.24,38.04,468.4,0.58,3.312,0.0
378,-122.24,38.04,468.4,0.58,3.312,0.0
379,-122.24,38.04,468.4,0.58,3.312,0.0
380,-122.24,38.04,468.4,0.58,3.312,0.0
381,-122.24,38.04,468.4,0.58,3.312,0.0
382,-122.25,38.04,468.4,0.608,3.316,0.0
383,-122.25,38.04,468.4,0.608,3.316,0.0
384,-122.25,38.04,468.4,0.608,3.316,0.0
385,-122.25,38.04,468.4,0.608,3.316,0.0
386,-122.25,38.04,468.4,0.608,3.316,0.0
387,-122.25,38.04,468.4,0.608,3.316,0.0
388,-122.25,38.04,468.4,0.608,3.316,0.0
389,-122.25,38.04,468.4,0.608,3.316,0.0
390,-122.25,38.04,468.4,0.608,3.316,0.0
391,-122.25,38.04,468.4,0.608,3.316,0.0
392,-122.25,38.04,468.4,0.608,3.316,0.0
393,-122.25,38.04,468.4,0.608,3.316,0.0
394,-122.25,38.04,468.4,0.608,3.316,0.0
395,-122.25,38.04,468.4,0.608,3.316,0.0
396,-122.25,38.04,468.4,0.608,3.316,0.0
397,-122.25,38.04,468.4,0.608,3.316,0.0
398,-122.25,38.04,468.4,0.608,3.316,0.0
399,-122.25,38.04,468.4,0.608,3.316,0.0
400,-122.25,38.04,468.4,0.608,3.316,0.0
401,-122.25,38.04,468.4,0.608,3.316,0.0
402,-120.9,37.5,386.6,0.0,2.85,0.0
403,-120.2,36.15,351.9,0.0,7.5,0.0
404,-120.2,36.15,351.9,0.0,7.5,0.0
405,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
406,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
407,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
408,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
409,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
410,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
411,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
412,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
413,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
414,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
415,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
416,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
417,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
418,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
419,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
420,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
421,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
422,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
423,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
424,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
425,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
426,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
427,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
428,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
429,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
430,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
431,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
432,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
433,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
434,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
435,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
436,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
437,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
438,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
439,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
440,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
441,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
442,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
443,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
444,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
445,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
446,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
447,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
448,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
449,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
450,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
451,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
452,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
453,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
454,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
455,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
456,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
457,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
458,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
459,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
460,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
461,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
462,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
463,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
464,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
465,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
466,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
467,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
468,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
469,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
470,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
471,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
472,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
473,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
474,-121.45,39.05,386.6,0.333333313,0.531453003,0.0
