event_id,magnitude,annual_rate,dip,rake,dip_dir,z_tor,z_bor,fault_trace
227.0,6.25,0.000913,90.0,0.1,177.9,0.0,12.3,"[[-116.807, 35.331, 0.0], [-116.749, 35.326, 0.0], [-116.69, 35.322, 0.0], [-116.632, 35.317, 0.0]]"
228.0,6.25,0.000913,90.0,0.1,177.9,0.0,12.3,"[[-116.632, 35.317, 0.0], [-116.573, 35.312, 0.0], [-116.571, 35.312, 0.0], [-116.523, 35.328, 0.0], [-116.519, 35.327, 0.0], [-116.46, 35.327, 0.0], [-116.438, 35.327, 0.0]]"
229.0,6.65,0.000702,90.0,0.1,177.9,0.0,12.3,"[[-116.807, 35.331, 0.0], [-116.749, 35.326, 0.0], [-116.69, 35.322, 0.0], [-116.632, 35.317, 0.0], [-116.573, 35.312, 0.0], [-116.571, 35.312, 0.0], [-116.523, 35.328, 0.0], [-116.519, 35.327, 0.0], [-116.46, 35.327, 0.0], [-116.438, 35.327, 0.0]]"
230.0,6.35,0.000232,90.0,1.3,165.2,0.0,13.4,"[[-116.941, 35.049, 0.0], [-116.882, 35.083, 0.0], [-116.824, 35.117, 0.0]]"
231.0,6.35,0.000232,90.0,1.3,165.2,0.0,13.4,"[[-116.824, 35.117, 0.0], [-116.774, 35.146, 0.0], [-116.763, 35.147, 0.0], [-116.691, 35.15, 0.0], [-116.668, 35.151, 0.0], [-116.619, 35.149, 0.0]]"
232.0,6.35,0.000232,90.0,1.3,165.2,0.0,13.4,"[[-116.619, 35.149, 0.0], [-116.553, 35.146, 0.0], [-116.548, 35.147, 0.0], [-116.48, 35.155, 0.0], [-116.477, 35.155, 0.0]]"
233.0,6.75,0.000493,90.0,1.3,165.2,0.0,13.4,"[[-116.941, 35.049, 0.0], [-116.882, 35.083, 0.0], [-116.824, 35.117, 0.0], [-116.774, 35.146, 0.0], [-116.763, 35.147, 0.0], [-116.691, 35.15, 0.0], [-116.668, 35.151, 0.0], [-116.619, 35.149, 0.0], [-116.553, 35.146, 0.0], [-116.548, 35.147, 0.0], [-116.48, 35.155, 0.0], [-116.477, 35.155, 0.0]]"
234.0,6.95,0.00012,45.0,43.5,347.1,0.0,13.0,"[[-117.441, 34.18, 0.0], [-117.454, 34.173, 0.0], [-117.477, 34.167, 0.0], [-117.495, 34.167, 0.0], [-117.517, 34.168, 0.0], [-117.52, 34.168, 0.0], [-117.558, 34.171, 0.0], [-117.569, 34.172, 0.0], [-117.577, 34.166, 0.0], [-117.593, 34.165, 0.0], [-117.633, 34.163, 0.0], [-117.663, 34.148, 0.0], [-117.667, 34.147, 0.0]]"
242.0,6.35,0.000539,90.0,-14.4,51.9,0.0,13.0,"[[-118.093, 37.661, 0.0], [-118.1, 37.673, 0.0], [-118.124, 37.716, 0.0], [-118.131, 37.725, 0.0], [-118.155, 37.752, 0.0], [-118.166, 37.775, 0.0]]"
243.0,6.85,0.000441,90.0,-14.4,51.9,0.0,13.0,"[[-117.668, 37.302, 0.0], [-117.697, 37.321, 0.0], [-117.728, 37.333, 0.0], [-117.763, 37.347, 0.0], [-117.792, 37.36, 0.0], [-117.807, 37.367, 0.0], [-117.841, 37.401, 0.0], [-117.887, 37.446, 0.0], [-117.932, 37.491, 0.0], [-117.964, 37.523, 0.0], [-117.978, 37.536, 0.0], [-118.024, 37.58, 0.0], [-118.034, 37.589, 0.0], [-118.057, 37.6, 0.0], [-118.075, 37.613, 0.0], [-118.077, 37.618, 0.0], [-118.093, 37.661, 0.0], [-118.1, 37.673, 0.0], [-118.124, 37.716, 0.0], [-118.131, 37.725, 0.0], [-118.155, 37.752, 0.0], [-118.166, 37.775, 0.0]]"
244.0,7.35,5.16e-05,90.0,-14.4,51.9,0.0,13.0,"[[-117.668, 37.302, 0.0], [-117.697, 37.321, 0.0], [-117.728, 37.333, 0.0], [-117.763, 37.347, 0.0], [-117.792, 37.36, 0.0], [-117.807, 37.367, 0.0], [-117.841, 37.401, 0.0], [-117.887, 37.446, 0.0], [-117.932, 37.491, 0.0], [-117.964, 37.523, 0.0], [-117.978, 37.536, 0.0], [-118.024, 37.58, 0.0], [-118.034, 37.589, 0.0], [-118.057, 37.6, 0.0], [-118.075, 37.613, 0.0], [-118.077, 37.618, 0.0], [-118.093, 37.661, 0.0], [-118.1, 37.673, 0.0], [-118.124, 37.716, 0.0], [-118.131, 37.725, 0.0], [-118.155, 37.752, 0.0], [-118.166, 37.775, 0.0]]"
245.0,6.65,0.000119,90.0,-14.9,50.9,0.0,13.0,"[[-116.399, 35.602, 0.0], [-116.441, 35.632, 0.0], [-116.445, 35.64, 0.0], [-116.463, 35.667, 0.0], [-116.479, 35.686, 0.0], [-116.519, 35.729, 0.0], [-116.558, 35.772, 0.0], [-116.598, 35.815, 0.0], [-116.621, 35.841, 0.0], [-116.64, 35.856, 0.0], [-116.664, 35.875, 0.0]]"
246.0,7.15,8.08e-05,90.0,-14.9,50.9,0.0,13.0,"[[-116.399, 35.602, 0.0], [-116.441, 35.632, 0.0], [-116.445, 35.64, 0.0], [-116.463, 35.667, 0.0], [-116.479, 35.686, 0.0], [-116.519, 35.729, 0.0], [-116.558, 35.772, 0.0], [-116.598, 35.815, 0.0], [-116.621, 35.841, 0.0], [-116.64, 35.856, 0.0], [-116.664, 35.875, 0.0]]"
247.0,6.5,0.000708,50.0,-76.7,294.5,0.0,13.0,"[[-117.942, 37.435, 0.0], [-117.956, 37.397, 0.0], [-117.959, 37.382, 0.0], [-117.974, 37.367, 0.0], [-117.975, 37.365, 0.0], [-117.987, 37.349, 0.0], [-117.997, 37.321, 0.0], [-118.01, 37.295, 0.0], [-118.015, 37.287, 0.0], [-118.033, 37.255, 0.0]]"
248.0,6.35,0.000148,73.0,70.2,195.4,0.0,18.8,"[[-118.754, 34.43, 0.0], [-118.704, 34.428, 0.0], [-118.686, 34.428, 0.0]]"
249.0,6.45,0.000258,90.0,-13.0,129.1,0.0,15.0,"[[-120.251, 39.358, 0.0], [-120.191, 39.406, 0.0], [-120.131, 39.454, 0.0], [-120.113, 39.469, 0.0], [-120.08, 39.508, 0.0]]"
250.0,6.95,8.24e-05,90.0,-13.0,129.1,0.0,15.0,"[[-120.251, 39.358, 0.0], [-120.191, 39.406, 0.0], [-120.131, 39.454, 0.0], [-120.113, 39.469, 0.0], [-120.08, 39.508, 0.0]]"
252.0,6.75,0.000249,90.0,0.6,216.7,0.0,18.8,"[[-116.586, 33.181, 0.0], [-116.565, 33.163, 0.0], [-116.532, 33.14, 0.0], [-116.527, 33.137, 0.0], [-116.497, 33.111, 0.0], [-116.476, 33.101, 0.0]]"
253.0,6.65,0.000278,90.0,-0.1,221.2,0.0,18.8,"[[-116.852, 33.376, 0.0], [-116.797, 33.327, 0.0], [-116.79, 33.323, 0.0], [-116.718, 33.278, 0.0], [-116.697, 33.265, 0.0], [-116.669, 33.237, 0.0], [-116.654, 33.228, 0.0], [-116.612, 33.203, 0.0]]"
254.0,7.15,0.000596,90.0,-0.1,221.2,0.0,18.8,"[[-116.852, 33.376, 0.0], [-116.797, 33.327, 0.0], [-116.79, 33.323, 0.0], [-116.718, 33.278, 0.0], [-116.697, 33.265, 0.0], [-116.669, 33.237, 0.0], [-116.654, 33.228, 0.0], [-116.612, 33.203, 0.0]]"
255.0,6.35,0.000585,90.0,1.0,204.0,0.0,18.8,"[[-116.412, 33.072, 0.0], [-116.384, 33.059, 0.0], [-116.367, 33.053, 0.0]]"
256.0,6.45,8.43e-05,90.0,10.4,52.7,0.0,15.0,"[[-120.011, 34.786, 0.0], [-120.079, 34.822, 0.0], [-120.102, 34.834, 0.0], [-120.126, 34.874, 0.0]]"
257.0,6.45,8.43e-05,90.0,10.4,52.7,0.0,15.0,"[[-120.126, 34.874, 0.0], [-120.162, 34.934, 0.0], [-120.163, 34.935, 0.0], [-120.206, 34.983, 0.0], [-120.209, 34.988, 0.0]]"
258.0,6.45,8.43e-05,90.0,10.4,52.7,0.0,15.0,"[[-120.209, 34.988, 0.0], [-120.255, 35.043, 0.0], [-120.272, 35.064, 0.0], [-120.295, 35.1, 0.0], [-120.318, 35.137, 0.0], [-120.332, 35.16, 0.0]]"
259.0,6.45,8.43e-05,90.0,10.4,52.7,0.0,15.0,"[[-120.332, 35.16, 0.0], [-120.37, 35.219, 0.0], [-120.389, 35.25, 0.0], [-120.422, 35.266, 0.0]]"
260.0,6.95,3.26e-05,90.0,10.4,52.7,0.0,15.0,"[[-120.011, 34.786, 0.0], [-120.079, 34.822, 0.0], [-120.102, 34.834, 0.0], [-120.126, 34.874, 0.0], [-120.162, 34.934, 0.0], [-120.163, 34.935, 0.0], [-120.206, 34.983, 0.0], [-120.209, 34.988, 0.0], [-120.255, 35.043, 0.0], [-120.272, 35.064, 0.0], [-120.295, 35.1, 0.0], [-120.318, 35.137, 0.0], [-120.332, 35.16, 0.0], [-120.37, 35.219, 0.0], [-120.389, 35.25, 0.0], [-120.422, 35.266, 0.0]]"
261.0,7.45,2.37e-05,90.0,10.4,52.7,0.0,15.0,"[[-120.011, 34.786, 0.0], [-120.079, 34.822, 0.0], [-120.102, 34.834, 0.0], [-120.126, 34.874, 0.0], [-120.162, 34.934, 0.0], [-120.163, 34.935, 0.0], [-120.206, 34.983, 0.0], [-120.209, 34.988, 0.0], [-120.255, 35.043, 0.0], [-120.272, 35.064, 0.0], [-120.295, 35.1, 0.0], [-120.318, 35.137, 0.0], [-120.332, 35.16, 0.0], [-120.37, 35.219, 0.0], [-120.389, 35.25, 0.0], [-120.422, 35.266, 0.0]]"
262.0,6.45,0.00189,90.0,13.5,60.4,0.0,15.0,"[[-123.307, 39.999, 0.0], [-123.318, 40.056, 0.0], [-123.322, 40.06, 0.0], [-123.361, 40.116, 0.0], [-123.369, 40.127, 0.0]]"
263.0,6.45,0.00189,90.0,13.5,60.4,0.0,15.0,"[[-123.369, 40.127, 0.0], [-123.391, 40.174, 0.0], [-123.41, 40.213, 0.0], [-123.425, 40.231, 0.0], [-123.469, 40.284, 0.0], [-123.489, 40.307, 0.0]]"
264.0,6.45,0.00189,90.0,13.5,60.4,0.0,15.0,"[[-123.489, 40.307, 0.0], [-123.52, 40.333, 0.0], [-123.557, 40.365, 0.0], [-123.567, 40.384, 0.0], [-123.584, 40.418, 0.0], [-123.604, 40.439, 0.0]]"
265.0,6.45,0.00189,90.0,13.5,60.4,0.0,15.0,"[[-123.604, 40.439, 0.0], [-123.652, 40.491, 0.0], [-123.681, 40.521, 0.0], [-123.698, 40.543, 0.0], [-123.719, 40.57, 0.0], [-123.745, 40.594, 0.0]]"
266.0,6.45,0.00189,90.0,13.5,60.4,0.0,15.0,"[[-123.745, 40.594, 0.0], [-123.796, 40.644, 0.0], [-123.831, 40.677, 0.0], [-123.841, 40.696, 0.0]]"
267.0,6.95,0.000442,90.0,13.5,60.4,0.0,15.0,"[[-123.307, 39.999, 0.0], [-123.318, 40.056, 0.0], [-123.322, 40.06, 0.0], [-123.361, 40.116, 0.0], [-123.369, 40.127, 0.0], [-123.391, 40.174, 0.0], [-123.41, 40.213, 0.0], [-123.425, 40.231, 0.0], [-123.469, 40.284, 0.0], [-123.489, 40.307, 0.0], [-123.52, 40.333, 0.0], [-123.557, 40.365, 0.0]]"
268.0,6.95,0.000442,90.0,13.5,60.4,0.0,15.0,"[[-123.557, 40.365, 0.0], [-123.567, 40.384, 0.0], [-123.584, 40.418, 0.0], [-123.604, 40.439, 0.0], [-123.652, 40.491, 0.0], [-123.681, 40.521, 0.0], [-123.698, 40.543, 0.0], [-123.719, 40.57, 0.0], [-123.745, 40.594, 0.0], [-123.796, 40.644, 0.0], [-123.831, 40.677, 0.0], [-123.841, 40.696, 0.0]]"
269.0,7.45,0.000321,90.0,13.5,60.4,0.0,15.0,"[[-123.307, 39.999, 0.0], [-123.318, 40.056, 0.0], [-123.322, 40.06, 0.0], [-123.361, 40.116, 0.0], [-123.369, 40.127, 0.0], [-123.391, 40.174, 0.0], [-123.41, 40.213, 0.0], [-123.425, 40.231, 0.0], [-123.469, 40.284, 0.0], [-123.489, 40.307, 0.0], [-123.52, 40.333, 0.0], [-123.557, 40.365, 0.0], [-123.567, 40.384, 0.0], [-123.584, 40.418, 0.0], [-123.604, 40.439, 0.0], [-123.652, 40.491, 0.0], [-123.681, 40.521, 0.0], [-123.698, 40.543, 0.0], [-123.719, 40.57, 0.0], [-123.745, 40.594, 0.0], [-123.796, 40.644, 0.0], [-123.831, 40.677, 0.0], [-123.841, 40.696, 0.0]]"
270.0,6.15,0.00264,90.0,0.7,309.7,0.0,11.4,"[[-115.656, 33.231, 0.0], [-115.689, 33.197, 0.0], [-115.722, 33.164, 0.0]]"
271.0,6.15,0.00264,90.0,0.7,309.7,0.0,11.4,"[[-115.722, 33.164, 0.0], [-115.755, 33.13, 0.0], [-115.788, 33.097, 0.0], [-115.821, 33.063, 0.0]]"
272.0,6.5,0.000812,90.0,0.7,309.7,0.0,11.4,"[[-115.656, 33.231, 0.0], [-115.689, 33.197, 0.0], [-115.722, 33.164, 0.0], [-115.755, 33.13, 0.0], [-115.788, 33.097, 0.0], [-115.821, 33.063, 0.0]]"
273.0,6.15,0.000786,82.0,-0.3,35.3,0.0,13.2,"[[-116.006, 32.779, 0.0], [-116.069, 32.803, 0.0], [-116.099, 32.814, 0.0]]"
274.0,6.15,0.000786,82.0,-0.3,35.3,0.0,13.2,"[[-116.099, 32.814, 0.0], [-116.133, 32.825, 0.0], [-116.178, 32.838, 0.0], [-116.192, 32.852, 0.0], [-116.23, 32.889, 0.0]]"
275.0,6.15,0.000786,82.0,-0.3,35.3,0.0,13.2,"[[-116.23, 32.889, 0.0], [-116.236, 32.897, 0.0], [-116.264, 32.931, 0.0], [-116.281, 32.941, 0.0]]"
276.0,6.65,0.000405,82.0,-0.3,35.3,0.0,13.2,"[[-116.006, 32.779, 0.0], [-116.069, 32.803, 0.0], [-116.099, 32.814, 0.0], [-116.133, 32.825, 0.0], [-116.178, 32.838, 0.0], [-116.192, 32.852, 0.0], [-116.23, 32.889, 0.0], [-116.236, 32.897, 0.0], [-116.264, 32.931, 0.0], [-116.281, 32.941, 0.0]]"
277.0,7.15,2.85e-05,82.0,-0.3,35.3,0.0,13.2,"[[-116.006, 32.779, 0.0], [-116.069, 32.803, 0.0], [-116.099, 32.814, 0.0], [-116.133, 32.825, 0.0], [-116.178, 32.838, 0.0], [-116.192, 32.852, 0.0], [-116.23, 32.889, 0.0], [-116.236, 32.897, 0.0], [-116.264, 32.931, 0.0], [-116.281, 32.941, 0.0]]"
278.0,6.55,0.00714,90.0,3.0,218.4,0.0,13.2,"[[-117.59, 33.829, 0.0], [-117.548, 33.813, 0.0], [-117.531, 33.799, 0.0], [-117.481, 33.759, 0.0], [-117.463, 33.745, 0.0], [-117.446, 33.732, 0.0], [-117.428, 33.721, 0.0], [-117.424, 33.719, 0.0], [-117.403, 33.705, 0.0]]"
279.0,7.45,0.000153,84.0,8.4,35.8,0.0,18.8,"[[-116.356, 32.95, 0.0], [-116.407, 32.983, 0.0], [-116.438, 32.999, 0.0], [-116.46, 33.011, 0.0], [-116.519, 33.049, 0.0], [-116.598, 33.102, 0.0], [-116.628, 33.123, 0.0], [-116.671, 33.161, 0.0], [-116.69, 33.178, 0.0], [-116.729, 33.209, 0.0], [-116.745, 33.219, 0.0], [-116.791, 33.246, 0.0], [-116.827, 33.269, 0.0], [-116.844, 33.279, 0.0], [-116.914, 33.313, 0.0], [-116.952, 33.332, 0.0]]"
280.0,6.35,5.49e-05,90.0,5.8,223.9,0.0,13.7,"[[-117.373, 33.685, 0.0], [-117.327, 33.648, 0.0]]"
281.0,6.45,0.000515,90.0,4.9,229.9,0.0,14.2,"[[-117.281, 33.612, 0.0], [-117.225, 33.573, 0.0], [-117.204, 33.559, 0.0], [-117.175, 33.531, 0.0], [-117.172, 33.529, 0.0], [-117.142, 33.498, 0.0]]"
282.0,6.45,0.000515,90.0,4.9,229.9,0.0,14.2,"[[-117.142, 33.498, 0.0], [-117.128, 33.486, 0.0], [-117.077, 33.443, 0.0], [-117.053, 33.423, 0.0], [-117.034, 33.396, 0.0], [-117.031, 33.391, 0.0], [-117.015, 33.37, 0.0]]"
283.0,6.95,0.000191,90.0,4.9,229.9,0.0,14.2,"[[-117.281, 33.612, 0.0], [-117.225, 33.573, 0.0], [-117.204, 33.559, 0.0], [-117.175, 33.531, 0.0], [-117.172, 33.529, 0.0], [-117.142, 33.498, 0.0], [-117.128, 33.486, 0.0], [-117.077, 33.443, 0.0], [-117.053, 33.423, 0.0], [-117.034, 33.396, 0.0], [-117.031, 33.391, 0.0], [-117.015, 33.37, 0.0]]"
284.0,6.35,6.46e-05,22.0,71.9,32.9,10.0,14.7,"[[-117.949, 33.853, 10.0], [-118.0, 33.886, 10.0], [-118.05, 33.919, 10.0], [-118.101, 33.952, 10.0]]"
285.0,6.35,6.46e-05,22.0,71.9,32.9,10.0,14.7,"[[-118.101, 33.952, 10.0], [-118.126, 33.969, 10.0], [-118.154, 33.981, 10.0], [-118.212, 34.006, 10.0], [-118.269, 34.03, 10.0]]"
286.0,6.85,6.15e-06,22.0,71.9,32.9,10.0,14.7,"[[-117.949, 33.853, 10.0], [-118.0, 33.886, 10.0], [-118.05, 33.919, 10.0], [-118.101, 33.952, 10.0], [-118.126, 33.969, 10.0], [-118.154, 33.981, 10.0], [-118.212, 34.006, 10.0], [-118.269, 34.03, 10.0]]"
287.0,6.45,0.0005,50.0,68.6,15.2,3.0,15.0,"[[-118.1, 34.068, 3.0], [-118.13, 34.061, 3.0], [-118.171, 34.064, 3.0], [-118.235, 34.067, 3.0], [-118.242, 34.073, 3.0]]"
288.0,6.95,0.000357,50.0,68.6,15.2,3.0,15.0,"[[-118.1, 34.068, 3.0], [-118.13, 34.061, 3.0], [-118.171, 34.064, 3.0], [-118.235, 34.067, 3.0], [-118.242, 34.073, 3.0]]"
289.0,6.45,0.000294,90.0,2.2,50.3,0.0,14.1,"[[-116.179, 34.158, 0.0], [-116.205, 34.172, 0.0], [-116.23, 34.198, 0.0], [-116.242, 34.211, 0.0], [-116.267, 34.238, 0.0], [-116.274, 34.245, 0.0], [-116.284, 34.253, 0.0]]"
290.0,6.45,0.000294,90.0,2.2,50.3,0.0,14.1,"[[-116.284, 34.253, 0.0], [-116.301, 34.299, 0.0], [-116.304, 34.308, 0.0], [-116.317, 34.334, 0.0], [-116.332, 34.351, 0.0], [-116.35, 34.373, 0.0], [-116.373, 34.4, 0.0], [-116.379, 34.407, 0.0]]"
291.0,6.45,0.000294,90.0,2.2,50.3,0.0,14.1,"[[-116.379, 34.407, 0.0], [-116.418, 34.438, 0.0], [-116.424, 34.441, 0.0], [-116.439, 34.45, 0.0], [-116.479, 34.471, 0.0], [-116.483, 34.475, 0.0], [-116.495, 34.486, 0.0], [-116.523, 34.509, 0.0], [-116.531, 34.519, 0.0]]"
292.0,6.45,0.000294,90.0,2.2,50.3,0.0,14.1,"[[-116.531, 34.519, 0.0], [-116.54, 34.529, 0.0], [-116.573, 34.567, 0.0], [-116.574, 34.569, 0.0], [-116.63, 34.602, 0.0], [-116.651, 34.615, 0.0]]"
293.0,6.95,0.000297,90.0,2.2,50.3,0.0,14.1,"[[-116.179, 34.158, 0.0], [-116.205, 34.172, 0.0], [-116.23, 34.198, 0.0], [-116.242, 34.211, 0.0], [-116.267, 34.238, 0.0], [-116.274, 34.245, 0.0], [-116.284, 34.253, 0.0], [-116.301, 34.299, 0.0], [-116.304, 34.308, 0.0], [-116.317, 34.334, 0.0], [-116.332, 34.351, 0.0], [-116.35, 34.373, 0.0], [-116.373, 34.4, 0.0], [-116.379, 34.407, 0.0], [-116.418, 34.438, 0.0], [-116.424, 34.441, 0.0], [-116.439, 34.45, 0.0], [-116.479, 34.471, 0.0], [-116.483, 34.475, 0.0], [-116.495, 34.486, 0.0], [-116.523, 34.509, 0.0], [-116.531, 34.519, 0.0], [-116.54, 34.529, 0.0], [-116.573, 34.567, 0.0], [-116.574, 34.569, 0.0], [-116.63, 34.602, 0.0], [-116.651, 34.615, 0.0]]"
294.0,7.4,0.000193,90.0,2.2,50.3,0.0,14.1,"[[-116.179, 34.158, 0.0], [-116.205, 34.172, 0.0], [-116.23, 34.198, 0.0], [-116.242, 34.211, 0.0], [-116.267, 34.238, 0.0], [-116.274, 34.245, 0.0], [-116.284, 34.253, 0.0], [-116.301, 34.299, 0.0], [-116.304, 34.308, 0.0], [-116.317, 34.334, 0.0], [-116.332, 34.351, 0.0], [-116.35, 34.373, 0.0], [-116.373, 34.4, 0.0], [-116.379, 34.407, 0.0], [-116.418, 34.438, 0.0], [-116.424, 34.441, 0.0], [-116.439, 34.45, 0.0], [-116.479, 34.471, 0.0], [-116.483, 34.475, 0.0], [-116.495, 34.486, 0.0], [-116.523, 34.509, 0.0], [-116.531, 34.519, 0.0], [-116.54, 34.529, 0.0], [-116.573, 34.567, 0.0], [-116.574, 34.569, 0.0], [-116.63, 34.602, 0.0], [-116.651, 34.615, 0.0]]"
295.0,6.45,0.00113,90.0,-2.2,75.0,0.0,15.0,"[[-116.342, 33.961, 0.0], [-116.343, 33.995, 0.0], [-116.347, 34.01, 0.0], [-116.35, 34.017, 0.0], [-116.353, 34.024, 0.0], [-116.355, 34.045, 0.0], [-116.368, 34.07, 0.0]]"
296.0,7.05,0.000117,35.0,67.2,54.8,0.0,13.0,"[[-123.965, 40.744, 0.0], [-123.99, 40.785, 0.0], [-124.024, 40.829, 0.0], [-124.047, 40.858, 0.0], [-124.101, 40.905, 0.0]]"
297.0,6.55,9.84e-05,60.0,-67.2,271.3,0.0,16.0,"[[-118.392, 37.582, 0.0], [-118.395, 37.516, 0.0], [-118.397, 37.474, 0.0], [-118.401, 37.45, 0.0], [-118.405, 37.429, 0.0], [-118.387, 37.386, 0.0], [-118.377, 37.363, 0.0]]"
298.0,7.05,5.33e-05,60.0,-67.2,271.3,0.0,16.0,"[[-118.392, 37.582, 0.0], [-118.395, 37.516, 0.0], [-118.397, 37.474, 0.0], [-118.401, 37.45, 0.0], [-118.405, 37.429, 0.0], [-118.387, 37.386, 0.0], [-118.377, 37.363, 0.0]]"
299.0,6.15,0.000233,50.0,-85.5,275.3,0.0,8.5,"[[-120.396, 41.645, 0.0], [-120.39, 41.599, 0.0], [-120.387, 41.578, 0.0], [-120.4, 41.556, 0.0]]"
300.0,6.15,0.000233,50.0,-85.5,275.3,0.0,8.5,"[[-120.4, 41.556, 0.0], [-120.426, 41.514, 0.0], [-120.438, 41.494, 0.0], [-120.44, 41.47, 0.0], [-120.444, 41.425, 0.0], [-120.444, 41.422, 0.0]]"
301.0,6.15,0.000233,50.0,-85.5,275.3,0.0,8.5,"[[-120.444, 41.422, 0.0], [-120.44, 41.379, 0.0], [-120.435, 41.334, 0.0], [-120.441, 41.288, 0.0]]"
302.0,6.6,4.59e-05,50.0,-85.5,275.3,0.0,8.5,"[[-120.396, 41.645, 0.0], [-120.39, 41.599, 0.0], [-120.387, 41.578, 0.0], [-120.4, 41.556, 0.0], [-120.426, 41.514, 0.0], [-120.438, 41.494, 0.0], [-120.44, 41.47, 0.0], [-120.444, 41.425, 0.0], [-120.444, 41.422, 0.0], [-120.44, 41.379, 0.0], [-120.435, 41.334, 0.0], [-120.441, 41.288, 0.0]]"
303.0,6.5,0.000273,80.0,7.0,312.6,0.0,16.3,"[[-117.409, 34.145, 0.0], [-117.453, 34.105, 0.0], [-117.468, 34.092, 0.0], [-117.487, 34.075, 0.0], [-117.524, 34.041, 0.0], [-117.526, 34.039, 0.0]]"
304.0,6.35,0.000635,90.0,1.3,56.0,0.0,13.2,"[[-122.044, 37.846, 0.0], [-122.071, 37.898, 0.0], [-122.079, 37.913, 0.0], [-122.118, 37.94, 0.0], [-122.159, 37.969, 0.0]]"
305.0,6.35,0.000635,90.0,1.3,56.0,0.0,13.2,"[[-122.159, 37.969, 0.0], [-122.168, 37.981, 0.0], [-122.197, 38.019, 0.0], [-122.207, 38.029, 0.0], [-122.242, 38.06, 0.0], [-122.251, 38.074, 0.0]]"
306.0,6.85,0.000196,90.0,1.3,56.0,0.0,13.2,"[[-122.044, 37.846, 0.0], [-122.071, 37.898, 0.0], [-122.079, 37.913, 0.0], [-122.118, 37.94, 0.0], [-122.159, 37.969, 0.0], [-122.168, 37.981, 0.0], [-122.197, 38.019, 0.0], [-122.207, 38.029, 0.0], [-122.242, 38.06, 0.0], [-122.251, 38.074, 0.0]]"
307.0,6.75,0.00164,90.0,7.2,45.2,0.0,24.8,"[[-123.635, 39.988, 0.0], [-123.747, 40.054, 0.0], [-123.761, 40.063, 0.0], [-123.856, 40.087, 0.0], [-123.873, 40.1, 0.0]]"
308.0,6.75,0.00164,90.0,7.2,45.2,0.0,24.8,"[[-123.873, 40.1, 0.0], [-123.95, 40.156, 0.0], [-123.971, 40.177, 0.0], [-124.045, 40.252, 0.0], [-124.053, 40.265, 0.0], [-124.069, 40.294, 0.0]]"
309.0,7.15,0.00067,90.0,7.2,45.2,0.0,24.8,"[[-123.635, 39.988, 0.0], [-123.747, 40.054, 0.0], [-123.761, 40.063, 0.0], [-123.856, 40.087, 0.0], [-123.873, 40.1, 0.0], [-123.95, 40.156, 0.0], [-123.971, 40.177, 0.0], [-124.045, 40.252, 0.0], [-124.053, 40.265, 0.0], [-124.069, 40.294, 0.0]]"
310.0,6.15,0.00049,90.0,0.1,219.6,0.0,12.7,"[[-116.691, 35.258, 0.0], [-116.65, 35.234, 0.0], [-116.637, 35.226, 0.0], [-116.612, 35.207, 0.0]]"
311.0,6.55,0.000169,90.0,0.1,219.6,0.0,12.7,"[[-116.691, 35.258, 0.0], [-116.65, 35.234, 0.0], [-116.637, 35.226, 0.0], [-116.612, 35.207, 0.0]]"
312.0,6.25,0.000694,90.0,-8.3,161.0,0.0,11.5,"[[-118.024, 35.283, 0.0], [-117.972, 35.31, 0.0], [-117.92, 35.336, 0.0]]"
313.0,6.25,0.000694,90.0,-8.3,161.0,0.0,11.5,"[[-117.92, 35.336, 0.0], [-117.868, 35.363, 0.0], [-117.816, 35.389, 0.0], [-117.764, 35.416, 0.0], [-117.749, 35.423, 0.0]]"
314.0,6.25,0.000694,90.0,-8.3,161.0,0.0,11.5,"[[-117.749, 35.423, 0.0], [-117.708, 35.435, 0.0], [-117.65, 35.451, 0.0], [-117.592, 35.468, 0.0]]"
315.0,6.25,0.000694,90.0,-8.3,161.0,0.0,11.5,"[[-117.592, 35.468, 0.0], [-117.534, 35.484, 0.0], [-117.487, 35.497, 0.0], [-117.476, 35.5, 0.0], [-117.417, 35.512, 0.0]]"
316.0,6.25,0.000694,90.0,-8.3,161.0,0.0,11.5,"[[-117.417, 35.512, 0.0], [-117.357, 35.525, 0.0], [-117.298, 35.538, 0.0], [-117.239, 35.55, 0.0]]"
317.0,6.25,0.000694,90.0,-8.3,161.0,0.0,11.5,"[[-117.239, 35.55, 0.0], [-117.179, 35.563, 0.0], [-117.158, 35.568, 0.0], [-117.12, 35.576, 0.0]]"
318.0,6.25,0.000694,90.0,-8.3,161.0,0.0,11.5,"[[-117.12, 35.576, 0.0], [-117.061, 35.59, 0.0], [-117.011, 35.602, 0.0], [-117.002, 35.602, 0.0], [-116.94, 35.6, 0.0]]"
319.0,6.75,9.27e-05,90.0,-8.3,161.0,0.0,11.5,"[[-118.024, 35.283, 0.0], [-117.972, 35.31, 0.0], [-117.92, 35.336, 0.0], [-117.868, 35.363, 0.0], [-117.816, 35.389, 0.0], [-117.764, 35.416, 0.0], [-117.749, 35.423, 0.0], [-117.708, 35.435, 0.0], [-117.65, 35.451, 0.0], [-117.592, 35.468, 0.0], [-117.534, 35.484, 0.0], [-117.487, 35.497, 0.0]]"
