,5th_eps_pipe_comp,16th_eps_pipe_comp,50th_eps_pipe_comp,84th_eps_pipe_comp,95th_eps_pipe_comp,mean_eps_pipe_comp
segment_40,3.655e-05,6.3e-05,0.0001771,0.00042325,0.00065975,0.000241875
segment_41,1.29325e-05,3.03e-05,8.3625e-05,0.00029,0.000623,0.00016605
segment_42,0.0,0.0,5.74e-05,0.0002505,0.00034625,0.0002052
segment_43,0.0,0.0,0.0,0.00937,0.032275,0.0059675
segment_44,0.0,0.0,0.0033025,0.0382,0.074675,0.0159175
segment_45,0.0,0.0,0.0039775,0.040875,0.07755,0.016855
segment_46,0.0,0.0,0.0,0.0090675,0.031625,0.005835
segment_47,0.0,0.0,6.3375e-05,0.00025475,0.00036575,0.00021045
segment_48,3.475e-06,1.53475e-05,4.9875e-05,0.00027,0.0006095,0.000143975
segment_49,4.9625e-05,8.205e-05,0.000199475,0.00046375,0.000724,0.00027325
segment_50,2.9025e-05,4.77e-05,0.000139475,0.00035625,0.00057775,0.000202125
segment_51,1.1015e-05,2.525e-05,0.000105725,0.00032875,0.00060175,0.0001784
segment_52,5.6875e-05,8.6575e-05,0.00018665,0.00041725,0.00064475,0.0002535
segment_53,3.68e-05,6.1225e-05,0.000155,0.00037275,0.00059725,0.00021805
segment_54,4.8325e-05,7.5525e-05,0.0001731,0.00039825,0.00062425,0.0002385
segment_55,1.239e-05,2.6925e-05,7.0275e-05,0.00025025,0.00056075,0.000148025
segment_56,0.0,0.0,0.000247525,0.00050325,0.00077175,0.000322
segment_57,1.13175e-05,2.10675e-05,4.805e-05,0.00019155,0.00044275,0.000113025
segment_58,3.86e-05,6.195e-05,0.00015225,0.0003735,0.000601,0.00021845
segment_59,6.28e-05,9.5775e-05,0.0002053,0.00043875,0.000684,0.00026925
segment_60,3.8475e-05,5.485e-05,0.0001124,0.000248975,0.00039075,0.0001533
segment_61,4.2125e-05,7.115e-05,0.000154275,0.00032225,0.00051275,0.000200175
segment_62,0.0,0.0,6.1775e-05,0.0001123,0.000255,9.1325e-05
segment_63,0.0,0.0,0.0,0.002265,0.0164325,0.00308
segment_64,0.0,0.0,0.0009515,0.02186,0.053375,0.0103575
segment_65,0.0,0.0,0.000954,0.0218925,0.053425,0.01037
segment_66,0.0,0.0,0.0,0.00217175,0.0160825,0.003015
segment_67,0.0,0.0,4.3375e-05,8.515e-05,0.0002493,7.93e-05
segment_68,1.44225e-05,2.153e-05,5.2125e-05,0.000152925,0.000343,9.7425e-05
segment_69,5.2325e-05,8.1625e-05,0.0001756,0.00035025,0.00052075,0.000217025
segment_70,3.7575e-05,7.7075e-05,0.0002565,0.000635,0.00094325,0.00035
segment_71,1.635e-06,9.66e-06,8.0125e-05,0.000366,0.00070525,0.00018285
segment_72,0.0,0.0,9.46e-05,0.000568,0.00103525,0.00053525
segment_73,0.0,0.0,0.00099875,0.02221,0.054025,0.010465
segment_74,0.0,0.0,0.00856,0.056175,0.090075,0.0229575
segment_75,0.0,0.0,0.0098125,0.0589,0.0914,0.0242
segment_76,0.0,0.0,0.00146575,0.026325,0.06,0.01186
segment_77,0.0,0.0,7.3425e-05,0.00055875,0.00099675,0.000531
segment_78,8.0675e-06,1.988e-05,8.81e-05,0.0003425,0.00065975,0.0001794
segment_79,5.705e-05,0.000102,0.000283,0.00065675,0.00096075,0.000373
