-4.648600628409776,-4.648600628409776,-4.760475678992236,-4.648600628409776,-4.760475678992236,-4.760475678992236,-4.659471193646027,-4.659471193646027,-4.648600628409776,-4.648600628409776,-4.760475678992236,-4.760475678992236,-4.760475678992236,-4.760475678992236,-4.659471193646027,-4.659471193646027,-4.659471193646027,-4.659471193646027,-4.760475678992236,-4.760475678992236,-4.659471193646027
-4.837393073357828,-4.837393073357828,-4.949680925781072,-4.837393073357828,-4.949680925781072,-4.949680925781072,-4.846720952067228,-4.846720952067228,-4.837393073357828,-4.837393073357828,-4.949680925781072,-4.949680925781072,-4.949680925781072,-4.949680925781072,-4.846720952067228,-4.846720952067228,-4.846720952067228,-4.846720952067228,-4.949680925781072,-4.949680925781072,-4.846720952067228
-4.239071742842873,-4.239071742842873,-4.349049075428653,-4.239071742842873,-4.349049075428653,-4.349049075428653,-4.249364117704635,-4.249364117704635,-4.239071742842873,-4.239071742842873,-4.349049075428653,-4.349049075428653,-4.349049075428653,-4.349049075428653,-4.249364117704635,-4.249364117704635,-4.249364117704635,-4.249364117704635,-4.349049075428653,-4.349049075428653,-4.249364117704635
-2.3551381271125287,-2.3551381271125287,-2.427158245863109,-2.3551381271125287,-2.427158245863109,-2.427158245863109,-2.3414305461601854,-2.3414305461601854,-2.3551381271125287,-2.3551381271125287,-2.427158245863109,-2.427158245863109,-2.427158245863109,-2.427158245863109,-2.3414305461601854,-2.3414305461601854,-2.3414305461601854,-2.3414305461601854,-2.427158245863109,-2.427158245863109,-2.3414305461601854
-2.6098926339325015,-2.6098926339325015,-2.6853666670706122,-2.6098926339325015,-2.6853666670706122,-2.6853666670706122,-2.5890865908096075,-2.5890865908096075,-2.6098926339325015,-2.6098926339325015,-2.6853666670706122,-2.6853666670706122,-2.6853666670706122,-2.6853666670706122,-2.5890865908096075,-2.5890865908096075,-2.5890865908096075,-2.5890865908096075,-2.6853666670706122,-2.6853666670706122,-2.5890865908096075
-2.0346956643884666,-2.0346956643884666,-2.0974732378717853,-2.0346956643884666,-2.0974732378717853,-2.0974732378717853,-2.0235442453347137,-2.0235442453347137,-2.0346956643884666,-2.0346956643884666,-2.0974732378717853,-2.0974732378717853,-2.0974732378717853,-2.0974732378717853,-2.0235442453347137,-2.0235442453347137,-2.0235442453347137,-2.0235442453347137,-2.0974732378717853,-2.0974732378717853,-2.0235442453347137
-2.466829363626434,-2.466829363626434,-2.5478520075457154,-2.466829363626434,-2.5478520075457154,-2.5478520075457154,-2.4669329100303337,-2.4669329100303337,-2.466829363626434,-2.466829363626434,-2.5478520075457154,-2.5478520075457154,-2.5478520075457154,-2.5478520075457154,-2.4669329100303337,-2.4669329100303337,-2.4669329100303337,-2.4669329100303337,-2.5478520075457154,-2.5478520075457154,-2.4669329100303337
-2.679412145738855,-2.679412145738855,-2.7582713092837823,-2.679412145738855,-2.7582713092837823,-2.7582713092837823,-2.6635535335866503,-2.6635535335866503,-2.679412145738855,-2.679412145738855,-2.7582713092837823,-2.7582713092837823,-2.7582713092837823,-2.7582713092837823,-2.6635535335866503,-2.6635535335866503,-2.6635535335866503,-2.6635535335866503,-2.7582713092837823,-2.7582713092837823,-2.6635535335866503
-2.892343762931971,-2.892343762931971,-2.973111499139396,-2.892343762931971,-2.973111499139396,-2.973111499139396,-2.8700946014011053,-2.8700946014011053,-2.892343762931971,-2.892343762931971,-2.973111499139396,-2.973111499139396,-2.973111499139396,-2.973111499139396,-2.8700946014011053,-2.8700946014011053,-2.8700946014011053,-2.8700946014011053,-2.973111499139396,-2.973111499139396,-2.8700946014011053
-2.1148466842648386,-2.1148466842648386,-2.1888249636143353,-2.1148466842648386,-2.1888249636143353,-2.1888249636143353,-2.117437537913569,-2.117437537913569,-2.1148466842648386,-2.1148466842648386,-2.1888249636143353,-2.1888249636143353,-2.1888249636143353,-2.1888249636143353,-2.117437537913569,-2.117437537913569,-2.117437537913569,-2.117437537913569,-2.1888249636143353,-2.1888249636143353,-2.117437537913569
-1.8392079048728078,-1.8392079048728078,-1.9029402667321347,-1.8392079048728078,-1.9029402667321347,-1.9029402667321347,-1.841447686846583,-1.841447686846583,-1.8392079048728078,-1.8392079048728078,-1.9029402667321347,-1.9029402667321347,-1.9029402667321347,-1.9029402667321347,-1.841447686846583,-1.841447686846583,-1.841447686846583,-1.841447686846583,-1.9029402667321347,-1.9029402667321347,-1.841447686846583
-3.660006611863833,-3.660006611863833,-3.772288646260216,-3.660006611863833,-3.772288646260216,-3.772288646260216,-3.68165716118266,-3.68165716118266,-3.660006611863833,-3.660006611863833,-3.772288646260216,-3.772288646260216,-3.772288646260216,-3.772288646260216,-3.68165716118266,-3.68165716118266,-3.68165716118266,-3.68165716118266,-3.772288646260216,-3.772288646260216,-3.68165716118266
-3.1468135797271914,-3.1468135797271914,-3.2526951236225194,-3.1468135797271914,-3.2526951236225194,-3.2526951236225194,-3.166595337000451,-3.166595337000451,-3.1468135797271914,-3.1468135797271914,-3.2526951236225194,-3.2526951236225194,-3.2526951236225194,-3.2526951236225194,-3.166595337000451,-3.166595337000451,-3.166595337000451,-3.166595337000451,-3.2526951236225194,-3.2526951236225194,-3.166595337000451
-5.236438830365734,-5.236438830365734,-5.3542500978218985,-5.236438830365734,-5.3542500978218985,-5.3542500978218985,-5.255077229815856,-5.255077229815856,-5.236438830365734,-5.236438830365734,-5.3542500978218985,-5.3542500978218985,-5.3542500978218985,-5.3542500978218985,-5.255077229815856,-5.255077229815856,-5.255077229815856,-5.255077229815856,-5.3542500978218985,-5.3542500978218985,-5.255077229815856
-4.743214272393502,-4.743214272393502,-4.859420684218911,-4.743214272393502,-4.859420684218911,-4.859420684218911,-4.760945555481152,-4.760945555481152,-4.743214272393502,-4.743214272393502,-4.859420684218911,-4.859420684218911,-4.859420684218911,-4.859420684218911,-4.760945555481152,-4.760945555481152,-4.760945555481152,-4.760945555481152,-4.859420684218911,-4.859420684218911,-4.760945555481152
-3.318333460194723,-3.318333460194723,-3.398611910048538,-3.318333460194723,-3.398611910048538,-3.398611910048538,-3.2839696034638917,-3.2839696034638917,-3.318333460194723,-3.318333460194723,-3.398611910048538,-3.398611910048538,-3.398611910048538,-3.398611910048538,-3.2839696034638917,-3.2839696034638917,-3.2839696034638917,-3.2839696034638917,-3.398611910048538,-3.398611910048538,-3.2839696034638917
-2.8632983286831206,-2.8632983286831206,-2.938862891355957,-2.8632983286831206,-2.938862891355957,-2.938862891355957,-2.8325357102105797,-2.8325357102105797,-2.8632983286831206,-2.8632983286831206,-2.938862891355957,-2.938862891355957,-2.938862891355957,-2.938862891355957,-2.8325357102105797,-2.8325357102105797,-2.8325357102105797,-2.8325357102105797,-2.938862891355957,-2.938862891355957,-2.8325357102105797
-3.072422803605299,-3.072422803605299,-3.1518005498756527,-3.072422803605299,-3.1518005498756527,-3.1518005498756527,-3.044808336176212,-3.044808336176212,-3.072422803605299,-3.072422803605299,-3.1518005498756527,-3.1518005498756527,-3.1518005498756527,-3.1518005498756527,-3.044808336176212,-3.044808336176212,-3.044808336176212,-3.044808336176212,-3.1518005498756527,-3.1518005498756527,-3.044808336176212
-2.6413087135756435,-2.6413087135756435,-2.7146905777652055,-2.6413087135756435,-2.7146905777652055,-2.7146905777652055,-2.6167552420308438,-2.6167552420308438,-2.6413087135756435,-2.6413087135756435,-2.7146905777652055,-2.7146905777652055,-2.7146905777652055,-2.7146905777652055,-2.6167552420308438,-2.6167552420308438,-2.6167552420308438,-2.6167552420308438,-2.7146905777652055,-2.7146905777652055,-2.6167552420308438
-3.525628351699802,-3.525628351699802,-3.609585696711755,-3.525628351699802,-3.609585696711755,-3.609585696711755,-3.494533425665018,-3.494533425665018,-3.525628351699802,-3.525628351699802,-3.609585696711755,-3.609585696711755,-3.609585696711755,-3.609585696711755,-3.494533425665018,-3.494533425665018,-3.494533425665018,-3.494533425665018,-3.609585696711755,-3.609585696711755,-3.494533425665018
-3.0487027743337896,-3.0487027743337896,-3.128375783428728,-3.0487027743337896,-3.128375783428728,-3.128375783428728,-3.020572988749322,-3.020572988749322,-3.0487027743337896,-3.0487027743337896,-3.128375783428728,-3.128375783428728,-3.128375783428728,-3.128375783428728,-3.020572988749322,-3.020572988749322,-3.020572988749322,-3.020572988749322,-3.128375783428728,-3.128375783428728,-3.020572988749322
-4.692407768690199,-4.692407768690199,-4.809794305394131,-4.692407768690199,-4.809794305394131,-4.809794305394131,-4.7129890540802535,-4.7129890540802535,-4.692407768690199,-4.692407768690199,-4.809794305394131,-4.809794305394131,-4.809794305394131,-4.809794305394131,-4.7129890540802535,-4.7129890540802535,-4.7129890540802535,-4.7129890540802535,-4.809794305394131,-4.809794305394131,-4.7129890540802535
-4.670439623318646,-4.670439623318646,-4.78683554291246,-4.670439623318646,-4.78683554291246,-4.78683554291246,-4.689828700710439,-4.689828700710439,-4.670439623318646,-4.670439623318646,-4.78683554291246,-4.78683554291246,-4.78683554291246,-4.78683554291246,-4.689828700710439,-4.689828700710439,-4.689828700710439,-4.689828700710439,-4.78683554291246,-4.78683554291246,-4.689828700710439
-4.673029562860786,-4.673029562860786,-4.789098329183903,-4.673029562860786,-4.789098329183903,-4.789098329183903,-4.692407768690199,-4.692407768690199,-4.673029562860786,-4.673029562860786,-4.789098329183903,-4.789098329183903,-4.789098329183903,-4.789098329183903,-4.692407768690199,-4.692407768690199,-4.692407768690199,-4.692407768690199,-4.789098329183903,-4.789098329183903,-4.692407768690199
-4.696273685297711,-4.696273685297711,-4.812374766298848,-4.696273685297711,-4.812374766298848,-4.812374766298848,-4.714272384484014,-4.714272384484014,-4.696273685297711,-4.696273685297711,-4.812374766298848,-4.812374766298848,-4.812374766298848,-4.812374766298848,-4.714272384484014,-4.714272384484014,-4.714272384484014,-4.714272384484014,-4.812374766298848,-4.812374766298848,-4.714272384484014
-4.097802671721852,-4.097802671721852,-4.2120420323169245,-4.097802671721852,-4.2120420323169245,-4.2120420323169245,-4.116166081243773,-4.116166081243773,-4.097802671721852,-4.097802671721852,-4.2120420323169245,-4.2120420323169245,-4.2120420323169245,-4.2120420323169245,-4.116166081243773,-4.116166081243773,-4.116166081243773,-4.116166081243773,-4.2120420323169245,-4.2120420323169245,-4.116166081243773
