ID,LON_BEGIN,LAT_BEGIN,LON_END,LAT_END,LON_MID,LAT_MID,LENGTH_KM,OBJECTID,DIAMETER,OBJ_ID,SUB_SEGMENT_ID,L_ANCHOR_FULL_METER
15322,-121.9723242,39.04829796,-121.9731953,39.04830268,-121.9727598,39.04830032,0.075227,1499,152.4,719,16,37.7
15336,-121.9296233,39.05649478,-121.9285888,39.0564915,-121.9291061,39.05649314,0.089333,1500,152.4,720,12,593.6
15357,-121.9224462,39.05746066,-121.9224498,39.057933,-121.922448,39.05769683,0.052522,1501,152.4,721,10,26.2
15365,-121.9225693,39.06235886,-121.9224091,39.06264114,-121.9224892,39.0625,0.034302,1501,152.4,721,18,508
15385,-121.9062345,39.06612474,-121.9051546,39.06633182,-121.9056945,39.06622828,0.096033,1501,152.4,721,38,240.5
15391,-121.9241368,39.05777528,-121.9241442,39.05783845,-121.9241405,39.05780687,0.007054,1502,152.4,722,3,3.5
15417,-121.8848467,39.0454205,-121.8838189,39.04542474,-121.8843328,39.04542262,0.088758,1505,152.4,725,13,1158.4
15418,-121.8838189,39.04542474,-121.8827911,39.04542899,-121.883305,39.04542687,0.088758,1505,152.4,725,14,1247.3
15433,-121.8704488,39.04549321,-121.8695287,39.0455084,-121.8699887,39.04550081,0.079475,1505,152.4,725,29,1202.4
15465,-121.8049277,39.15177743,-121.8049035,39.15245948,-121.8049156,39.15211845,0.075869,1507,152.4,727,3,146.3
15478,-121.6131992,39.11388814,-121.6140608,39.11366228,-121.61363,39.11377521,0.078465,1508,152.4,728,9,219.7
15505,-121.6229172,39.11264801,-121.6229401,39.1126442,-121.6229286,39.1126461,0.00202,1508,152.4,728,36,1
15512,-121.6229095,39.11170578,-121.6229248,39.11170578,-121.6229172,39.11170578,0.001317,1508,152.4,728,43,0.7
15580,-121.6255268,39.07825369,-121.6255296,39.07776984,-121.6255282,39.07801176,0.053802,1508,152.4,728,111,1019.2
15630,-121.4611772,39.04591331,-121.4610914,39.04533911,-121.4611343,39.04562621,0.064277,1509,152.4,729,18,32.1
15692,-121.4295688,39.07184948,-121.4286248,39.07185592,-121.4290968,39.0718527,0.0815,1510,152.4,730,7,584.3
15772,-121.3607254,39.07593536,-121.3596631,39.07612704,-121.3601943,39.0760312,0.094142,1510,152.4,730,87,481.7
15786,-121.3452755,39.07859188,-121.3441555,39.07878086,-121.3447155,39.07868637,0.09894,1510,152.4,730,101,1852.9
15791,-121.3401182,39.07949474,-121.3391458,39.07966971,-121.339632,39.07958223,0.086161,1510,152.4,730,106,2303.9
15823,-121.308823,39.08599636,-121.3078716,39.0862137,-121.3083473,39.08610503,0.085598,1510,152.4,730,138,508.9
15827,-121.3048395,39.08673347,-121.3037102,39.08681856,-121.3042749,39.08677601,0.097927,1510,152.4,730,142,147.2
15841,-121.2933826,39.09444221,-121.2925655,39.09506601,-121.292974,39.09475411,0.098911,1510,152.4,730,156,1207.4
15842,-121.2925655,39.09506601,-121.2917646,39.09567736,-121.292165,39.09537168,0.096945,1510,152.4,730,157,1305.4
15897,-121.2506377,39.12494652,-121.2496531,39.12541089,-121.2501454,39.1251787,0.099399,1510,152.4,730,212,6283.3
15924,-121.2312739,39.14085856,-121.2307058,39.14123927,-121.2309899,39.14104892,0.064752,1510,152.4,730,239,6443.5
15932,-121.2260924,39.14488915,-121.2254542,39.14557172,-121.2257733,39.14523043,0.093756,1510,152.4,730,247,5792.3
16001,-121.1886047,39.18179622,-121.1883284,39.18205962,-121.1884666,39.18192792,0.037746,1510,152.4,730,316,395.4
16009,-121.1872894,39.18435537,-121.1872302,39.18467379,-121.1872598,39.18451458,0.035773,1510,152.4,730,324,86.7
16029,-121.179359,39.19353734,-121.1788559,39.19414754,-121.1791075,39.19384244,0.080517,1510,152.4,730,344,1190.9
16056,-121.1693799,39.20421037,-121.1691727,39.20470851,-121.1692763,39.20445944,0.058196,1510,152.4,730,371,165.8
16080,-121.1534781,39.208286,-121.1524983,39.20843273,-121.1529882,39.20835936,0.085984,1510,152.4,730,395,1053.8
16101,-121.1355072,39.2128686,-121.1352543,39.21287809,-121.1353807,39.21287335,0.021812,1510,152.4,730,416,611.1
16108,-121.1315122,39.21245033,-121.1305149,39.21251136,-121.1310135,39.21248084,0.086193,1510,152.4,730,423,994.9
16177,-121.0949095,38.89975259,-121.0946931,38.90034374,-121.0948013,38.90004817,0.06835,1513,152.4,733,8,443.8
16205,-121.2290993,38.79756659,-121.229105,38.79701671,-121.2291022,38.79729165,0.061146,1514,152.4,734,10,30.5
16208,-121.2291288,38.79578144,-121.2291468,38.79509605,-121.2291378,38.79543874,0.076228,1514,152.4,734,13,236.2
16270,-121.1964898,38.78843973,-121.1963312,38.78843415,-121.1964105,38.78843694,0.013765,1514,152.4,734,75,379.3
16279,-121.1920726,38.78746785,-121.1920738,38.78689285,-121.1920732,38.78718035,0.063937,1514,152.4,734,84,165.7
16310,-121.1917703,38.77448376,-121.1918801,38.77410655,-121.1918252,38.77429515,0.043009,1514,152.4,734,115,702.2
16344,-121.8707283,38.73602309,-121.8697319,38.73602654,-121.8702301,38.73602481,0.08643,1515,152.4,735,20,129.9
16379,-121.8425788,38.73556219,-121.8415515,38.73555041,-121.8420652,38.7355563,0.089115,1515,152.4,735,55,583.2
16399,-121.8234961,38.73552616,-121.823498,38.73479034,-121.8234971,38.73515825,0.081819,1515,152.4,735,75,40.8
16431,-121.8073138,38.72204335,-121.8068924,38.72202682,-121.8071031,38.72203509,0.0366,1515,152.4,735,107,21.7
16438,-121.8049373,38.72121804,-121.8040107,38.72121932,-121.804474,38.72121868,0.080394,1515,152.4,735,114,120.9
16449,-121.7949577,38.7210814,-121.793881,38.7210691,-121.7944194,38.72107525,0.093424,1515,152.4,735,125,567.3
16453,-121.7908535,38.72104547,-121.7897581,38.72104395,-121.7903058,38.72104471,0.095035,1515,152.4,735,129,209.6
16488,-121.8025257,38.70013232,-121.8025284,38.69926071,-121.802527,38.69969652,0.096919,1516,152.4,736,33,48.4
16502,-121.8025851,38.69106941,-121.8025825,38.69045026,-121.8025838,38.69075983,0.068847,1516,152.4,736,47,944.2
16536,-121.7772506,38.72095372,-121.77629,38.72094971,-121.7767703,38.72095172,0.083334,1517,152.4,737,12,409.2
16572,-121.7573039,38.71690975,-121.7563409,38.71689302,-121.7568224,38.71690138,0.083572,1517,152.4,737,48,282
16592,-121.7543952,38.67740992,-121.75545,38.67741649,-121.7549226,38.6774132,0.091561,1518,152.4,738,16,356
16597,-121.7597724,38.67747037,-121.7597656,38.67770386,-121.759769,38.67758711,0.02597,1518,152.4,738,21,13
16600,-121.7488657,38.66246247,-121.7495307,38.66225752,-121.7491982,38.66235999,0.062071,1519,152.4,739,3,172.8
16629,-121.645623,38.63885655,-121.6449021,38.6393915,-121.6452626,38.63912402,0.086361,1520,152.4,740,7,561.5
16634,-121.6421904,38.6414392,-121.6415125,38.64195113,-121.6418515,38.64169516,0.081896,1520,152.4,740,12,168.9
16643,-121.4562335,38.61180635,-121.4569898,38.6113971,-121.4566116,38.61160173,0.079938,1521,152.4,741,7,552.7
16678,-121.4413847,38.60605062,-121.4407746,38.60654886,-121.4410796,38.60629974,0.076682,1521,152.4,741,42,38.3
16730,-121.398165,38.59606579,-121.3972399,38.59605192,-121.3977025,38.59605886,0.08041,1521,152.4,741,94,2876.2
16734,-121.3942277,38.59599439,-121.3933543,38.59598063,-121.393791,38.59598751,0.075922,1521,152.4,741,98,2535.4
16762,-121.3680545,38.59567885,-121.3671064,38.59566972,-121.3675805,38.59567429,0.082403,1521,152.4,741,126,251.9
16800,-122.1619499,40.18998345,-122.1625098,40.18970308,-122.1622298,40.18984327,0.056867,1522,152.4,742,3,107.3
16812,-122.3791233,40.57055397,-122.3792647,40.57063833,-122.379194,40.57059615,0.015187,1523,152.4,743,4,138.2
16831,-122.3900322,40.5752393,-122.3901276,40.5758423,-122.3900799,40.5755408,0.067533,1523,152.4,743,23,101.1
16858,-124.1755127,40.76308235,-124.1755188,40.76251572,-124.1755157,40.76279904,0.063009,1524,152.4,744,16,871.8
16882,-124.1796122,40.7516696,-124.1797587,40.75103233,-124.1796855,40.75135096,0.071928,1524,152.4,744,40,2214.2
16897,-124.1817441,40.74261431,-124.1818972,40.7419652,-124.1818206,40.74228976,0.073322,1524,152.4,744,55,3236.2
16946,-124.1965742,40.72126216,-124.1966962,40.72071358,-124.1966352,40.72098787,0.061859,1524,152.4,744,104,1000.9
17011,-124.1965634,40.69371659,-124.1965332,40.69340897,-124.1965483,40.69356278,0.0343,1524,152.4,744,169,695.5
17026,-124.1970291,40.68739319,-124.1972092,40.68700289,-124.1971192,40.68719804,0.04598,1524,152.4,744,184,1410.2
17028,-124.1972462,40.68692291,-124.1974847,40.68653929,-124.1973654,40.6867311,0.047159,1524,152.4,744,186,1466.1
17053,-124.1987765,40.67574947,-124.1986668,40.67511255,-124.1987216,40.67543101,0.071423,1524,152.4,744,211,1879.8
17138,-124.1214201,40.78530004,-124.122168,40.78531704,-124.1217941,40.78530854,0.062994,1525,152.4,745,2,85.8
17170,-124.144145,40.78690489,-124.1449505,40.78690195,-124.1445478,40.78690342,0.067822,1525,152.4,745,34,389.1
17178,-124.1491566,40.78827977,-124.1491557,40.78896268,-124.1491562,40.78862122,0.075936,1525,152.4,745,42,189.5
17213,-124.1706897,40.79401186,-124.1718009,40.79401542,-124.1712453,40.79401364,0.093547,1525,152.4,745,77,419.9
17273,-122.1137805,39.76858983,-122.1148597,39.76859477,-122.1143201,39.7685923,0.092237,1527,152.4,747,6,357.7
17285,-122.1238658,39.76861107,-122.1248046,39.76861012,-122.1243352,39.7686106,0.080237,1527,152.4,747,18,1215.5
17310,-122.1456341,39.76869134,-122.146473,39.7686908,-122.1460536,39.76869107,0.071706,1527,152.4,747,43,1970.5
17341,-122.1690543,39.76876331,-122.170074,39.76876412,-122.1695641,39.76876371,0.087146,1527,152.4,747,74,43.7
17353,-122.1757391,39.76321164,-122.1763978,39.76249729,-122.1760685,39.76285447,0.09736,1527,152.4,747,86,784.2
17363,-122.1808392,39.75604948,-122.181397,39.75526973,-122.1811181,39.7556596,0.098948,1527,152.4,747,96,531.6
17394,-122.1909995,39.53027727,-122.1910045,39.53090478,-122.191002,39.53059103,0.069777,1529,152.4,749,12,841.4
17437,-122.1681071,39.55465361,-122.1674427,39.55512397,-122.1677749,39.55488879,0.077331,1529,152.4,749,55,4374
17452,-122.1563308,39.56299084,-122.1555809,39.56352171,-122.1559558,39.56325628,0.087277,1529,152.4,749,70,5750.1
17508,-122.1296657,39.59762911,-122.1292743,39.59844297,-122.12947,39.59803604,0.096513,1529,152.4,749,126,10377.6
17515,-122.1270129,39.60314605,-122.1266637,39.60387367,-122.1268383,39.60350986,0.086262,1529,152.4,749,133,10538.6
17548,-122.1147998,39.62534881,-122.1138769,39.62581587,-122.1143384,39.62558234,0.094575,1529,152.4,749,166,7805.7
17589,-122.0833432,39.64248437,-122.0825102,39.64294005,-122.0829267,39.64271221,0.087492,1529,152.4,749,207,4505.6
17602,-122.0723291,39.64847338,-122.0714624,39.64892893,-122.0718958,39.64870115,0.089845,1529,152.4,749,220,3349
17656,-122.0273743,39.65975571,-122.0273731,39.65980928,-122.0273737,39.65978249,0.005958,1529,152.4,749,274,3
17682,-122.0047531,39.65970466,-122.0035965,39.65969265,-122.0041748,39.65969865,0.099018,1529,152.4,749,300,343.4
17684,-122.0024399,39.65968063,-122.0012833,39.65966862,-122.0018616,39.65967463,0.099018,1529,152.4,749,302,144.9
17741,-121.9082749,39.64962637,-121.9082756,39.6490084,-121.9082753,39.64931739,0.068715,1531,152.4,751,32,342.3
17756,-121.9048373,39.64055965,-121.9038592,39.64014291,-121.9043483,39.64035128,0.095722,1531,152.4,751,47,368
17764,-121.8989373,39.63708616,-121.8985696,39.63642241,-121.8987534,39.63675429,0.080242,1531,152.4,751,55,1021.5
17825,-121.7089979,39.46495558,-121.7098535,39.46494564,-121.7094257,39.46495061,0.073455,1532,152.4,752,23,1827.8
17844,-121.7285174,39.46476899,-121.7294928,39.46476115,-121.7290051,39.46476507,0.083736,1532,152.4,752,42,1281.2
17858,-121.741798,39.46470255,-121.7428472,39.46470639,-121.7423226,39.46470447,0.090074,1532,152.4,752,56,135.4
17945,-121.8217355,39.46412405,-121.822836,39.46411556,-121.8222858,39.46411981,0.094474,1532,152.4,752,143,4202
17965,-121.8425325,39.46420501,-121.8435152,39.46420596,-121.8430239,39.46420548,0.08436,1532,152.4,752,163,2417.8
18034,-121.9101978,39.46374174,-121.9112881,39.46373522,-121.9107429,39.46373848,0.093604,1532,152.4,752,232,2573.5
18036,-121.9123785,39.4637287,-121.9134688,39.46372218,-121.9129237,39.46372544,0.093605,1532,152.4,752,234,2385.9
18103,-121.8180763,39.43803159,-121.8180754,39.43713941,-121.8180758,39.4375855,0.099206,1533,152.4,753,40,1377.9
18204,-121.6249964,39.15226764,-121.6250335,39.15207429,-121.625015,39.15217097,0.021737,1541,152.4,761,9,52.1
18221,-121.6346336,39.15193891,-121.6347415,39.15203747,-121.6346875,39.15198819,0.014377,1541,152.4,761,26,7.2
18243,-121.6441418,39.15521568,-121.6441232,39.15449176,-121.6441325,39.15485372,0.080513,1541,152.4,761,48,120.5
18250,-121.6443253,39.15147018,-121.6451111,39.15145874,-121.6447182,39.15146446,0.067773,1541,152.4,761,55,34
18271,-121.658694,39.15229403,-121.6595557,39.15253405,-121.6591248,39.15241404,0.078953,1541,152.4,761,76,272.3
18277,-121.6623539,39.15263318,-121.662351,39.15194481,-121.6623525,39.152289,0.076544,1541,152.4,761,82,114.6
18281,-121.6625444,39.15011855,-121.6628049,39.14975105,-121.6626746,39.1499348,0.04663,1541,152.4,761,86,381.7
18326,-121.6964105,39.14864825,-121.6973298,39.14865695,-121.6968701,39.1486526,0.079278,1541,152.4,761,131,654.2
18349,-121.7192787,39.14889295,-121.7203377,39.14890342,-121.7198082,39.14889818,0.09132,1541,152.4,761,154,1440.5
18372,-121.736824,39.14927673,-121.7372131,39.14927673,-121.7370186,39.14927673,0.033553,1541,152.4,761,177,16.8
18389,-121.7528784,39.1495536,-121.753698,39.14956469,-121.7532882,39.14955915,0.070686,1541,152.4,761,194,1383.5
18449,-121.8086075,39.15037128,-121.8096109,39.15035966,-121.8091092,39.15036547,0.086538,1541,152.4,761,254,793.7
18471,-121.7768558,39.15639146,-121.7768402,39.15699005,-121.776848,39.15669075,0.066574,1542,152.4,762,12,33.2
18519,-121.6415484,39.14122718,-121.6406255,39.14089094,-121.641087,39.14105906,0.087936,1544,152.4,764,30,205.9
18544,-121.7798934,39.1294803,-121.7800524,39.12972805,-121.7799729,39.12960418,0.030776,1547,152.4,767,5,167.9
18604,-122.7368761,38.44560148,-122.7359241,38.44563969,-122.7364001,38.44562059,0.083016,1549,152.4,769,46,1303.4
18609,-122.7321161,38.44579252,-122.7311576,38.44583798,-122.7316369,38.44581525,0.083632,1549,152.4,769,51,1719.6
18612,-122.7292404,38.44592891,-122.7282819,38.44597438,-122.7287611,38.44595165,0.083632,1549,152.4,769,54,1971
18622,-122.7190227,38.44578159,-122.7180022,38.44575012,-122.7185124,38.44576585,0.088941,1549,152.4,769,64,1282
18679,-122.6729568,38.45339436,-122.672467,38.45395761,-122.6727119,38.45367599,0.075779,1549,152.4,769,121,2608.7
18697,-122.6641019,38.46112898,-122.6638086,38.46121973,-122.6639553,38.46117435,0.027453,1549,152.4,769,139,2612.2
18709,-122.657314,38.46236083,-122.6570563,38.46242174,-122.6571852,38.46239128,0.023444,1549,152.4,769,151,2000.1
18734,-122.646081,38.45734402,-122.6455048,38.45733187,-122.6457929,38.45733794,0.05019,1549,152.4,769,176,772.7
18738,-122.6431299,38.45749811,-122.6426574,38.45753321,-122.6428936,38.45751566,0.041325,1549,152.4,769,180,518.7
18818,-122.5881973,38.43949603,-122.5874909,38.43932041,-122.5878441,38.43940822,0.064546,1549,152.4,769,260,4545.4
18836,-122.5738382,38.43374685,-122.5729495,38.43336581,-122.5733939,38.43355633,0.088243,1549,152.4,769,278,5964.9
18850,-122.5621266,38.42876369,-122.5614895,38.42849841,-122.5618081,38.42863105,0.062852,1549,152.4,769,292,7114.3
18872,-122.549155,38.41737503,-122.5485911,38.41682725,-122.548873,38.41710114,0.07825,1549,152.4,769,314,7136.6
18887,-122.5422787,38.40772043,-122.5419103,38.40702283,-122.5420945,38.40737163,0.083951,1549,152.4,769,329,5894.4
18890,-122.5411436,38.40561673,-122.5406823,38.40509401,-122.5409129,38.40535537,0.07067,1549,152.4,769,332,5647.4
18920,-122.5286281,38.39038264,-122.5281923,38.38989917,-122.5284102,38.39014091,0.065821,1549,152.4,769,362,3604.5
18935,-122.5213862,38.38483468,-122.5213153,38.38447563,-122.5213507,38.38465515,0.040401,1549,152.4,769,377,2702.5
18964,-122.5152021,38.36970389,-122.5147541,38.36919478,-122.5149781,38.36944933,0.068775,1549,152.4,769,406,908.7
18965,-122.5147541,38.36919478,-122.5143061,38.36868567,-122.5145301,38.36894023,0.068775,1549,152.4,769,407,839.9
18967,-122.5138581,38.36817656,-122.5134233,38.36771399,-122.5136407,38.36794527,0.063896,1549,152.4,769,409,704.9
18982,-122.5115442,38.35934458,-122.5112476,38.35864122,-122.5113959,38.3589929,0.082377,1549,152.4,769,424,339.1
18994,-122.5111714,38.35242846,-122.5120107,38.35187289,-122.511591,38.35215067,0.09578,1549,152.4,769,436,47.9
19058,-122.4985278,38.32165532,-122.4976735,38.32195227,-122.4981006,38.3218038,0.081513,1549,152.4,769,500,382.6
19065,-122.4932202,38.32350324,-122.4924987,38.3238287,-122.4928594,38.32366597,0.072609,1549,152.4,769,507,460.3
19102,-122.4783682,38.30781986,-122.4781045,38.30695028,-122.4782363,38.30738507,0.099394,1549,152.4,769,544,402.3
19163,-122.4602477,38.27694014,-122.4603914,38.27618303,-122.4603195,38.27656158,0.085116,1549,152.4,769,605,127.4
19182,-122.4607547,38.26532537,-122.4596277,38.26522979,-122.4601912,38.26527758,0.098964,1549,152.4,769,624,148.7
19276,-122.8474151,38.58502612,-122.8469715,38.58426709,-122.8471933,38.58464661,0.092791,1550,152.4,770,50,2658.3
19286,-122.8435769,38.57844419,-122.8432611,38.577892,-122.843419,38.57816809,0.067259,1550,152.4,770,60,3448.8
19296,-122.8408124,38.5733744,-122.8404648,38.57323372,-122.8406386,38.57330406,0.034024,1550,152.4,770,70,4049.8
19321,-122.8285181,38.56473837,-122.8277057,38.56419873,-122.8281119,38.56446855,0.092682,1550,152.4,770,95,3083.4
19332,-122.8218556,38.55954491,-122.8214389,38.55900851,-122.8216473,38.55927671,0.069789,1550,152.4,770,106,2268.2
19339,-122.8191124,38.55601786,-122.8185628,38.55535676,-122.8188376,38.55568731,0.087683,1550,152.4,770,113,1800.7
19351,-122.8167286,38.54761031,-122.8167287,38.54689354,-122.8167287,38.54725192,0.079701,1550,152.4,770,125,812.2
19472,-122.7586092,38.49835192,-122.7592501,38.49879096,-122.7589296,38.49857144,0.074121,1551,152.4,771,18,111.2
19499,-122.7020107,38.4174556,-122.701725,38.417612,-122.7018679,38.4175338,0.030364,1552,152.4,772,16,1040
19534,-122.2747798,38.28724664,-122.2746758,38.28681509,-122.2747278,38.28703087,0.048837,1555,152.4,775,12,672.3
19584,-122.27092,38.25873283,-122.2709342,38.25794987,-122.2709271,38.25834135,0.08707,1555,152.4,775,62,142.7
19689,-122.4905679,38.25351517,-122.4909827,38.25428068,-122.4907753,38.25389793,0.092507,1567,152.4,787,13,224.4
19701,-122.4892941,38.25873516,-122.4884895,38.25900336,-122.4888918,38.25886926,0.076327,1567,152.4,787,25,485.4
19705,-122.4860329,38.25980879,-122.4852758,38.26005058,-122.4856544,38.25992969,0.071366,1567,152.4,787,29,178.7
19735,-122.4893088,38.27228871,-122.4887521,38.27249067,-122.4890305,38.27238969,0.053532,1567,152.4,787,59,189.7
19767,-122.4699891,38.28102125,-122.4698734,38.28174839,-122.4699313,38.28138482,0.081483,1567,152.4,787,91,437.3
19779,-122.4691467,38.28567886,-122.4691391,38.2857132,-122.4691429,38.28569603,0.003875,1567,152.4,787,103,1.9
19781,-122.4879375,38.26561777,-122.4881614,38.26550531,-122.4880495,38.26556154,0.023207,1568,152.4,788,1,11.6
19783,-122.5001837,38.24925591,-122.5001776,38.24927696,-122.5001806,38.24926644,0.002401,1570,152.4,790,1,1.2
19797,-122.2622519,38.11052084,-122.2613566,38.11089534,-122.2618043,38.11070809,0.088714,1576,152.4,796,3,182.8
19806,-122.2563033,38.11401651,-122.2553529,38.11399536,-122.2558281,38.11400594,0.083178,1576,152.4,796,12,41.7
19833,-122.2380497,38.10742871,-122.2380486,38.10671132,-122.2380491,38.10707002,0.07977,1576,152.4,796,39,714
19837,-122.2380688,38.10435415,-122.2380795,38.10353426,-122.2380741,38.1039442,0.091172,1576,152.4,796,43,902.4
19838,-122.2380795,38.10353426,-122.2380901,38.10271437,-122.2380848,38.10312431,0.091172,1576,152.4,796,44,811.5
19849,-122.2352058,38.09724932,-122.2346749,38.0966762,-122.2349403,38.09696276,0.078863,1576,152.4,796,55,39.4
19901,-122.2105141,38.08650935,-122.2104684,38.08650371,-122.2104912,38.08650653,0.004047,1576,152.4,796,107,2
19906,-122.2095371,38.0877746,-122.2092207,38.08823627,-122.2093789,38.08800543,0.058331,1576,152.4,796,112,126.9
19928,-122.1975618,38.08380429,-122.196931,38.08380534,-122.1972464,38.08380481,0.055209,1576,152.4,796,134,274.4
19973,-122.1819913,38.10923791,-122.1825909,38.10968574,-122.1822911,38.10946183,0.072329,1578,152.4,798,1,36.2
19993,-121.7365485,38.54230578,-121.737192,38.54186607,-121.7368702,38.54208592,0.074315,1583,152.4,803,9,159.8
19996,-121.7382507,38.5411377,-121.738121,38.541008,-121.7381859,38.54107285,0.018309,1583,152.4,803,12,9.2
20001,-121.7398148,38.5400219,-121.7404785,38.54018021,-121.7401466,38.54010105,0.060354,1583,152.4,803,17,30.2
20028,-121.7477503,38.53067039,-121.7485676,38.53035019,-121.748159,38.53051029,0.079513,1583,152.4,803,44,119.4
20029,-121.7485676,38.53035019,-121.7491315,38.5301341,-121.7488495,38.53024214,0.054615,1583,152.4,803,45,186.6
20030,-121.7491315,38.5301341,-121.7496953,38.529918,-121.7494134,38.53002605,0.054615,1583,152.4,803,46,241.3
20059,-121.7599322,38.5190158,-121.7605394,38.51834846,-121.7602358,38.51868213,0.091087,1583,152.4,803,75,475.4
20103,-121.7819103,38.49601888,-121.7826903,38.49602072,-121.7823003,38.4960198,0.067874,1583,152.4,803,119,170.1
20113,-121.7883814,38.49605816,-121.7892043,38.49606573,-121.7887929,38.49606195,0.071618,1583,152.4,803,129,127.9
20126,-121.7973939,38.49620894,-121.7981923,38.49620596,-121.7977931,38.49620745,0.069482,1583,152.4,803,142,170.6
20133,-121.8042874,38.4962596,-121.8052684,38.49626792,-121.8047779,38.49626376,0.085381,1583,152.4,803,149,779.8
20140,-121.8104652,38.49633392,-121.8113522,38.49633445,-121.8109087,38.49633419,0.077191,1583,152.4,803,156,1314.6
20179,-121.848715,38.49670269,-121.8497943,38.49671764,-121.8492546,38.49671016,0.093948,1583,152.4,803,195,4659.1
20196,-121.8650952,38.50015506,-121.8661418,38.50046317,-121.8656185,38.50030911,0.097315,1583,152.4,803,212,4744.8
20207,-121.875704,38.50387842,-121.876561,38.50438293,-121.8761325,38.50413068,0.093314,1583,152.4,803,223,3728
20296,-121.9357063,38.54737411,-121.9367903,38.5473613,-121.9362483,38.54736771,0.09428,1583,152.4,803,312,1830.7
20323,-121.9639176,38.5472719,-121.9650012,38.5472798,-121.9644594,38.54727585,0.094237,1583,152.4,803,339,2203.6
20374,-121.7702201,38.50757512,-121.7706677,38.50707413,-121.7704439,38.50732463,0.067971,1590,152.4,810,15,915.4
20421,-121.7481876,38.49539732,-121.7472033,38.49538395,-121.7476954,38.49539064,0.085675,1591,152.4,811,14,180.1
20446,-121.5393499,38.61690444,-121.539378,38.61767325,-121.539364,38.61728884,0.085523,1595,152.4,815,12,757.8
20516,-121.5582619,38.65586698,-121.5587986,38.65608705,-121.5585303,38.65597702,0.052638,1595,152.4,815,82,1590.4
20566,-121.5242974,38.56994383,-121.5246633,38.56926895,-121.5244804,38.56960639,0.081509,1599,152.4,819,4,237.1
20620,-121.5449749,38.55275534,-121.545873,38.55276035,-121.5454239,38.55275784,0.078097,1599,152.4,819,58,720.3
20650,-121.4756887,38.5336301,-121.4747617,38.53362627,-121.4752252,38.53362819,0.080641,1600,152.4,820,13,694.4
20661,-121.4684536,38.53357222,-121.4678425,38.53357316,-121.468148,38.53357269,0.053154,1600,152.4,820,24,299.4
20692,-121.4552449,38.52502613,-121.4542012,38.52503345,-121.4547231,38.52502979,0.090803,1601,152.4,821,2,136.5
20704,-121.4441343,38.52504505,-121.4430943,38.52505437,-121.4436143,38.52504971,0.090481,1601,152.4,821,14,1105.1
20732,-121.4167478,38.52515353,-121.415715,38.52514886,-121.4162314,38.52515119,0.089845,1601,152.4,821,42,1210.8
20740,-121.4088557,38.52519265,-121.4081376,38.52521264,-121.4084967,38.52520264,0.062515,1601,152.4,821,50,536.3
20762,-121.4681745,38.49601254,-121.46758,38.49602776,-121.4678773,38.49602015,0.051773,1602,152.4,822,10,150.2
20780,-121.4202233,38.55706195,-121.4204656,38.55758217,-121.4203444,38.55732206,0.061563,1604,152.4,824,12,383.3
20845,-121.3844619,38.54702018,-121.3833138,38.54701907,-121.3838879,38.54701962,0.099847,1605,152.4,825,38,598.8
20916,-121.3159849,38.56181671,-121.3153641,38.56225258,-121.3156745,38.56203464,0.072547,1606,152.4,826,4,279.8
20939,-121.7788437,38.46695421,-121.7799739,38.46695692,-121.7794088,38.46695556,0.098398,1607,152.4,827,9,774.6
20943,-121.783212,38.46697834,-121.7841897,38.46699435,-121.7837009,38.46698635,0.085141,1607,152.4,827,13,1149.1
20980,-121.8038319,38.47522988,-121.8037349,38.47522648,-121.8037834,38.47522818,0.008458,1607,152.4,827,50,4.2
21004,-121.7859651,38.45855314,-121.7859625,38.45938936,-121.7859638,38.45897125,0.092984,1608,152.4,828,24,1519.8
21019,-121.7859409,38.46998366,-121.7859458,38.47070777,-121.7859433,38.47034572,0.080519,1608,152.4,828,39,2782.1
21033,-121.7864996,38.47893417,-121.7865863,38.47964807,-121.7865429,38.47929112,0.07974,1608,152.4,828,53,1867.8
21059,-121.9386779,38.40326428,-121.938652,38.40282335,-121.938665,38.40304381,0.049081,1609,152.4,829,1,24.5
21078,-121.9434641,38.39576285,-121.9431079,38.3949549,-121.943286,38.39535887,0.095051,1609,152.4,829,20,327.8
21101,-121.9706039,38.3253212,-121.9706192,38.32530594,-121.9706116,38.32531357,0.002157,1610,152.4,830,15,2.8
21188,-121.7294711,38.31096381,-121.7289965,38.3104524,-121.7292338,38.3107081,0.070345,1615,152.4,835,19,1070.1
21252,-121.9311931,38.10915963,-121.9320751,38.10937758,-121.9316341,38.1092686,0.080886,1617,152.4,837,9,529.6
21255,-121.9338392,38.10981346,-121.9345739,38.11000042,-121.9342065,38.10990694,0.067556,1617,152.4,837,12,766.1
21260,-121.9375664,38.11090332,-121.9380734,38.1111344,-121.9378199,38.11101886,0.051256,1617,152.4,837,17,1106.8
21288,-121.9552859,38.12178641,-121.9560944,38.12210001,-121.9556901,38.12194321,0.078849,1617,152.4,837,45,3149.3
21329,-121.9877341,38.1356935,-121.9882772,38.13612891,-121.9880056,38.1359112,0.067829,1617,152.4,837,86,879.4
21359,-122.0118089,38.14193151,-122.0125732,38.14154379,-122.012191,38.14173765,0.079538,1617,152.4,837,116,39.8
21375,-121.4812377,38.16153456,-121.4813201,38.16202786,-121.4812789,38.16178121,0.055323,1618,152.4,838,16,104
