,5th_eps_sys2_4E90_jointA_xdir_pos,16th_eps_sys2_4E90_jointA_xdir_pos,50th_eps_sys2_4E90_jointA_xdir_pos,84th_eps_sys2_4E90_jointA_xdir_pos,95th_eps_sys2_4E90_jointA_xdir_pos,mean_eps_sys2_4E90_jointA_xdir_pos,5th_eps_sys2_4E90_jointA_xdir_neg,16th_eps_sys2_4E90_jointA_xdir_neg,50th_eps_sys2_4E90_jointA_xdir_neg,84th_eps_sys2_4E90_jointA_xdir_neg,95th_eps_sys2_4E90_jointA_xdir_neg,mean_eps_sys2_4E90_jointA_xdir_neg,5th_eps_sys2_4E90_jointA_ydir_pos,16th_eps_sys2_4E90_jointA_ydir_pos,50th_eps_sys2_4E90_jointA_ydir_pos,84th_eps_sys2_4E90_jointA_ydir_pos,95th_eps_sys2_4E90_jointA_ydir_pos,mean_eps_sys2_4E90_jointA_ydir_pos,5th_eps_sys2_4E90_jointA_ydir_neg,16th_eps_sys2_4E90_jointA_ydir_neg,50th_eps_sys2_4E90_jointA_ydir_neg,84th_eps_sys2_4E90_jointA_ydir_neg,95th_eps_sys2_4E90_jointA_ydir_neg,mean_eps_sys2_4E90_jointA_ydir_neg,5th_eps_sys2_4TIP_jointA_xdir_pos,16th_eps_sys2_4TIP_jointA_xdir_pos,50th_eps_sys2_4TIP_jointA_xdir_pos,84th_eps_sys2_4TIP_jointA_xdir_pos,95th_eps_sys2_4TIP_jointA_xdir_pos,mean_eps_sys2_4TIP_jointA_xdir_pos,5th_eps_sys2_4TIP_jointA_xdir_neg,16th_eps_sys2_4TIP_jointA_xdir_neg,50th_eps_sys2_4TIP_jointA_xdir_neg,84th_eps_sys2_4TIP_jointA_xdir_neg,95th_eps_sys2_4TIP_jointA_xdir_neg,mean_eps_sys2_4TIP_jointA_xdir_neg,5th_eps_sys2_4TIP_jointA_ydir_pos,16th_eps_sys2_4TIP_jointA_ydir_pos,50th_eps_sys2_4TIP_jointA_ydir_pos,84th_eps_sys2_4TIP_jointA_ydir_pos,95th_eps_sys2_4TIP_jointA_ydir_pos,mean_eps_sys2_4TIP_jointA_ydir_pos,5th_eps_sys2_4TIP_jointA_ydir_neg,16th_eps_sys2_4TIP_jointA_ydir_neg,50th_eps_sys2_4TIP_jointA_ydir_neg,84th_eps_sys2_4TIP_jointA_ydir_neg,95th_eps_sys2_4TIP_jointA_ydir_neg,mean_eps_sys2_4TIP_jointA_ydir_neg,5th_eps_sys3_4E90_jointB_xdir_pos,16th_eps_sys3_4E90_jointB_xdir_pos,50th_eps_sys3_4E90_jointB_xdir_pos,84th_eps_sys3_4E90_jointB_xdir_pos,95th_eps_sys3_4E90_jointB_xdir_pos,mean_eps_sys3_4E90_jointB_xdir_pos,5th_eps_sys3_4E90_jointB_xdir_neg,16th_eps_sys3_4E90_jointB_xdir_neg,50th_eps_sys3_4E90_jointB_xdir_neg,84th_eps_sys3_4E90_jointB_xdir_neg,95th_eps_sys3_4E90_jointB_xdir_neg,mean_eps_sys3_4E90_jointB_xdir_neg,5th_eps_sys3_4E90_jointA_ydir_pos,16th_eps_sys3_4E90_jointA_ydir_pos,50th_eps_sys3_4E90_jointA_ydir_pos,84th_eps_sys3_4E90_jointA_ydir_pos,95th_eps_sys3_4E90_jointA_ydir_pos,mean_eps_sys3_4E90_jointA_ydir_pos,5th_eps_sys3_4E90_jointA_ydir_neg,16th_eps_sys3_4E90_jointA_ydir_neg,50th_eps_sys3_4E90_jointA_ydir_neg,84th_eps_sys3_4E90_jointA_ydir_neg,95th_eps_sys3_4E90_jointA_ydir_neg,mean_eps_sys3_4E90_jointA_ydir_neg,5th_eps_sys3_4TOP_jointA_xdir_pos,16th_eps_sys3_4TOP_jointA_xdir_pos,50th_eps_sys3_4TOP_jointA_xdir_pos,84th_eps_sys3_4TOP_jointA_xdir_pos,95th_eps_sys3_4TOP_jointA_xdir_pos,mean_eps_sys3_4TOP_jointA_xdir_pos,5th_eps_sys3_4TIP_jointB_xdir_pos,16th_eps_sys3_4TIP_jointB_xdir_pos,50th_eps_sys3_4TIP_jointB_xdir_pos,84th_eps_sys3_4TIP_jointB_xdir_pos,95th_eps_sys3_4TIP_jointB_xdir_pos,mean_eps_sys3_4TIP_jointB_xdir_pos,5th_eps_sys3_4TIP_jointB_xdir_neg,16th_eps_sys3_4TIP_jointB_xdir_neg,50th_eps_sys3_4TIP_jointB_xdir_neg,84th_eps_sys3_4TIP_jointB_xdir_neg,95th_eps_sys3_4TIP_jointB_xdir_neg,mean_eps_sys3_4TIP_jointB_xdir_neg,5th_eps_sys3_4TIP_jointA_ydir_pos,16th_eps_sys3_4TIP_jointA_ydir_pos,50th_eps_sys3_4TIP_jointA_ydir_pos,84th_eps_sys3_4TIP_jointA_ydir_pos,95th_eps_sys3_4TIP_jointA_ydir_pos,mean_eps_sys3_4TIP_jointA_ydir_pos,5th_eps_sys3_4TIP_jointA_ydir_neg,16th_eps_sys3_4TIP_jointA_ydir_neg,50th_eps_sys3_4TIP_jointA_ydir_neg,84th_eps_sys3_4TIP_jointA_ydir_neg,95th_eps_sys3_4TIP_jointA_ydir_neg,mean_eps_sys3_4TIP_jointA_ydir_neg,5th_eps_sys4_4E90_jointA_ydir_pos,16th_eps_sys4_4E90_jointA_ydir_pos,50th_eps_sys4_4E90_jointA_ydir_pos,84th_eps_sys4_4E90_jointA_ydir_pos,95th_eps_sys4_4E90_jointA_ydir_pos,mean_eps_sys4_4E90_jointA_ydir_pos,5th_eps_sys4_4E90_jointA_ydir_neg,16th_eps_sys4_4E90_jointA_ydir_neg,50th_eps_sys4_4E90_jointA_ydir_neg,84th_eps_sys4_4E90_jointA_ydir_neg,95th_eps_sys4_4E90_jointA_ydir_neg,mean_eps_sys4_4E90_jointA_ydir_neg,5th_eps_sys4_4TIP_jointA_ydir_pos,16th_eps_sys4_4TIP_jointA_ydir_pos,50th_eps_sys4_4TIP_jointA_ydir_pos,84th_eps_sys4_4TIP_jointA_ydir_pos,95th_eps_sys4_4TIP_jointA_ydir_pos,mean_eps_sys4_4TIP_jointA_ydir_pos,5th_eps_sys4_4TIP_jointA_ydir_neg,16th_eps_sys4_4TIP_jointA_ydir_neg,50th_eps_sys4_4TIP_jointA_ydir_neg,84th_eps_sys4_4TIP_jointA_ydir_neg,95th_eps_sys4_4TIP_jointA_ydir_neg,mean_eps_sys4_4TIP_jointA_ydir_neg,5th_eps_sys4_4TOP_jointC_ydir_pos,16th_eps_sys4_4TOP_jointC_ydir_pos,50th_eps_sys4_4TOP_jointC_ydir_pos,84th_eps_sys4_4TOP_jointC_ydir_pos,95th_eps_sys4_4TOP_jointC_ydir_pos,mean_eps_sys4_4TOP_jointC_ydir_pos
component_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.287e-06,0.0001398,0.0001567,7.809e-05,0.0,0.0,1.006e-05,0.0001047,0.0001164,5.801e-05,0.0,0.0,4.779e-05,0.0006307,0.0006914,0.0003804,0.0,0.0,2.294e-05,0.0002982,0.0003327,0.000172,0.0,0.0,7.685e-06,0.0001022,0.000115,5.66e-05
component_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.442e-09,1.886e-08,3.342e-08,1.168e-08,0.0,0.0,4.635e-09,6.206e-08,9.314e-08,3.695e-08,0.0,0.0,5.901e-08,1.656e-06,2.359e-06,1.066e-06,0.0,0.0,1.261e-07,2.755e-06,4.139e-06,1.803e-06,0.0,0.0,8.812e-09,1.209e-07,1.925e-07,7.355e-08
